elevation,diff_azimuth,Carrier-to-noise density ratio (cno) [dbHz],Estimated pseudorange measurement standard deviation (prStdev) [m],"NLOS (0 == no, 1 == yes, # == No Information)"
57.27219135,81.74708211477724,42,1.28,#
59.4429447,67.98419781477725,44,10.24,0
60.1742795,45.99366471477725,42,5.12,0
63.57752572,88.82746401477723,39,10.24,0
62.13602057,3.550680344777234,29,5.12,1
,,37,20.48,1
,,27,20.48,1
,,38,10.24,1
,,28,10.24,1
80.34176414,60.76558057604064,52,0.32,0
30.89196963,71.66246202395939,47,0.32,0
76.50586308,74.23532622395939,49,0.32,0
19.05177613,69.28184207604062,49,1.28,0
67.71907822,9.980854723959396,29,10.24,1
34.60481619,12.62887126395939,32,10.24,1
17.99744236,26.575780063959392,39,1.28,#
70.25586264,24.87397100395939,41,1.28,#
57.27219135,81.90588267604062,41,1.28,#
59.44294469,68.14299837604062,44,5.12,0
60.17427949,46.15246527604063,42,5.12,0
63.57752572,88.98626457604061,37,10.24,0
62.13602057,3.70948090604061,33,5.12,0
,,41,10.24,1
,,28,20.48,1
,,41,10.24,1
,,28,10.24,1
80.34176414,60.89532737770327,50,0.32,0
30.89196962,71.53271522229676,47,0.32,0
76.50586308,74.10557942229676,50,0.32,0
19.05177612,69.41158887770325,48,1.28,0
67.71907821,9.851107922296762,28,10.24,1
34.60481619,12.499124462296756,28,10.24,1
17.99744235,26.44603326229676,39,1.28,#
70.25586263,24.74422420229676,41,1.28,#
57.27219134,82.03562947770325,41,1.28,#
59.44294468,68.27274517770326,44,5.12,0
60.17427949,46.282212077703264,42,5.12,0
63.57752571,89.11601137770324,39,10.24,0
62.13602056,3.8392277077032446,33,5.12,0
,,35,10.24,1
,,28,10.24,1
,,39,10.24,1
,,28,10.24,1
80.34176414,60.97607036434442,52,0.32,0
30.89196961,71.4519722356556,47,0.32,0
76.50586308,74.0248364356556,51,0.32,0
19.05177611,69.49233186434441,48,1.28,0
67.71907821,9.770364935655609,28,10.24,1
34.60481618,12.4183814756556,32,10.24,1
17.99744234,26.365290275655603,39,1.28,#
70.25586263,24.6634812156556,41,1.28,#
57.27219134,82.11637246434441,41,1.28,#
59.44294468,68.35348816434441,45,5.12,0
60.17427948,46.36295506434442,46,5.12,0
63.57752571,89.1967543643444,37,5.12,0
62.13602056,3.9199706943444,28,5.12,0
,,35,20.48,1
,,28,10.24,1
,,39,10.24,1
,,33,10.24,1
80.34176413,61.13316612890043,51,0.32,0
30.8919696,71.2948764710996,47,0.32,0
76.50586308,73.8677406710996,51,0.32,0
48.21409853,22.172098918900403,32,81.92,1
19.0517761,69.64942762890041,51,1.28,0
67.7190782,9.613269171099605,28,10.24,1
20.20027297,31.079672628900425,33,81.92,1
34.60481617,12.261285711099596,32,10.24,1
17.99744233,26.2081945110996,39,1.28,#
70.25586262,24.5063854510996,41,0.64,#
11.43644423,70.27643477109962,41,0.64,#
57.27219133,82.27346822890041,44,5.12,0
59.44294467,68.51058392890042,44,2.56,0
60.17427948,46.52005082890042,37,5.12,0
63.5775257,89.3538501289004,35,5.12,0
62.13602055,4.077066458900404,34,10.24,1
,,26,40.96,1
,,27,10.24,1
,,38,10.24,1
,,28,10.24,1
80.34176413,61.1984868060286,51,0.32,0
30.89196959,71.22955579397143,47,0.32,0
76.50586307,73.80241999397143,51,0.32,0
48.21409852,22.237419596028573,32,81.92,1
19.05177609,69.71474830602858,51,1.28,0
67.7190782,9.547948493971433,28,10.24,1
20.20027296,31.1449933060286,37,40.96,1
34.60481616,12.195965033971426,31,10.24,1
17.99744232,26.14287383397143,39,1.28,#
70.25586262,24.441064773971423,40,1.28,#
11.43644421,70.21111409397145,42,0.64,#
57.27219132,82.33878890602858,44,5.12,0
59.44294466,68.57590460602859,43,2.56,0
60.17427947,46.585371506028594,34,10.24,0
63.5775257,89.41917080602857,38,5.12,0
62.13602055,4.1423871360285744,31,20.48,1
,,26,20.48,1
,,28,10.24,1
,,38,10.24,1
,,28,10.24,1
80.34176413,61.31542521582571,51,0.32,0
44.35096584,6.492072584174309,46,0.32,0
30.89196958,71.11261738417431,50,0.32,0
76.50586307,73.68548158417431,32,40.96,0
19.05177608,69.8316867158257,50,1.28,0
67.71907819,9.431010084174318,28,10.24,1
20.20027295,31.26193171582571,30,40.96,1
34.60481615,12.079026624174311,31,10.24,1
17.99744231,26.025935424174317,39,1.28,#
70.25586261,24.32412636417431,40,1.28,#
11.4364442,70.09417568417433,42,0.64,#
57.27219131,82.4557273158257,44,5.12,0
59.44294466,68.6928430158257,43,2.56,0
60.17427947,46.70230991582571,37,10.24,0
63.57752569,89.53610921582569,39,5.12,1
62.13602054,4.259325545825689,31,20.48,1
,,26,20.48,1
,,28,10.24,1
,,35,10.24,1
,,28,20.48,1
80.34176413,61.42092299748151,51,0.32,0
44.35096583,6.38657480251851,47,0.32,0
30.89196957,71.00711960251851,49,0.32,0
76.50586307,73.57998380251851,27,40.96,1
48.2140985,22.459855787481487,35,20.48,0
19.05177607,69.9371844974815,52,1.28,0
67.71907819,9.325512302518518,29,10.24,1
34.60481614,11.973528842518512,31,10.24,1
17.9974423,25.920437642518515,39,1.28,#
70.25586261,24.218628582518512,40,1.28,#
11.43644419,69.98867790251853,43,0.64,#
57.27219131,82.5612250974815,44,5.12,0
59.44294465,68.7983407974815,43,2.56,0
60.17427946,46.80780769748151,32,5.12,0
63.57752569,89.64160699748149,32,5.12,1
62.13602054,4.3648233274814885,38,10.24,1
,,26,20.48,1
,,28,20.48,1
,,36,10.24,1
,,28,20.48,1
80.34176412,61.53207028168868,51,0.32,0
44.35096582,6.275427518311346,48,0.32,0
30.89196956,70.89597231831135,49,0.32,0
76.50586306,73.46883651831135,32,20.48,0
19.05177606,70.04833178168866,52,1.28,0
67.71907818,9.214365018311357,33,10.24,1
34.60481613,11.862381558311348,34,10.24,1
17.99744229,25.80929035831135,39,1.28,#
70.2558626,24.10748129831135,41,1.28,#
57.2721913,82.67237238168866,43,0.64,#
59.44294464,68.90948808168866,44,5.12,0
60.17427946,46.91895498168867,44,2.56,0
63.57752568,89.75275428168865,35,5.12,0
62.13602053,4.475970611688652,32,10.24,1
,,35,20.48,1
,,28,20.48,1
,,39,10.24,1
,,28,10.24,1
80.34176412,61.64921006971673,51,0.32,0
44.35096582,6.158287730283291,47,0.32,0
30.89196955,70.7788325302833,49,0.32,0
76.50586306,73.3516967302833,27,40.96,1
48.21409849,22.688142859716702,35,20.48,0
19.05177605,70.16547156971671,52,1.28,0
67.71907818,9.0972252302833,27,10.24,1
34.60481612,11.745241770283291,34,10.24,1
70.2558626,23.990341510283294,41,1.28,#
57.27219129,82.78951216971672,41,1.28,#
59.44294464,69.02662786971672,43,0.64,#
60.17427945,47.036094769716726,44,5.12,0
63.57752568,89.86989406971671,44,2.56,0
62.13602053,4.593110399716707,35,10.24,0
,,31,10.24,1
,,28,20.48,1
,,31,10.24,1
,,28,10.24,1
80.34176412,61.78923261396778,51,0.32,0
44.35096581,6.018265186032238,47,0.32,0
30.89196954,70.63880998603224,48,0.32,0
76.50586306,73.21167418603224,28,40.96,1
48.21409848,22.82816540396776,30,20.48,0
19.05177604,70.30549411396777,51,1.28,0
67.71907818,8.957202686032247,28,10.24,1
34.60481611,11.60521922603224,30,20.48,1
70.2558626,23.85031896603224,40,1.28,#
57.27219129,82.92953471396777,41,1.28,#
59.44294463,69.16665041396777,43,0.64,#
60.17427945,47.17611731396778,44,2.56,0
63.57752568,89.99008338603224,45,2.56,0
62.13602053,4.73313294396776,38,10.24,0
,,26,10.24,1
,,28,20.48,1
,,34,10.24,1
,,28,20.48,1
80.34176412,61.91673896809096,51,0.32,0
44.3509658,5.890758831909068,48,0.32,0
30.89196954,70.51130363190907,45,0.32,0
76.50586306,73.08416783190907,29,20.48,0
67.71907817,8.829696331909076,50,1.28,0
20.20027291,31.863245468090952,28,10.24,1
34.60481611,11.47771287190907,30,81.92,1
70.25586259,23.72281261190907,34,10.24,1
57.27219128,83.05704106809094,39,0.64,#
59.44294463,69.29415676809094,39,1.28,#
60.17427944,47.30362366809095,43,0.64,#
63.57752567,89.86257703190907,43,2.56,0
62.13602052,4.8606392980909305,45,2.56,0
,,38,5.12,0
,,26,10.24,1
,,27,20.48,1
,,28,10.24,1
80.34176412,61.994671174515815,51,0.32,0
30.89196953,70.43337142548421,47,0.32,0
76.50586305,73.00623562548421,43,0.32,0
67.71907817,8.751764125484215,51,1.28,0
20.2002729,31.941177674515814,28,10.24,1
34.6048161,11.399780665484208,30,81.92,1
70.25586259,23.64488040548421,34,10.24,1
57.27219128,83.1349732745158,41,0.64,#
59.44294462,69.3720889745158,40,1.28,#
60.17427944,47.38155587451581,43,0.64,#
63.57752567,89.78464482548421,44,5.12,0
62.13602052,4.938571504515792,45,2.56,0
,,38,5.12,0
,,32,10.24,0
,,27,20.48,1
,,28,10.24,1
80.34176412,62.14345296592643,51,0.32,0
30.89196953,70.2845896340736,48,0.32,0
76.50586305,72.8574538340736,43,0.32,0
67.71907817,8.602982334073602,49,1.28,0
20.2002729,32.08995946592643,28,10.24,1
34.6048161,11.250998874073597,30,40.96,1
70.25586259,23.496098614073595,33,10.24,1
57.27219128,83.28375506592641,40,0.64,#
59.44294462,69.52087076592642,40,1.28,#
60.17427944,47.530337665926425,43,0.64,#
63.57752567,89.6358630340736,41,5.12,0
62.13602052,5.087353295926405,45,1.28,0
,,38,5.12,0
,,26,10.24,1
,,26,20.48,1
,,28,10.24,1
80.34176412,62.21389364231925,51,0.32,0
44.3509658,5.5936041576807725,47,0.32,0
30.89196953,70.21414895768078,43,0.64,0
76.50586305,72.78701315768078,30,163.84,1
48.21409847,23.252826432319225,33,40.96,1
67.71907817,8.532541657680781,49,1.28,0
20.2002729,32.16040014231925,28,10.24,1
34.6048161,11.180558197680774,30,40.96,1
70.25586259,23.42565793768077,29,20.48,1
11.43644415,69.1957072576808,39,0.64,#
57.27219128,83.35419574231923,41,1.28,#
59.44294462,69.59131144231924,43,0.64,#
60.17427944,47.600778342319245,44,5.12,0
63.57752567,89.56542235768077,44,1.28,0
62.13602052,5.157793972319226,38,5.12,0
,,33,20.48,1
,,25,20.48,1
,,26,20.48,1
,,28,20.48,1
80.34176412,62.34273371260736,51,0.32,0
44.3509658,5.464764087392666,48,0.32,0
30.89196953,70.08530888739267,43,0.64,0
76.50586305,72.65817308739267,36,40.96,1
67.71907817,8.403701587392675,50,1.28,0
20.2002729,32.28924021260735,29,10.24,1
34.6048161,11.051718127392668,34,40.96,1
70.25586259,23.29681786739267,28,20.48,1
11.43644415,69.06686718739269,39,1.28,#
57.27219128,83.48303581260734,41,2.56,#
59.44294462,69.72015151260734,43,0.64,#
60.17427944,47.72961841260735,42,5.12,0
63.57752567,89.43658228739267,44,1.28,0
62.13602052,5.286634042607332,39,5.12,0
,,29,20.48,1
,,25,20.48,1
,,26,20.48,1
,,28,20.48,1
80.34176412,62.495470186882415,51,0.32,0
44.3509658,5.312027613117607,47,0.32,0
30.89196953,69.93257241311761,43,0.64,0
76.50586306,72.50543661311761,38,40.96,1
67.71907817,8.250965113117616,50,1.28,0
20.2002729,32.44197668688241,29,10.24,1
34.6048161,10.898981653117607,34,20.48,1
70.25586259,23.14408139311761,33,10.24,1
57.27219128,83.6357722868824,39,0.64,#
59.44294463,69.8728879868824,40,1.28,#
60.17427944,47.88235488688241,38,0.64,#
63.57752567,89.28384581311761,44,5.12,0
62.13602052,5.439370516882391,46,1.28,0
,,39,5.12,0
,,29,10.24,1
,,26,10.24,1
,,28,20.48,1
80.34176412,62.56476798511375,50,0.32,0
44.35096581,5.242729814886275,46,0.32,0
30.89196954,69.86327461488628,43,0.64,0
76.50586306,72.43613881488628,33,20.48,1
19.05177604,71.08102948511373,51,1.28,0
67.71907817,8.181667314886283,29,10.24,1
20.20027291,32.511274485113745,31,20.48,1
34.60481611,10.829683854886277,33,10.24,1
70.2558626,23.07478359488628,39,0.64,#
57.27219129,83.70507008511373,40,2.56,#
59.44294463,69.94218578511374,38,0.64,#
60.17427945,47.95165268511374,43,5.12,0
63.57752568,89.21454801488628,45,1.28,0
62.13602052,5.508668315113724,39,5.12,0
,,21,10.24,1
,,26,10.24,1
,,33,163.84,1
,,27,20.48,1
80.34176412,62.71703692806267,50,0.32,0
44.35096582,5.090460871937353,47,0.64,0
30.89196955,69.71100567193736,42,0.64,0
76.50586306,72.28386987193736,33,20.48,1
67.71907818,8.029398371937361,52,1.28,0
20.20027292,32.66354342806267,29,20.48,1
34.60481612,10.677414911937356,34,20.48,1
70.2558626,22.922514651937355,29,10.24,1
57.27219129,83.85733902806265,39,0.64,#
59.44294464,70.09445472806266,40,2.56,#
60.17427945,48.103921628062665,39,0.64,#
63.57752568,89.06227907193735,42,5.12,0
62.13602053,5.660937258062646,42,2.56,0
,,39,5.12,0
,,29,10.24,1
,,26,10.24,1
,,27,20.48,1
80.34176413,62.79781524292349,51,0.32,0
44.35096583,5.00968255707653,47,0.64,0
30.89196956,69.63022735707654,40,0.64,0
76.50586306,72.20309155707653,34,20.48,1
67.71907819,7.948620057076539,53,1.28,0
20.20027293,32.74432174292349,33,20.48,1
34.60481613,10.596636597076532,34,20.48,1
70.25586261,22.841736337076533,40,10.24,1
11.43644419,68.61178565707655,39,0.64,#
57.2721913,83.93811734292348,40,2.56,#
59.44294465,70.17523304292348,33,1.28,#
60.17427946,48.18469994292349,43,5.12,0
63.57752569,88.98150075707653,41,2.56,0
62.13602054,5.741715572923468,40,5.12,0
,,29,10.24,1
,,26,20.48,1
,,26,20.48,1
,,27,20.48,1
80.34176413,62.86843461835093,51,0.32,0
44.35096584,4.9390631816490895,47,0.32,0
30.89196958,69.5596079816491,36,1.28,0
76.50586307,72.13247218164909,33,10.24,0
67.71907819,7.878000681649098,51,1.28,0
20.20027295,32.81494111835093,29,20.48,1
34.60481615,10.526017221649091,29,10.24,1
70.25586261,22.77111696164909,45,10.24,1
11.4364442,68.54116628164911,39,1.28,#
57.27219131,84.00873671835092,40,2.56,#
59.44294466,70.24585241835092,29,10.24,#
60.17427947,48.25531931835093,43,5.12,0
63.57752569,88.91088138164909,38,2.56,0
62.13602054,5.812334948350909,36,5.12,0
,,29,10.24,1
,,26,20.48,1
,,26,40.96,1
,,26,20.48,1
80.34176413,62.920110087879664,51,0.32,0
44.35096586,4.887387712120358,48,0.32,0
30.8919696,69.50793251212036,40,2.56,0
76.50586307,72.08079671212036,29,10.24,0
67.7190782,7.826325212120366,51,1.28,0
20.20027297,32.86661658787966,34,10.24,1
34.60481616,10.47434175212036,23,20.48,1
70.25586262,22.71944149212036,47,5.12,1
11.43644422,68.48949081212038,39,1.28,#
57.27219133,84.06041218787965,39,2.56,#
59.44294467,70.29752788787965,29,10.24,#
60.17427948,48.30699478787966,44,5.12,0
63.5775257,88.85920591212036,35,10.24,0
62.13602055,5.864010417879641,40,5.12,0
,,29,10.24,1
,,26,20.48,1
,,25,20.48,1
,,27,20.48,1
80.34176414,62.97130635068589,52,0.32,0
44.35096587,4.8361914493141285,48,0.32,0
30.89196962,69.45673624931413,40,2.56,0
76.50586308,72.02960044931413,30,10.24,0
67.71907821,7.775128949314137,50,1.28,0
20.20027299,32.91781285068589,36,10.24,1
34.60481618,10.42314548931413,31,10.24,1
70.25586263,22.66824522931413,42,5.12,1
11.43644424,68.43829454931415,41,1.28,#
57.27219134,84.11160845068588,43,5.12,#
59.44294468,70.34872415068588,29,10.24,#
60.17427949,48.35819105068589,45,5.12,0
63.57752571,88.80800964931413,39,10.24,0
62.13602056,5.91520668068587,40,5.12,0
,,28,10.24,1
,,26,20.48,1
,,25,20.48,1
80.34176414,62.987027355076805,49,0.32,0
44.35096589,4.820470444923217,48,0.32,0
30.89196964,69.44101524492322,39,2.56,0
76.50586309,72.01387944492322,29,10.24,0
67.71907822,7.759407944923225,49,1.28,0
20.20027301,32.9335338550768,44,10.24,1
34.6048162,10.40742448492322,34,10.24,1
70.25586264,22.65252422492322,42,5.12,1
11.43644427,68.42257354492324,39,1.28,#
57.27219135,84.12732945507679,42,5.12,#
59.4429447,70.3644451550768,29,10.24,#
60.1742795,48.3739120550768,43,5.12,0
63.57752572,88.79228864492322,34,10.24,0
62.13602057,5.930927685076782,42,5.12,0
,,29,10.24,1
,,27,20.48,1
,,24,40.96,1
80.34176415,63.034352198376325,49,0.32,0
44.35096591,4.773145601623696,48,0.32,0
30.89196966,69.3936904016237,34,2.56,0
76.50586309,71.9665546016237,30,10.24,0
67.71907823,7.712083101623705,49,0.64,0
20.20027303,32.98085869837632,39,10.24,1
34.60481622,10.360099641623698,34,10.24,1
70.25586265,22.6051993816237,44,2.56,1
11.43644429,68.37524870162372,39,1.28,#
57.27219137,84.17465429837631,43,5.12,#
59.44294471,70.41176999837631,29,10.24,#
60.17427951,48.42123689837632,43,5.12,0
63.57752573,88.7449638016237,37,10.24,0
62.13602058,5.978252528376302,40,5.12,0
,,29,10.24,0
,,31,10.24,1
,,24,20.48,1
80.34176415,63.08768733633855,44,0.64,0
44.35096593,4.719810463661474,45,0.32,0
30.89196968,69.34035526366148,30,5.12,0
76.5058631,71.91321946366148,34,10.24,0
67.71907824,7.658747963661483,51,0.64,0
20.20027305,33.034193836338545,41,5.12,1
34.60481624,10.306764503661476,30,10.24,1
70.25586266,22.55186424366148,43,2.56,1
11.43644431,68.3219135636615,39,1.28,#
57.27219138,84.22798943633853,40,5.12,#
59.44294472,70.46510513633854,29,10.24,#
60.17427952,48.47457203633854,44,10.24,0
63.57752574,88.69162866366148,34,10.24,0
62.1360206,6.031587666338524,40,5.12,0
,,34,10.24,0
,,31,10.24,1
,,24,20.48,1
80.34176416,63.11423605381651,43,0.64,0
44.35096595,4.693261746183509,48,0.64,0
30.8919697,69.31380654618351,37,10.24,0
76.50586311,71.88667074618351,34,20.48,0
67.71907825,7.632199246183518,51,1.28,0
20.20027307,33.06074255381651,44,5.12,0
34.60481626,10.280215786183511,31,10.24,1
70.25586267,22.525315526183512,40,2.56,1
11.43644434,68.29536484618353,39,1.28,#
57.2721914,84.2545381538165,40,5.12,#
59.44294474,70.4916538538165,29,10.24,#
60.17427953,48.50112075381651,45,10.24,0
63.57752575,88.66507994618351,30,10.24,1
62.13602061,6.058136383816489,40,5.12,0
,,34,5.12,0
,,30,10.24,1
,,24,20.48,1
80.34176416,63.19408925511431,47,0.64,0
44.35096596,4.613408544885715,48,0.64,0
30.89196972,69.23395334488572,30,10.24,1
76.50586311,71.80681754488572,34,10.24,0
67.71907826,7.552346044885724,51,0.64,0
20.2002731,33.140595755114305,34,5.12,0
34.60481628,10.200362584885715,30,10.24,1
70.25586268,22.44546232488572,36,2.56,1
11.43644436,68.21551164488574,37,1.28,#
57.27219141,84.33439135511429,40,5.12,#
59.44294475,70.5715070551143,33,20.48,#
60.17427955,48.5809739551143,47,5.12,0
63.57752576,88.58522674488572,35,10.24,1
62.13602062,6.137989585114283,43,5.12,0
,,31,10.24,0
,,30,10.24,1
,,25,20.48,1
80.34176416,63.19041168433023,45,0.64,0
44.35096598,4.617086115669792,47,0.64,0
30.89196974,69.2376309156698,30,20.48,1
76.50586312,71.8104951156698,37,10.24,0
19.05177624,71.70667318433021,53,0.64,0
67.71907827,7.556023615669801,36,5.12,0
20.20027312,33.13691818433023,34,10.24,1
34.6048163,10.204040155669794,33,5.12,1
70.25586269,22.449139895669795,39,1.28,#
11.43644438,68.21918921566981,42,10.24,#
57.27219143,84.33071378433021,33,10.24,#
59.44294477,70.56782948433022,46,5.12,0
60.17427956,48.57729638433023,34,10.24,1
63.57752577,88.5889043156698,41,5.12,0
62.13602063,6.134312014330206,26,20.48,0
,,30,10.24,1
,,25,20.48,1
,,35,40.96,1
80.34176417,63.24299085116877,43,0.64,0
44.350966,4.564506948831252,48,0.64,0
30.89196976,69.18505174883126,33,10.24,1
76.50586313,71.75791594883125,34,10.24,0
67.71907828,7.50344444883126,50,0.64,0
20.20027314,33.18949735116877,41,5.12,0
34.60481632,10.151460988831252,26,20.48,1
70.2558627,22.39656072883125,35,10.24,1
11.4364444,68.16661004883127,38,2.56,#
57.27219144,84.38329295116876,42,10.24,#
59.44294478,70.62040865116876,29,10.24,#
60.17427957,48.629875551168766,24,20.48,#
63.57752578,88.53632514883125,41,5.12,1
62.13602064,6.186891181168747,31,10.24,1
4.783582479,63.39257862883125,41,5.12,0
,,34,20.48,1
,,30,10.24,1
,,25,20.48,1
80.34176417,63.321022901794265,38,1.28,0
44.35096601,4.486474898205756,48,0.64,0
30.89196978,69.10701969820576,37,10.24,1
76.50586313,71.67988389820576,34,10.24,0
67.71907829,7.425412398205765,48,1.28,0
34.60481634,10.073428938205758,47,2.56,0
70.2558627,22.31852867820576,33,10.24,1
11.43644442,68.08857799820578,39,1.28,#
57.27219145,84.46132500179425,40,10.24,#
59.44294479,70.69844070179425,33,10.24,#
60.17427958,48.70790760179426,25,20.48,#
63.57752579,88.45829309820576,43,10.24,1
62.13602065,6.264923231794242,36,10.24,1
4.783582495,63.31454657820576,40,5.12,0
,,31,10.24,1
,,30,20.48,1
,,25,10.24,1
80.34176418,63.41430936909609,34,2.56,0
44.35096603,4.393188430903933,48,0.64,0
30.89196979,69.01373323090394,36,10.24,1
76.50586314,71.58659743090394,34,10.24,0
19.0517763,71.93057086909607,47,1.28,0
67.7190783,7.332125930903942,48,2.56,0
34.60481635,9.980142470903935,32,10.24,1
17.99744255,23.927051270903934,40,1.28,#
70.25586271,22.225242210903936,42,10.24,#
11.43644444,67.99529153090396,33,10.24,#
57.27219147,84.55461146909607,25,20.48,#
59.4429448,70.79172716909608,42,10.24,1
60.17427959,48.80119406909608,36,10.24,1
63.5775258,88.36500663090393,43,2.56,0
62.13602065,6.358209699096065,25,20.48,1
4.78358251,63.221260110903934,43,40.96,1
,,30,10.24,1
,,25,10.24,1
,,33,163.84,1
80.34176418,63.510941591889605,39,5.12,0
44.35096604,4.296556208110417,47,0.64,0
30.89196981,68.91710100811042,40,5.12,1
76.50586314,71.48996520811042,34,20.48,0
19.05177631,72.02720309188959,47,1.28,0
67.7190783,7.235493708110425,46,2.56,0
34.60481637,9.88351024811042,31,10.24,1
17.99744256,23.83041904811042,39,1.28,#
70.25586272,22.12860998811042,42,10.24,#
11.43644446,67.89865930811044,32,10.24,#
57.27219148,84.65124369188959,25,20.48,#
59.44294481,70.8883593918896,46,10.24,1
60.17427959,48.8978262918896,39,10.24,1
63.57752581,88.26837440811042,41,2.56,0
62.13602066,6.454841921889582,31,10.24,1
4.783582525,63.12462788811042,36,20.48,1
,,31,10.24,1
,,25,10.24,1
,,39,81.92,1
80.34176418,63.62451539147111,35,5.12,0
44.35096605,4.182982408528915,48,0.64,0
30.89196982,68.80352720852892,38,5.12,1
76.50586314,71.37639140852892,40,10.24,0
19.05177633,72.14077689147109,47,1.28,0
67.71907831,7.121919908528923,43,2.56,0
20.2002732,33.571021891471105,29,163.84,1
34.60481638,9.769936448528917,31,10.24,1
17.99744258,23.71684524852892,40,1.28,#
70.25586272,22.01503618852892,40,10.24,#
11.43644447,67.78508550852894,35,10.24,#
57.27219149,84.76481749147109,25,20.48,#
59.44294482,71.0019331914711,47,10.24,1
60.1742796,49.0114000914711,35,10.24,0
63.57752581,88.15480060852892,41,2.56,0
62.13602067,6.568415721471084,31,10.24,1
4.783582538,63.01105408852892,40,20.48,1
,,31,10.24,1
,,25,10.24,1
,,36,40.96,1
80.571926,64.11016579633701,39,5.12,0
44.56803322,3.9074868036629766,46,0.64,0
30.65629885,68.68609480366297,40,5.12,0
76.29664853,71.79952960366296,38,10.24,0
19.23388637,72.20785939633703,48,1.28,0
67.94660744,6.8473237036629655,40,2.56,0
20.09669243,33.498690396337054,30,81.92,1
34.47170535,9.836877133662966,31,10.24,1
17.76657515,23.53024465366297,40,1.28,#
69.98159698,22.053566963662966,40,10.24,#
11.41699138,67.88995760366299,32,10.24,#
56.9888104,85.06286099633704,25,20.48,#
59.7095539,70.99902659633705,46,5.12,1
60.32810392,48.96600819633704,34,10.24,0
63.37493557,87.97866970366297,44,2.56,0
62.00775133,6.435366936337033,34,10.24,1
4.799183667,63.03056766266297,35,20.48,1
,,25,10.24,1
,,25,10.24,1
,,39,40.96,1
80.57192601,64.30442941805813,36,5.12,0
44.56803323,3.713223181941856,46,0.64,0
30.65629886,68.49183118194185,40,5.12,0
76.29664854,71.60526598194184,41,10.24,0
67.94660745,6.653060081941845,49,1.28,0
20.09669245,33.692954018058174,36,5.12,0
34.47170536,9.642613511941846,29,81.92,1
17.76657517,23.33598103194185,34,10.24,1
69.98159698,21.85930334194185,39,1.28,#
56.98881041,85.25712461805816,43,10.24,#
59.70955391,71.19329021805817,35,10.24,#
60.32810393,49.16027181805816,26,10.24,#
63.37493558,87.78440608194185,44,5.12,1
62.00775134,6.629630558058153,35,10.24,0
4.799183679,62.83630404094185,40,2.56,0
,,24,10.24,1
,,37,20.48,1
,,25,20.48,1
80.57192601,64.48297585485807,42,5.12,0
44.56803324,3.5346767451419225,42,1.28,0
30.65629887,68.31328474514191,38,5.12,0
76.29664854,71.4267195451419,40,5.12,0
67.94660746,6.474513645141911,49,1.28,0
20.09669246,33.87150045485811,33,5.12,0
34.47170538,9.464067075141912,29,81.92,1
17.76657518,23.157434595141915,31,10.24,1
69.98159699,21.680756905141912,39,1.28,#
11.41699141,67.51714754514194,37,20.48,#
56.98881042,85.43567105485809,32,5.12,#
59.70955392,71.3718366548581,26,10.24,#
60.32810394,49.3388182548581,44,5.12,1
63.37493558,87.60585964514192,40,10.24,0
62.00775135,6.808176994858087,40,2.56,0
4.79918369,62.65775760414191,25,10.24,1
,,35,20.48,1
,,31,20.48,1
,,25,20.48,1
80.57192601,64.69098985550147,40,5.12,0
44.56803325,3.3266627444985204,42,1.28,0
30.65629888,68.10527074449851,42,5.12,0
76.29664855,71.2187055444985,40,5.12,0
67.94660746,6.266499644498509,48,2.56,0
20.09669247,34.07951445550151,33,10.24,1
34.47170539,9.25605307449851,29,81.92,1
17.76657519,22.949420594498516,30,10.24,1
69.98159699,21.47274290449851,39,1.28,#
11.41699142,67.30913354449854,36,10.24,#
56.98881043,85.64368505550149,35,5.12,#
59.70955392,71.5798506555015,26,10.24,#
60.32810394,49.5468322555015,49,5.12,1
63.37493559,87.39784564449852,40,10.24,0
62.00775135,7.016190995501489,35,2.56,0
4.799183702,62.44974360349851,30,10.24,1
,,39,20.48,1
,,25,20.48,1
,,25,20.48,1
80.57192602,64.89610386304423,37,5.12,1
44.56803326,3.1215487369557597,41,1.28,0
30.6562989,67.90015673695575,44,2.56,0
76.29664855,71.01359153695574,40,5.12,0
67.94660747,6.061385636955748,42,10.24,1
20.09669248,34.28462846304427,33,10.24,1
34.4717054,9.050939066955747,29,81.92,1
17.76657521,22.74430658695575,30,10.24,1
69.981597,21.26762889695575,40,1.28,#
11.41699144,67.10401953695578,39,20.48,#
56.98881043,85.84879906304425,37,5.12,#
59.70955393,71.78496466304426,25,10.24,#
60.32810395,49.75194626304426,48,2.56,1
63.3749356,87.19273163695576,36,10.24,0
62.00775136,7.22130500304425,36,5.12,0
4.799183713,62.24462959595575,31,10.24,1
,,37,20.48,1
,,26,20.48,1
,,25,20.48,1
80.57192602,65.08884789857586,47,5.12,1
44.56803327,2.928804701424127,41,1.28,0
30.65629891,67.70741270142412,42,2.56,0
76.29664855,70.82084750142411,37,5.12,0
67.94660747,5.868641601424116,45,10.24,1
20.09669249,34.4773724985759,33,10.24,1
34.47170541,8.858195031424117,33,40.96,1
17.76657522,22.55156255142412,30,10.24,1
69.98159701,21.07488486142412,42,1.28,#
11.41699145,66.91127550142414,37,10.24,#
56.98881044,86.04154309857589,42,5.12,#
59.70955394,71.9777086985759,25,10.24,#
60.32810396,49.94469029857589,48,2.56,1
