elevation,diff_azimuth,Carrier-to-noise density ratio (cno) [dbHz],Estimated pseudorange measurement standard deviation (prStdev) [m],"NLOS (0 == no, 1 == yes, # == No Information)"
25.10658002,7.059659862093042,37,5.12,1
13.26637484,87.40062216209304,40,5.12,0
46.6351562,45.24444083790695,50,0.32,0
8.062719672,50.19272261209304,44,0.32,0
59.15667182,29.984623712093025,45,0.32,0
58.47403343,76.75318406209306,33,10.24,1
,,40,2.56,0
,,49,0.32,0
40.75761882,10.19316081827526,47,0.64,0
22.15650756,38.83331443172477,45,0.32,0
57.59287331,4.25759067827525,27,20.48,1
30.50472479,3.785655468275252,38,10.24,1
17.42563335,71.91380266827525,36,10.24,0
80.038177,40.60601186827523,39,2.56,0
48.12918999,48.19276913172476,37,10.24,1
28.27035965,47.111308068275264,34,5.12,0
25.10658003,7.085955431724756,42,10.24,0
13.26637484,87.42691773172476,49,0.32,0
46.63515621,45.21814526827524,44,0.32,0
59.15667183,30.01091928172474,45,0.32,0
58.47403343,76.77947963172477,35,10.24,1
,,40,2.56,0
,,49,0.32,0
40.75761883,10.072655457243457,47,0.64,0
22.15650757,38.953819792756576,45,0.32,0
57.59287332,4.137085317243447,36,5.12,1
30.5047248,3.665150107243449,24,20.48,1
17.42563336,71.79329730724345,33,10.24,0
80.038177,40.48550650724343,40,2.56,0
48.12919,48.31327449275656,35,10.24,1
28.27035966,46.99080270724346,34,10.24,0
25.10658003,7.206460792756559,45,10.24,0
13.26637485,87.54742309275656,48,0.32,0
46.63515622,45.09763990724343,44,0.32,0
59.15667183,30.131424642756546,47,0.32,0
58.47403344,76.89998499275657,35,10.24,1
,,42,2.56,0
,,49,0.32,0
40.75761883,9.993842533068346,47,0.32,0
22.15650758,39.03263271693169,45,0.32,0
57.59287332,4.058272393068336,33,10.24,1
30.50472481,3.5863371830683377,25,20.48,1
17.42563337,71.71448438306834,34,10.24,0
80.038177,40.40669358306832,40,2.56,0
48.12919,48.39208741693167,35,20.48,1
28.27035967,46.91198978306835,31,10.24,0
25.10658004,7.28527371693167,38,10.24,1
13.26637486,87.62623601693167,50,0.64,0
46.63515622,45.01882698306832,44,0.32,0
59.15667184,30.210237566931653,46,0.32,0
58.47403344,76.97879791693168,32,10.24,1
,,42,2.56,0
,,49,0.32,0
40.75761884,9.909232359102988,47,0.32,0
22.15650759,39.117242890897046,45,0.32,0
57.59287333,3.9736622191029767,29,20.48,1
30.50472482,3.501727009102978,25,20.48,1
17.42563338,71.62987420910298,34,10.24,0
80.038177,40.32208340910296,41,2.56,0
48.12919001,48.47669759089703,40,20.48,1
28.27035968,46.82737960910299,35,5.12,0
25.10658005,7.369883890897029,39,10.24,1
13.26637487,87.71084619089703,50,0.64,0
46.63515623,44.93421680910296,43,0.64,0
59.15667184,30.29484774089701,48,0.32,0
58.47403345,77.06340809089704,35,10.24,1
,,41,2.56,0
,,49,0.32,0
40.75761885,9.776426761190692,47,0.32,0
22.1565076,39.25004848880934,45,0.32,0
57.59287333,3.8408566211906816,26,20.48,1
30.50472482,3.368921411190684,34,20.48,1
17.42563339,71.49706861119068,36,10.24,0
80.038177,40.18927781119066,38,2.56,0
48.12919002,48.60950318880933,34,20.48,1
28.27035968,46.694574011190696,35,5.12,0
25.10658006,7.502689488809324,38,20.48,1
13.26637488,87.84365178880932,51,0.64,0
46.63515624,44.80141121119067,44,0.32,0
8.062719712,50.63575223880932,47,0.32,0
59.15667185,30.427653338809307,40,10.24,1
58.47403345,77.19621368880934,40,2.56,0
,,49,0.32,0
40.75761885,9.624294129165776,47,0.32,0
22.1565076,39.40218112083426,45,0.32,0
57.59287334,3.6887239891657657,27,10.24,1
30.50472483,3.216788779165768,34,20.48,1
17.42563339,71.34493597916577,36,10.24,0
80.038177,40.03714517916575,34,5.12,0
48.12919002,48.76163582083424,39,20.48,1
28.27035969,46.54244137916578,35,5.12,0
25.10658007,7.65482212083424,40,20.48,1
13.26637488,87.99578442083424,49,0.64,0
46.63515624,44.64927857916575,43,0.32,0
8.06271972,50.78788487083423,46,0.32,0
59.15667185,30.579785970834223,41,10.24,1
58.47403346,77.34834632083425,39,2.56,0
,,49,0.32,0
40.75761886,9.437877417630546,48,0.32,0
22.15650761,39.58859783236949,44,0.32,0
57.59287334,3.5023072776305355,26,20.48,1
30.50472484,3.030372067630537,27,10.24,1
17.4256334,71.15851926763054,34,10.24,1
80.03817701,39.85072846763052,38,10.24,0
48.12919003,48.94805253236947,30,10.24,0
28.2703597,46.35602466763055,35,20.48,1
25.10658007,7.84123883236947,32,5.12,0
13.26637489,88.18220113236947,42,20.48,1
46.63515625,44.46286186763052,50,0.32,0
8.062719727,50.97430158236946,44,0.32,0
59.15667186,30.766202682369453,46,0.64,0
58.47403346,77.53476303236948,44,5.12,1
,,40,2.56,0
,,48,0.32,0
40.75761886,9.23234912809886,48,0.64,0
22.15650762,39.79412612190117,45,0.32,0
57.59287335,3.2967789880988505,27,10.24,1
30.50472484,2.8248437780988525,36,10.24,1
17.42563341,70.95299097809885,38,5.12,0
80.03817701,39.64520017809883,30,10.24,0
48.12919003,49.15358082190116,35,20.48,1
28.2703597,46.15049637809887,31,10.24,1
25.10658008,8.046767121901155,40,20.48,1
13.2663749,88.38772942190116,48,0.32,0
46.63515625,44.25733357809884,44,0.32,0
8.062719734,51.17982987190115,45,0.64,0
59.15667186,30.971730971901135,44,5.12,1
58.47403347,77.74029132190117,39,2.56,0
,,49,0.32,0
40.75761887,9.087022709545352,47,0.64,0
22.15650762,39.93945254045468,44,0.32,0
57.59287335,3.151452569545341,33,10.24,1
30.50472485,2.6795173595453434,40,10.24,1
17.42563341,70.80766455954534,34,10.24,0
80.03817701,39.49987375954532,34,10.24,0
48.12919004,49.29890724045467,40,20.48,1
28.27035971,46.00516995954536,27,10.24,1
25.10658008,8.192093540454664,38,20.48,0
13.2663749,88.53305584045467,49,0.32,0
46.63515626,44.11200715954533,44,0.32,0
8.06271974,51.32515629045466,46,0.64,0
59.15667187,31.117057390454647,41,5.12,1
58.47403347,77.88561774045468,41,2.56,0
,,49,0.32,0
40.75761887,8.924141889404893,47,0.64,0
22.15650763,40.10233336059514,44,0.32,0
57.59287335,2.988571749404884,32,10.24,1
30.50472485,2.5166365394048853,32,10.24,1
17.42563342,70.64478373940489,37,10.24,0
80.03817701,39.33699293940487,31,10.24,0
48.12919004,49.461788060595126,31,10.24,1
28.27035971,45.8422891394049,27,10.24,1
25.10658009,8.354974360595122,27,20.48,0
13.26637491,88.69593666059512,48,0.64,0
46.63515626,43.94912633940487,42,0.32,0
8.062719745,51.48803711059512,46,0.64,0
59.15667187,31.279938210595105,44,5.12,1
58.47403348,78.04849856059514,41,2.56,0
,,49,0.32,0
40.75761888,8.741223273594017,47,0.32,0
22.15650763,40.285251976406016,46,0.32,0
57.59287336,2.8056531335940065,26,20.48,1
30.50472486,2.3337179235940084,32,10.24,1
17.42563342,70.46186512359401,35,10.24,1
80.03817701,39.15407432359399,37,10.24,0
48.12919005,49.644706676406,34,10.24,0
25.10658009,8.537892976405999,34,10.24,1
13.26637491,88.878855276406,27,10.24,1
46.63515627,43.76620772359399,48,0.64,0
8.06271975,51.67095572640599,43,0.64,0
59.15667187,31.462856826405982,45,0.64,0
58.47403348,78.23141717640601,42,2.56,0
,,40,5.12,0
,,49,0.32,0
40.75761888,8.542328448442674,47,0.32,0
57.59287336,2.6067583084426644,44,0.32,0
30.50472486,2.1348230984426664,35,10.24,1
17.42563343,70.26297029844267,35,10.24,1
80.03817701,38.95517949844265,37,10.24,0
48.12919005,49.84360150155735,34,10.24,1
28.27035972,45.46047569844268,32,10.24,1
25.1065801,8.736787801557341,37,20.48,1
13.26637492,89.07775010155734,47,0.64,0
46.63515627,43.56731289844265,44,0.64,0
8.062719753,51.86985055155733,46,0.64,0
59.15667187,31.661751651557324,39,2.56,0
58.47403348,78.43031200155735,40,5.12,0
,,49,0.32,0
40.75761888,8.291573897903902,46,0.64,0
22.15650764,40.73490135209613,44,0.32,0
57.59287336,2.356003757903892,27,20.48,1
30.50472486,1.8840685479038937,35,20.48,1
17.42563343,70.0122157479039,39,5.12,0
80.03817701,38.704424947903874,34,10.24,1
48.12919005,50.09435605209612,37,20.48,1
28.27035972,45.20972114790391,27,10.24,1
25.1065801,8.987542352096114,35,20.48,1
13.26637492,89.32850465209611,49,0.64,0
46.63515627,43.31655834790388,43,0.64,0
8.062719756,52.12060510209611,45,0.64,0
59.15667188,31.912506202096097,34,10.24,0
58.47403348,78.68106655209613,40,5.12,0
,,48,0.32,0
40.75761888,8.093013375160638,47,0.32,0
22.15650764,40.9334618748394,45,0.32,0
57.59287336,2.157443235160628,27,20.48,1
30.50472487,1.6855080251606296,37,20.48,1
17.42563343,69.81365522516063,37,5.12,0
80.03817701,38.50586442516061,39,10.24,1
48.12919005,50.29291657483938,40,10.24,1
25.1065801,9.186102874839378,27,10.24,1
13.26637492,89.52706517483938,48,0.64,0
46.63515627,43.11799782516061,45,0.64,0
8.062719758,52.31916562483937,46,0.64,0
59.15667188,32.11106672483936,34,10.24,1
58.47403348,78.87962707483939,42,2.56,0
,,47,0.32,0
40.75761889,8.007524509698499,47,0.32,0
22.15650764,41.018950740301534,45,0.32,0
57.59287336,2.071954369698489,27,10.24,1
30.50472487,1.6000191596984903,38,20.48,1
17.42563343,69.72816635969849,34,5.12,0
80.03817701,38.42037555969847,37,10.24,1
48.12919005,50.37840544030152,33,20.48,1
25.1065801,9.271591740301515,27,10.24,1
13.26637492,89.61255404030152,47,0.64,0
46.63515628,43.03250895969848,44,0.64,0
8.06271976,52.40465449030151,45,0.64,0
59.15667188,32.1965555903015,34,10.24,1
58.47403348,78.96511594030153,41,2.56,0
,,48,0.32,0
40.75761889,7.895696126939754,46,0.64,0
22.15650764,41.13077912306028,45,0.32,0
57.59287336,1.960125986939744,33,20.48,1
30.50472487,1.4881907769397458,39,10.24,0
17.42563343,69.61633797693975,34,10.24,1
80.03817701,38.308547176939726,38,20.48,1
48.12919005,50.490233823060265,28,10.24,1
28.27035973,44.81384337693976,37,20.48,1
25.1065801,9.383420123060262,49,0.64,0
13.26637492,89.72438242306026,43,0.64,0
46.63515628,42.92068057693973,45,0.64,0
59.15667188,32.308383973060245,35,10.24,1
58.47403349,79.07694432306027,41,2.56,0
,,49,0.32,0
40.75761889,7.765441307862943,48,0.32,0
22.15650764,41.26103394213709,44,0.64,0
57.59287336,1.8298711678629327,26,20.48,1
30.50472487,1.357935957862935,35,20.48,1
17.42563343,69.48608315786294,35,10.24,0
80.03817701,38.17829235786292,36,10.24,1
48.12919005,50.62048864213708,38,20.48,1
25.1065801,9.513674942137072,27,10.24,1
13.26637492,89.85463724213707,47,0.64,0
46.63515628,42.79042575786292,45,0.64,0
59.15667188,32.438638792137056,44,0.64,0
58.47403349,79.20719914213709,32,20.48,1
,,40,2.56,0
,,48,0.32,0
40.75761889,7.70258031217196,47,0.32,0
22.15650764,41.32389493782807,43,0.64,0
57.59287336,1.7670101721719504,39,20.48,1
30.50472487,1.2950749621719524,30,20.48,0
17.42563343,69.42322216217195,33,10.24,1
80.03817701,38.11543136217193,30,20.48,1
48.12919005,50.68334963782806,27,10.24,1
28.27035973,44.620727562171965,32,20.48,1
25.1065801,9.576535937828057,47,0.64,0
13.26637492,89.91749823782806,43,0.64,0
46.63515628,42.72756476217194,46,0.64,0
59.15667188,32.50149978782804,31,20.48,1
58.47403349,79.27006013782807,41,2.56,0
,,49,0.32,0
40.75761889,7.661731565428283,46,0.64,0
22.15650764,41.36474368457175,42,0.64,0
57.59287336,1.726161425428273,34,20.48,1
30.50472487,1.2542262154282753,31,20.48,1
17.42563343,69.38237341542828,36,10.24,1
80.03817701,38.074582615428255,30,20.48,1
48.12919005,50.724198384571736,27,10.24,1
28.27035973,44.57987881542829,35,20.48,1
25.1065801,9.617384684571732,47,0.64,0
13.26637492,89.95834698457173,43,0.64,0
46.63515628,42.68671601542826,45,0.64,0
59.15667188,32.542348534571715,32,20.48,1
58.47403348,79.31090888457175,42,2.56,0
,,49,0.32,0
40.75761889,7.629169328916134,46,0.64,0
22.15650764,41.3973059210839,44,0.64,0
57.59287336,1.6935991889161244,27,20.48,1
30.50472487,1.2216639789161263,32,20.48,1
17.42563343,69.34981117891613,31,20.48,1
80.03817701,38.042020378916106,38,10.24,1
48.12919005,50.756760621083885,33,20.48,1
28.27035973,44.54731657891614,26,20.48,1
25.1065801,9.64994692108388,40,10.24,1
13.26637492,89.99090922108388,46,0.64,0
46.63515627,42.65415377891611,44,0.64,0
59.15667188,32.574910771083864,44,0.64,0
58.47403348,79.3434711210839,35,10.24,1
,,40,2.56,0
,,49,0.32,0
40.75761888,7.621214059513477,48,0.64,0
22.15650764,41.40526119048656,44,0.64,0
57.59287336,1.685643919513467,32,10.24,1
30.50472487,1.2137087095134689,39,10.24,1
17.42563343,69.34185590951347,31,20.48,1
80.03817701,38.03406510951345,34,5.12,1
48.12919005,50.76471589048654,29,20.48,1
28.27035973,44.53936130951348,26,20.48,1
25.1065801,9.65790219048654,34,10.24,1
13.26637492,89.99886449048654,48,0.64,0
46.63515627,42.646198509513454,44,0.64,0
59.15667188,32.58286604048652,46,0.64,0
58.47403348,79.35142639048655,31,10.24,1
,,42,2.56,0
,,49,0.32,0
40.75761888,7.552566417834328,47,0.64,0
22.15650764,41.473908832165705,44,0.64,0
57.59287336,1.6169962778343177,28,20.48,1
30.50472486,1.1450610678343196,40,10.24,1
17.42563343,69.27320826783432,34,20.48,1
80.03817701,37.9654174678343,34,20.48,1
48.12919005,50.83336353216569,30,20.48,1
28.27035972,44.47071366783433,26,10.24,1
25.1065801,9.726549832165688,34,10.24,1
13.26637492,89.93248786783431,45,0.64,0
46.63515627,42.577550867834304,45,0.64,0
59.15667188,32.65151368216567,45,0.64,0
58.47403348,79.4200740321657,31,20.48,1
,,40,2.56,0
,,49,0.32,0
40.75761888,7.53952211888901,48,0.64,0
22.15650764,41.48695313111102,44,0.64,0
57.59287336,1.6039519788890004,32,10.24,1
30.50472486,1.1320167688890024,26,20.48,1
17.42563343,69.260163968889,38,10.24,1
80.03817701,37.95237316888898,26,20.48,1
48.12919005,50.84640783111101,36,10.24,1
28.27035972,44.457669368889015,33,20.48,1
25.1065801,9.739594131111003,27,10.24,1
13.26637492,89.919443568889,34,20.48,1
46.63515627,42.56450656888899,47,0.64,0
8.062719755,52.872656881111,44,0.64,0
59.15667187,32.66455798111099,46,0.64,0
58.47403348,79.43311833111102,31,20.48,1
,,40,2.56,0
,,50,0.32,0
40.75761888,7.494782213708561,48,0.64,0
22.15650763,41.53169303629147,43,0.64,0
57.59287336,1.5592120737085509,28,10.24,1
30.50472486,1.0872768637085528,26,10.24,1
17.42563342,69.21542406370855,33,20.48,1
80.03817701,37.90763326370853,31,20.48,1
48.12919005,50.89114773629146,33,10.24,1
25.1065801,9.784334036291456,33,40.96,1
46.63515627,42.51976666370854,45,0.64,0
8.062719753,52.91739678629145,43,0.64,0
59.15667187,32.70929788629144,45,0.64,0
58.47403348,79.47785823629147,30,20.48,1
,,40,1.28,0
,,50,0.32,0
40.75761888,7.458315655303977,47,0.32,0
57.59287336,1.522745515303967,43,0.64,0
30.50472486,1.050810305303969,26,10.24,1
17.42563342,69.17895750530397,33,20.48,1
80.03817701,37.87116670530395,31,20.48,1
48.12919005,50.92761429469604,30,10.24,1
28.27035972,44.37646290530398,27,20.48,1
25.10658009,9.820800594696038,35,20.48,1
13.26637491,89.83823710530396,47,0.64,0
46.63515627,42.483300105303954,40,1.28,0
8.06271975,52.95386334469603,46,0.64,0
59.15667187,32.74576444469602,25,20.48,1
58.47403348,79.51432479469605,41,2.56,0
,,49,0.32,0
40.75761888,7.38861325966144,47,0.32,0
57.59287335,1.4530431196614302,40,0.64,0
30.50472486,0.981107909661432,32,20.48,1
80.03817701,37.80146430966141,25,10.24,1
48.12919004,50.99731669033858,35,20.48,1
25.10658009,9.890502990338575,30,20.48,1
13.26637491,89.76853470966142,30,10.24,1
46.63515627,42.41359770966142,27,20.48,1
8.062719748,53.02356574033857,46,0.64,0
59.15667187,32.81546684033856,42,1.28,0
58.47403348,79.58402719033859,47,0.64,0
,,41,2.56,0
,,50,0.32,0
40.75761887,7.315008259679814,47,0.32,0
57.59287335,1.3794381196798042,43,0.64,0
30.50472485,0.9075029096798062,33,10.24,1
17.42563342,69.0356501096798,25,10.24,1
80.03817701,37.727859309679786,35,20.48,1
48.12919004,51.070921690320205,34,20.48,1
28.27035971,44.23315550967982,34,10.24,1
25.10658009,9.9641079903202,27,10.24,1
13.26637491,89.6949297096798,33,20.48,1
46.63515626,42.33999270967979,47,0.64,0
8.062719745,53.0971707403202,43,1.28,0
59.15667187,32.889071840320184,46,0.64,0
58.47403348,79.65763219032021,30,20.48,1
,,40,1.28,0
,,48,0.32,0
40.75761887,7.222136690101308,47,0.32,0
57.59287335,1.2865665501012984,43,0.64,0
30.50472485,0.8146313401013003,25,10.24,1
17.42563341,68.9427785401013,38,20.48,1
80.03817701,37.63498774010128,34,10.24,1
25.10658009,10.056979559898709,48,0.64,0
46.63515626,42.247121140101285,43,1.28,0
8.062719742,53.1900423098987,46,0.64,0
59.15667187,32.98194340989869,24,20.48,1
58.47403347,79.75050375989872,41,1.28,0
,,49,0.32,0
40.75761887,7.10996053131845,49,0.32,0
57.59287335,1.1743903913184397,43,0.64,0
30.50472485,0.7024551813184416,25,20.48,1
80.03817701,37.52281158131842,35,10.24,1
48.12919004,51.27596941868157,40,20.48,1
28.27035971,44.02810778131845,34,10.24,1
25.10658008,10.169155718681566,34,20.48,1
46.63515626,42.13494498131843,49,0.64,0
8.062719738,53.30221846868156,42,1.28,0
59.15667186,33.09411956868155,46,0.64,0
58.47403347,79.86267991868158,42,1.28,0
,,48,0.32,0
40.75761887,6.995789266942836,47,0.32,0
22.15650762,42.0306859830572,43,0.64,0
57.59287335,1.060219126942826,25,20.48,1
30.50472485,0.588283916942828,36,20.48,1
17.42563341,68.71643111694283,33,10.24,1
80.03817701,37.40864031694281,34,20.48,1
48.12919003,51.39014068305718,37,163.84,1
28.2703597,43.91393651694284,32,10.24,1
25.10658008,10.28332698305718,50,0.64,0
46.63515626,42.02077371694281,41,1.28,0
8.062719735,53.41638973305717,25,20.48,1
59.15667186,33.20829083305716,46,0.32,0
58.47403347,79.97685118305719,26,20.48,1
7.668785017,60.95432538305718,39,1.28,0
,,49,0.32,0
40.75761886,6.885055587083173,47,0.32,0
22.15650761,42.14141966291686,42,0.64,0
57.59287334,0.9494854470831626,38,20.48,1
30.50472484,0.4775502370831646,33,20.48,1
17.4256334,68.60569743708317,36,20.48,1
80.03817701,37.297906637083145,30,81.92,0
48.12919003,51.500874362916846,27,20.48,1
28.2703597,43.80320283708318,33,10.24,1
25.10658008,10.394060662916845,49,0.64,0
13.2663749,89.26497703708316,42,1.28,0
46.63515625,41.91004003708315,25,10.24,1
59.15667186,33.319024512916826,47,0.32,0
58.47403347,80.08758486291686,26,10.24,1
7.668785014,61.065059062916845,39,1.28,0
,,49,0.32,0
40.75761886,6.772162485221827,47,0.64,0
22.15650761,42.254312764778206,43,0.64,0
57.59287334,0.8365923452218169,33,81.92,1
30.50472484,0.3646571352218188,38,20.48,1
17.4256334,68.49280433522182,39,10.24,1
80.03817701,37.1850135352218,36,10.24,1
48.12919003,51.61376746477819,36,40.96,0
28.2703597,43.69030973522183,32,10.24,1
25.10658007,10.506953764778189,37,20.48,0
13.26637489,89.15208393522181,49,0.64,0
46.63515625,41.79714693522181,42,1.28,0
59.15667186,33.43191761477817,25,10.24,1
58.47403347,80.2004779647782,46,0.32,0
7.66878501,61.17795216477819,26,10.24,1
,,40,1.28,0
,,49,0.32,0
40.75761886,6.67299698636981,48,0.32,0
22.15650761,42.35347826363022,43,0.64,0
57.59287334,0.7374268463698002,38,20.48,1
30.50472484,0.2654916363698021,35,10.24,1
80.03817701,37.08584803636978,36,10.24,0
48.12919003,51.71293296363021,36,40.96,0
28.2703597,43.59114423636981,32,10.24,1
25.10658007,10.606119263630204,34,20.48,0
13.26637489,89.0529184363698,48,0.64,0
46.63515625,41.69798143636979,41,1.28,0
59.15667186,33.53108311363019,25,10.24,1
58.47403346,80.29964346363022,47,0.32,0
7.668785007,61.27711766363021,39,2.56,0
,,49,0.32,0
40.75761886,6.608937647662685,47,0.32,0
22.15650761,42.41753760233735,41,0.64,0
57.59287334,0.6733675076626753,44,10.24,1
30.50472483,0.2014322976626772,37,10.24,1
80.03817701,37.02178869766266,33,10.24,0
48.12919003,51.77699230233733,32,40.96,1
28.27035969,43.52708489766269,28,10.24,1
25.10658007,10.67017860233733,38,10.24,1
13.26637489,88.98885909766267,48,0.64,0
46.63515625,41.63392209766266,43,1.28,0
59.15667185,33.59514245233731,46,0.32,0
58.47403346,80.36370280233734,40,1.28,0
,,48,0.32,0
40.75761885,6.544158751194402,48,0.32,0
22.1565076,42.48231649880563,42,0.64,0
57.59287334,0.6085886111943921,37,10.24,1
30.50472483,0.136653401194394,35,10.24,1
80.038177,36.95700980119437,40,10.24,0
48.12919002,51.84177119880562,33,40.96,1
28.27035969,43.462306001194406,28,10.24,1
25.10658007,10.734957498805612,36,10.24,1
13.26637488,88.92408020119439,46,0.64,0
46.63515624,41.56914320119438,43,1.28,0
59.15667185,33.6599213488056,47,0.32,0
58.47403346,80.42848169880563,40,2.56,0
,,47,0.32,0
40.75761885,6.493258102093705,48,0.64,0
22.1565076,42.53321714790633,42,0.64,0
57.59287334,0.557687962093695,41,20.48,1
30.50472483,0.0857527520936969,35,10.24,1
80.038177,36.90610915209368,38,10.24,0
48.12919002,51.89267184790632,33,40.96,1
25.10658006,10.78585814790631,27,10.24,1
13.26637488,88.87317955209369,47,0.64,0
46.63515624,41.51824255209368,44,1.28,0
59.15667185,33.710821997906294,47,0.32,0
58.47403346,80.47938234790632,39,2.56,0
,,48,0.32,0
40.75761885,6.461166918516199,48,0.64,0
22.1565076,42.56530833148384,43,0.64,0
57.59287333,0.5255967785161886,39,20.48,1
30.50472483,0.0536615685161905,37,20.48,0
80.038177,36.87401796851617,33,10.24,0
48.12919002,51.92476303148382,34,40.96,1
28.27035969,43.3793141685162,27,10.24,1
25.10658006,10.817949331483817,33,20.48,1
13.26637488,88.84108836851618,45,0.64,0
46.63515624,41.486151368516175,44,1.28,0
59.15667185,33.7429131814838,46,0.32,0
58.47403346,80.51147353148383,39,2.56,0
,,48,0.32,0
40.75761885,6.442804161706022,49,0.32,0
22.1565076,42.58367108829401,44,0.64,0
57.59287333,0.5072340217060116,25,20.48,1
30.50472483,0.0352988117060135,33,20.48,1
80.038177,36.855655211706,34,20.48,0
48.12919002,51.943125788294,38,10.24,1
28.27035969,43.360951411706026,30,20.48,1
25.10658006,10.836312088293994,39,10.24,1
46.63515624,41.467788611706,41,1.28,0
8.062719714,53.96937483829399,44,0.64,0
59.15667185,33.76127593829398,46,0.32,0
58.47403346,80.529836288294,39,2.56,0
,,47,0.32,0
40.75761885,6.459994337118872,47,0.64,0
22.1565076,42.56648091288116,44,0.64,0
57.59287333,0.5244241971188615,26,10.24,1
30.50472483,0.0524889871188634,37,20.48,1
80.038177,36.87284538711884,36,20.48,1
48.12919002,51.92593561288115,38,10.24,1
28.27035968,43.37814158711888,30,40.96,1
25.10658006,10.819121912881144,27,20.48,1
13.26637488,88.83991578711885,36,10.24,1
46.63515624,41.48497878711885,44,1.28,0
8.062719713,53.95218466288114,43,0.64,0
59.15667185,33.74408576288113,45,0.32,0
58.47403346,80.51264611288116,35,5.12,0
,,46,0.32,0
40.75761885,6.502759842384819,47,0.32,0
57.59287333,0.5671897023848089,46,0.64,0
30.50472482,0.0952544923848108,26,10.24,1
80.038177,36.91561089238479,40,20.48,1
48.12919002,51.8831701076152,34,10.24,1
28.27035968,43.42090709238482,37,10.24,1
25.10658006,10.776356407615197,27,20.48,1
13.26637488,88.8826812923848,37,20.48,1
46.63515624,41.5277442923848,43,1.28,0
8.062719712,53.90941915761519,43,1.28,0
59.15667185,33.70132025761518,46,0.32,0
58.47403345,80.46988060761521,35,10.24,0
,,48,0.32,0
40.75761885,6.542286990879688,49,0.64,0
22.15650759,42.48418825912034,45,0.64,0
57.59287333,0.6067168508796783,26,10.24,1
30.50472482,0.1347816408796802,36,20.48,1
80.038177,36.95513804087966,33,10.24,1
48.12919002,51.84364295912033,32,20.48,1
28.27035968,43.46043424087969,30,40.96,1
25.10658006,10.736829259120327,27,20.48,1
13.26637487,88.92220844087967,39,10.24,1
46.63515624,41.56727144087967,45,1.28,0
8.062719711,53.86989200912032,44,0.64,0
59.15667185,33.66179310912031,46,0.32,0
58.47403345,80.43035345912034,40,10.24,0
,,48,0.64,0
40.75761885,6.580197690731552,48,0.64,0
57.59287333,0.644627550731542,46,0.64,0
30.50472482,0.1726923407315439,26,40.96,1
80.038177,36.99304874073152,26,10.24,1
48.12919002,51.80573225926847,34,20.48,1
28.27035968,43.49834494073156,33,10.24,1
25.10658006,10.698918559268463,33,20.48,1
13.26637487,88.96011914073154,27,20.48,1
46.63515624,41.60518214073153,40,20.48,1
8.062719711,53.83198130926846,43,1.28,0
59.15667185,33.62388240926845,43,1.28,0
58.47403345,80.39244275926848,46,0.32,0
,,36,5.12,0
,,48,0.64,0
40.75761885,6.614005166111667,47,0.64,0
57.59287333,0.6784350261116572,45,0.64,0
30.50472482,0.2064998161116591,25,40.96,1
80.038177,37.02685621611164,26,10.24,1
48.12919002,51.77192478388835,40,20.48,1
28.27035968,43.53215241611167,34,20.48,1
25.10658006,10.665111083888348,36,20.48,1
13.26637487,88.99392661611165,32,20.48,1
46.63515624,41.63898961611165,42,20.48,1
8.06271971,53.79817383388834,48,1.28,0
59.15667185,33.59007493388833,42,1.28,0
58.47403345,80.35863528388836,46,0.32,0
,,40,10.24,0
,,49,0.64,0
40.75761885,6.6639345976635695,47,0.64,0
57.59287333,0.7283644576635595,44,0.64,0
30.50472482,0.2564292476635614,25,40.96,1
80.038177,37.07678564766354,26,10.24,1
48.12919002,51.72199535233645,38,20.48,1
28.27035968,43.58208184766357,32,20.48,1
25.10658006,10.615181652336446,35,10.24,0
13.26637487,89.04385604766355,27,20.48,1
46.63515624,41.688919047663546,42,20.48,1
8.06271971,53.74824440233644,46,1.28,0
59.15667185,33.54014550233643,43,1.28,0
58.47403345,80.30870585233646,45,0.32,0
,,38,10.24,0
,,48,0.32,0
40.75761885,6.672809603064593,48,0.64,0
57.59287333,0.7372394630645829,44,0.64,0
30.50472482,0.2653042530645848,25,40.96,1
17.42563338,68.39345145306459,25,10.24,1
80.038177,37.085660653064565,36,20.48,1
48.12919002,51.71312034693543,35,20.48,1
28.27035968,43.5909568530646,33,20.48,0
25.10658006,10.606306646935424,27,10.24,1
13.26637487,89.05273105306458,33,20.48,1
46.63515624,41.69779405306457,48,1.28,0
8.062719711,53.739369396935416,43,1.28,0
59.15667185,33.531270496935406,45,0.32,0
58.47403345,80.29983084693544,25,20.48,1
,,38,10.24,0
,,49,0.32,0
40.75761885,6.720676640987392,48,0.32,0
57.59287333,0.7851065009873821,45,0.64,0
30.50472482,0.313171290987384,25,40.96,1
80.038177,37.13352769098736,25,10.24,1
48.12919002,51.66525330901263,35,20.48,1
28.27035968,43.6388238909874,38,10.24,1
25.10658006,10.558439609012623,33,10.24,1
46.63515624,41.74566109098737,36,20.48,1
8.062719711,53.69150235901262,47,1.28,0
59.15667185,33.48340345901261,43,1.28,0
58.47403345,80.25196380901264,44,0.64,0
,,35,10.24,0
,,48,0.32,0
40.75761885,6.725894258513506,48,0.32,0
57.59287333,0.7903241185134959,46,0.64,0
30.50472482,0.3183889085134979,25,40.96,1
80.038177,37.13874530851348,25,10.24,1
48.12919002,51.66003569148651,35,20.48,1
