PRN, Elevation, Azimuth, Longitude, Latitude, Height
25,48.3163115,-92.51579949,13.37308507,52.50524621,76.92999664
29,14.71380784,-154.882191,13.37308507,52.50524621,76.92999664
32,35.47298669,-69.51060885,13.37308507,52.50524621,76.92999664
41,18.44338206,-77.88858346,13.37308507,52.50524621,76.92999664
50,76.68866528,50.04350401,13.37308507,52.50524621,76.92999664
59,40.95258888,42.46882776,13.37308507,52.50524621,76.92999664
60,58.29757449,137.7020594,13.37308507,52.50524621,76.92999664
61,17.78871146,-178.0122882,13.37308507,52.50524621,76.92999664
2,22.15523544,122.8757997,13.37307401,52.50524909,76.9360194
6,27.34493053,75.60666214,13.37307401,52.50524909,76.9360194
12,85.16320959,-20.22729308,13.37307401,52.50524909,76.9360194
19,30.01716154,50.16159848,13.37307401,52.50524909,76.9360194
24,50.35070797,146.2662394,13.37307401,52.50524909,76.9360194
25,48.31631149,-92.51579949,13.37307401,52.50524909,76.9360194
29,14.71380783,-154.882191,13.37307401,52.50524909,76.9360194
32,35.47298667,-69.51060885,13.37307401,52.50524909,76.9360194
41,18.44338204,-77.88858346,13.37307401,52.50524909,76.9360194
50,76.68866527,50.04350401,13.37307401,52.50524909,76.9360194
59,40.95258886,42.46882776,13.37307401,52.50524909,76.9360194
60,58.29757448,137.7020594,13.37307401,52.50524909,76.9360194
61,17.78871145,-178.0122882,13.37307401,52.50524909,76.9360194
2,22.15523542,122.8757997,13.37305769,52.50525426,76.94518712
6,27.34493051,75.60666214,13.37305769,52.50525426,76.94518712
12,85.16320959,-20.22729308,13.37305769,52.50525426,76.94518712
19,30.01716152,50.16159848,13.37305769,52.50525426,76.94518712
24,50.35070796,146.2662394,13.37305769,52.50525426,76.94518712
25,48.31631148,-92.51579949,13.37305769,52.50525426,76.94518712
29,14.71380781,-154.882191,13.37305769,52.50525426,76.94518712
32,35.47298666,-69.51060885,13.37305769,52.50525426,76.94518712
50,76.68866527,50.04350401,13.37305769,52.50525426,76.94518712
59,40.95258884,42.46882776,13.37305769,52.50525426,76.94518712
60,58.29757446,137.7020594,13.37305769,52.50525426,76.94518712
61,17.78871142,-178.0122882,13.37305769,52.50525426,76.94518712
2,22.15523539,122.8757997,13.37304205,52.50526044,76.95451328
6,27.34493049,75.60666214,13.37304205,52.50526044,76.95451328
12,85.16320959,-20.22729308,13.37304205,52.50526044,76.95451328
19,30.0171615,50.16159848,13.37304205,52.50526044,76.95451328
24,50.35070794,146.2662394,13.37304205,52.50526044,76.95451328
25,48.31631146,-92.51579949,13.37304205,52.50526044,76.95451328
29,14.71380779,-154.882191,13.37304205,52.50526044,76.95451328
32,35.47298664,-69.51060885,13.37304205,52.50526044,76.95451328
41,18.443382,-77.88858346,13.37304205,52.50526044,76.95451328
50,76.68866526,50.04350401,13.37304205,52.50526044,76.95451328
59,40.95258883,42.46882776,13.37304205,52.50526044,76.95451328
60,58.29757445,137.7020594,13.37304205,52.50526044,76.95451328
61,17.7887114,-178.0122882,13.37304205,52.50526044,76.95451328
2,22.15523538,122.8757997,13.37303221,52.50526533,76.96081763
6,27.34493047,75.60666214,13.37303221,52.50526533,76.96081763
12,85.16320958,-20.22729308,13.37303221,52.50526533,76.96081763
14,32.62413434,-57.53757214,13.37303221,52.50526533,76.96081763
24,50.35070793,146.2662394,13.37303221,52.50526533,76.96081763
25,48.31631145,-92.51579949,13.37303221,52.50526533,76.96081763
29,14.71380777,-154.882191,13.37303221,52.50526533,76.96081763
32,35.47298662,-69.51060885,13.37303221,52.50526533,76.96081763
41,18.44338198,-77.88858346,13.37303221,52.50526533,76.96081763
50,76.68866526,50.04350401,13.37303221,52.50526533,76.96081763
59,40.95258881,42.46882776,13.37303221,52.50526533,76.96081763
60,58.29757444,137.7020594,13.37303221,52.50526533,76.96081763
61,17.78871139,-178.0122882,13.37303221,52.50526533,76.96081763
2,22.15523537,122.8757997,13.37302305,52.50527094,76.96719128
6,27.34493046,75.60666214,13.37302305,52.50527094,76.96719128
12,85.16320958,-20.22729308,13.37302305,52.50527094,76.96719128
14,32.62413432,-57.53757214,13.37302305,52.50527094,76.96719128
24,50.35070792,146.2662394,13.37302305,52.50527094,76.96719128
25,48.31631144,-92.51579949,13.37302305,52.50527094,76.96719128
29,14.71380776,-154.882191,13.37302305,52.50527094,76.96719128
32,35.47298661,-69.51060885,13.37302305,52.50527094,76.96719128
50,76.68866525,50.04350401,13.37302305,52.50527094,76.96719128
59,40.9525888,42.46882776,13.37302305,52.50527094,76.96719128
60,58.29757443,137.7020594,13.37302305,52.50527094,76.96719128
61,17.78871137,-178.0122882,13.37302305,52.50527094,76.96719128
2,22.15523535,122.8757997,13.37301477,52.50527703,76.97363389
6,27.34493044,75.60666214,13.37301477,52.50527703,76.97363389
12,85.16320958,-20.22729308,13.37301477,52.50527703,76.97363389
14,32.62413431,-57.53757214,13.37301477,52.50527703,76.97363389
19,30.01716146,50.16159848,13.37301477,52.50527703,76.97363389
24,50.35070791,146.2662394,13.37301477,52.50527703,76.97363389
25,48.31631143,-92.51579949,13.37301477,52.50527703,76.97363389
29,14.71380774,-154.882191,13.37301477,52.50527703,76.97363389
32,35.4729866,-69.51060885,13.37301477,52.50527703,76.97363389
50,76.68866525,50.04350401,13.37301477,52.50527703,76.97363389
59,40.95258879,42.46882776,13.37301477,52.50527703,76.97363389
60,58.29757442,137.7020594,13.37301477,52.50527703,76.97363389
61,17.78871136,-178.0122882,13.37301477,52.50527703,76.97363389
2,22.15523534,122.8757997,13.37300755,52.50528376,76.9801453
12,85.16320958,-20.22729308,13.37300755,52.50528376,76.9801453
14,32.6241343,-57.53757214,13.37300755,52.50528376,76.9801453
19,30.01716145,50.16159848,13.37300755,52.50528376,76.9801453
24,50.3507079,146.2662394,13.37300755,52.50528376,76.9801453
25,48.31631141,-92.51579949,13.37300755,52.50528376,76.9801453
29,14.71380773,-154.882191,13.37300755,52.50528376,76.9801453
32,35.47298658,-69.51060885,13.37300755,52.50528376,76.9801453
41,18.44338194,-77.88858346,13.37300755,52.50528376,76.9801453
42,17.80767053,-21.33849743,13.37300755,52.50528376,76.9801453
50,76.68866524,50.04350401,13.37300755,52.50528376,76.9801453
59,40.95258877,42.46882776,13.37300755,52.50528376,76.9801453
60,58.29757441,137.7020594,13.37300755,52.50528376,76.9801453
61,17.78871134,-178.0122882,13.37300755,52.50528376,76.9801453
2,22.15523532,122.8757997,13.37300159,52.50529109,76.98672522
12,85.16320958,-20.22729308,13.37300159,52.50529109,76.98672522
14,32.62413428,-57.53757214,13.37300159,52.50529109,76.98672522
19,30.01716143,50.16159848,13.37300159,52.50529109,76.98672522
24,50.35070789,146.2662394,13.37300159,52.50529109,76.98672522
25,48.3163114,-92.51579949,13.37300159,52.50529109,76.98672522
29,14.71380771,-154.882191,13.37300159,52.50529109,76.98672522
32,35.47298657,-69.51060885,13.37300159,52.50529109,76.98672522
41,18.44338192,-77.88858346,13.37300159,52.50529109,76.98672522
42,17.80767051,-21.33849743,13.37300159,52.50529109,76.98672522
50,76.68866524,50.04350401,13.37300159,52.50529109,76.98672522
59,40.95258876,42.46882776,13.37300159,52.50529109,76.98672522
60,58.2975744,137.7020594,13.37300159,52.50529109,76.98672522
61,17.78871132,-178.0122882,13.37300159,52.50529109,76.98672522
2,22.15523531,122.8757997,13.37299708,52.50529894,76.99337336
6,27.3449304,75.60666214,13.37299708,52.50529894,76.99337336
12,85.16320958,-20.22729308,13.37299708,52.50529894,76.99337336
19,30.01716142,50.16159848,13.37299708,52.50529894,76.99337336
24,50.35070788,146.2662394,13.37299708,52.50529894,76.99337336
25,48.31631139,-92.51579949,13.37299708,52.50529894,76.99337336
29,14.7138077,-154.882191,13.37299708,52.50529894,76.99337336
41,18.4433819,-77.88858346,13.37299708,52.50529894,76.99337336
42,17.8076705,-21.33849743,13.37299708,52.50529894,76.99337336
50,76.68866523,50.04350401,13.37299708,52.50529894,76.99337336
59,40.95258874,42.46882776,13.37299708,52.50529894,76.99337336
60,58.29757439,137.7020594,13.37299708,52.50529894,76.99337336
61,17.78871131,-178.0122882,13.37299708,52.50529894,76.99337336
2,22.15523529,122.8757997,13.37299418,52.50530719,77.00008907
6,27.34493039,75.60666214,13.37299418,52.50530719,77.00008907
12,85.16320957,-20.22729308,13.37299418,52.50530719,77.00008907
19,30.0171614,50.16159848,13.37299418,52.50530719,77.00008907
24,50.35070786,146.2662394,13.37299418,52.50530719,77.00008907
25,48.31631138,-92.51579949,13.37299418,52.50530719,77.00008907
29,14.71380768,-154.882191,13.37299418,52.50530719,77.00008907
32,35.47298654,-69.51060885,13.37299418,52.50530719,77.00008907
41,18.44338189,-77.88858346,13.37299418,52.50530719,77.00008907
42,17.80767048,-21.33849743,13.37299418,52.50530719,77.00008907
50,76.68866523,50.04350401,13.37299418,52.50530719,77.00008907
59,40.95258873,42.46882776,13.37299418,52.50530719,77.00008907
60,58.29757438,137.7020594,13.37299418,52.50530719,77.00008907
61,17.78871129,-178.0122882,13.37299418,52.50530719,77.00008907
2,22.15523528,122.8757997,13.37299294,52.50531561,77.00687216
6,27.34493037,75.60666214,13.37299294,52.50531561,77.00687216
12,85.16320957,-20.22729308,13.37299294,52.50531561,77.00687216
17,7.539270238,41.41859953,13.37299294,52.50531561,77.00687216
19,30.01716139,50.16159848,13.37299294,52.50531561,77.00687216
24,50.35070785,146.2662394,13.37299294,52.50531561,77.00687216
25,48.31631137,-92.51579949,13.37299294,52.50531561,77.00687216
29,14.71380767,-154.882191,13.37299294,52.50531561,77.00687216
32,35.47298653,-69.51060885,13.37299294,52.50531561,77.00687216
42,17.80767047,-21.33849743,13.37299294,52.50531561,77.00687216
50,76.68866522,50.04350401,13.37299294,52.50531561,77.00687216
59,40.95258872,42.46882776,13.37299294,52.50531561,77.00687216
60,58.29757437,137.7020594,13.37299294,52.50531561,77.00687216
61,17.78871128,-178.0122882,13.37299294,52.50531561,77.00687216
2,22.15523526,122.8757997,13.37299331,52.50532435,77.01372159
6,27.34493036,75.60666214,13.37299331,52.50532435,77.01372159
12,85.16320957,-20.22729308,13.37299331,52.50532435,77.01372159
17,7.539270222,41.41859953,13.37299331,52.50532435,77.01372159
19,30.01716137,50.16159848,13.37299331,52.50532435,77.01372159
24,50.35070784,146.2662394,13.37299331,52.50532435,77.01372159
25,48.31631135,-92.51579949,13.37299331,52.50532435,77.01372159
29,14.71380765,-154.882191,13.37299331,52.50532435,77.01372159
32,35.47298651,-69.51060885,13.37299331,52.50532435,77.01372159
42,17.80767045,-21.33849743,13.37299331,52.50532435,77.01372159
50,76.68866522,50.04350401,13.37299331,52.50532435,77.01372159
59,40.9525887,42.46882776,13.37299331,52.50532435,77.01372159
60,58.29757436,137.7020594,13.37299331,52.50532435,77.01372159
61,17.78871126,-178.0122882,13.37299331,52.50532435,77.01372159
2,22.15523525,122.8757997,13.37299514,52.50533329,77.02063663
6,27.34493034,75.60666214,13.37299514,52.50533329,77.02063663
12,85.16320957,-20.22729308,13.37299514,52.50533329,77.02063663
17,7.539270207,41.41859953,13.37299514,52.50533329,77.02063663
19,30.01716136,50.16159848,13.37299514,52.50533329,77.02063663
24,50.35070783,146.2662394,13.37299514,52.50533329,77.02063663
25,48.31631134,-92.51579949,13.37299514,52.50533329,77.02063663
29,14.71380763,-154.882191,13.37299514,52.50533329,77.02063663
32,35.4729865,-69.51060885,13.37299514,52.50533329,77.02063663
42,17.80767043,-21.33849743,13.37299514,52.50533329,77.02063663
50,76.68866522,50.04350401,13.37299514,52.50533329,77.02063663
59,40.95258869,42.46882776,13.37299514,52.50533329,77.02063663
60,58.29757435,137.7020594,13.37299514,52.50533329,77.02063663
61,17.78871124,-178.0122882,13.37299514,52.50533329,77.02063663
2,22.15523523,122.8757997,13.37299823,52.5053425,77.02761631
12,85.16320957,-20.22729308,13.37299823,52.5053425,77.02761631
17,7.539270191,41.41859953,13.37299823,52.5053425,77.02761631
19,30.01716134,50.16159848,13.37299823,52.5053425,77.02761631
24,50.35070782,146.2662394,13.37299823,52.5053425,77.02761631
25,48.31631133,-92.51579949,13.37299823,52.5053425,77.02761631
29,14.71380762,-154.882191,13.37299823,52.5053425,77.02761631
32,35.47298648,-69.51060885,13.37299823,52.5053425,77.02761631
42,17.80767042,-21.33849743,13.37299823,52.5053425,77.02761631
50,76.68866521,50.04350401,13.37299823,52.5053425,77.02761631
59,40.95258867,42.46882776,13.37299823,52.5053425,77.02761631
60,58.29757434,137.7020594,13.37299823,52.5053425,77.02761631
61,17.78871123,-178.0122882,13.37299823,52.5053425,77.02761631
2,22.15523522,122.8757997,13.37300234,52.50535184,77.03465943
12,85.16320957,-20.22729308,13.37300234,52.50535184,77.03465943
17,7.539270175,41.41859953,13.37300234,52.50535184,77.03465943
19,30.01716133,50.16159848,13.37300234,52.50535184,77.03465943
24,50.3507078,146.2662394,13.37300234,52.50535184,77.03465943
25,48.31631132,-92.51579949,13.37300234,52.50535184,77.03465943
29,14.7138076,-154.882191,13.37300234,52.50535184,77.03465943
41,18.44338181,-77.88858346,13.37300234,52.50535184,77.03465943
50,76.68866521,50.04350401,13.37300234,52.50535184,77.03465943
59,40.95258866,42.46882776,13.37300234,52.50535184,77.03465943
60,58.29757433,137.7020594,13.37300234,52.50535184,77.03465943
61,17.78871121,-178.0122882,13.37300234,52.50535184,77.03465943
2,22.1552352,122.8757997,13.37300722,52.50536136,77.04176514
12,85.16320956,-20.22729308,13.37300722,52.50536136,77.04176514
17,7.539270159,41.41859953,13.37300722,52.50536136,77.04176514
19,30.01716131,50.16159848,13.37300722,52.50536136,77.04176514
24,50.35070779,146.2662394,13.37300722,52.50536136,77.04176514
25,48.3163113,-92.51579949,13.37300722,52.50536136,77.04176514
29,14.71380759,-154.882191,13.37300722,52.50536136,77.04176514
41,18.44338179,-77.88858346,13.37300722,52.50536136,77.04176514
42,17.80767038,-21.33849743,13.37300722,52.50536136,77.04176514
50,76.6886652,50.04350401,13.37300722,52.50536136,77.04176514
59,40.95258864,42.46882776,13.37300722,52.50536136,77.04176514
60,58.29757432,137.7020594,13.37300722,52.50536136,77.04176514
61,17.78871119,-178.0122882,13.37300722,52.50536136,77.04176514
2,22.15523518,122.8757997,13.3730127,52.50537125,77.048932
12,85.16320956,-20.22729308,13.3730127,52.50537125,77.048932
14,32.62413415,-57.53757214,13.3730127,52.50537125,77.048932
17,7.539270143,41.41859953,13.3730127,52.50537125,77.048932
19,30.0171613,50.16159848,13.3730127,52.50537125,77.048932
24,50.35070778,146.2662394,13.3730127,52.50537125,77.048932
25,48.31631129,-92.51579949,13.3730127,52.50537125,77.048932
29,14.71380757,-154.882191,13.3730127,52.50537125,77.048932
41,18.44338177,-77.88858346,13.3730127,52.50537125,77.048932
42,17.80767036,-21.33849743,13.3730127,52.50537125,77.048932
50,76.6886652,50.04350401,13.3730127,52.50537125,77.048932
59,40.95258863,42.46882776,13.3730127,52.50537125,77.048932
60,58.29757431,137.7020594,13.3730127,52.50537125,77.048932
61,17.78871118,-178.0122882,13.3730127,52.50537125,77.048932
2,22.15523517,122.8757997,13.37301861,52.50538122,77.05615882
12,85.16320956,-20.22729308,13.37301861,52.50538122,77.05615882
14,32.62413413,-57.53757214,13.37301861,52.50538122,77.05615882
17,7.539270127,41.41859953,13.37301861,52.50538122,77.05615882
19,30.01716128,50.16159848,13.37301861,52.50538122,77.05615882
24,50.35070777,146.2662394,13.37301861,52.50538122,77.05615882
25,48.31631128,-92.51579949,13.37301861,52.50538122,77.05615882
29,14.71380755,-154.882191,13.37301861,52.50538122,77.05615882
41,18.44338175,-77.88858346,13.37301861,52.50538122,77.05615882
42,17.80767035,-21.33849743,13.37301861,52.50538122,77.05615882
50,76.68866519,50.04350401,13.37301861,52.50538122,77.05615882
59,40.95258861,42.46882776,13.37301861,52.50538122,77.05615882
60,58.2975743,137.7020594,13.37301861,52.50538122,77.05615882
61,17.78871116,-178.0122882,13.37301861,52.50538122,77.05615882
2,22.15523515,122.8757997,13.37302482,52.50539168,77.06344428
6,27.34493025,75.60666214,13.37302482,52.50539168,77.06344428
12,85.16320956,-20.22729308,13.37302482,52.50539168,77.06344428
17,7.53927011,41.41859953,13.37302482,52.50539168,77.06344428
19,30.01716126,50.16159848,13.37302482,52.50539168,77.06344428
24,50.35070776,146.2662394,13.37302482,52.50539168,77.06344428
29,14.71380754,-154.882191,13.37302482,52.50539168,77.06344428
32,35.47298641,-69.51060885,13.37302482,52.50539168,77.06344428
50,76.68866519,50.04350401,13.37302482,52.50539168,77.06344428
59,40.9525886,42.46882776,13.37302482,52.50539168,77.06344428
60,58.29757428,137.7020594,13.37302482,52.50539168,77.06344428
61,17.78871114,-178.0122882,13.37302482,52.50539168,77.06344428
2,22.15523514,122.8757997,13.37303125,52.50540263,77.07078667
6,27.34493023,75.60666214,13.37303125,52.50540263,77.07078667
12,85.16320956,-20.22729308,13.37303125,52.50540263,77.07078667
17,7.539270093,41.41859953,13.37303125,52.50540263,77.07078667
19,30.01716125,50.16159848,13.37303125,52.50540263,77.07078667
24,50.35070774,146.2662394,13.37303125,52.50540263,77.07078667
29,14.71380752,-154.882191,13.37303125,52.50540263,77.07078667
32,35.47298639,-69.51060885,13.37303125,52.50540263,77.07078667
41,18.44338172,-77.88858346,13.37303125,52.50540263,77.07078667
50,76.68866518,50.04350401,13.37303125,52.50540263,77.07078667
59,40.95258858,42.46882776,13.37303125,52.50540263,77.07078667
60,58.29757427,137.7020594,13.37303125,52.50540263,77.07078667
61,17.78871112,-178.0122882,13.37303125,52.50540263,77.07078667
2,22.15523512,122.8757997,13.37303783,52.50541363,77.07818443
6,27.34493021,75.60666214,13.37303783,52.50541363,77.07818443
12,85.16320956,-20.22729308,13.37303783,52.50541363,77.07818443
14,32.62413409,-57.53757214,13.37303783,52.50541363,77.07818443
19,30.01716123,50.16159848,13.37303783,52.50541363,77.07818443
24,50.35070773,146.2662394,13.37303783,52.50541363,77.07818443
25,48.31631124,-92.51579949,13.37303783,52.50541363,77.07818443
29,14.7138075,-154.882191,13.37303783,52.50541363,77.07818443
32,35.47298638,-69.51060885,13.37303783,52.50541363,77.07818443
41,18.4433817,-77.88858346,13.37303783,52.50541363,77.07818443
50,76.68866518,50.04350401,13.37303783,52.50541363,77.07818443
59,40.95258857,42.46882776,13.37303783,52.50541363,77.07818443
60,58.29757426,137.7020594,13.37303783,52.50541363,77.07818443
61,17.78871111,-178.0122882,13.37303783,52.50541363,77.07818443
2,22.15523509,122.8757997,13.37304785,52.50543087,77.08938085
6,27.34493019,75.60666214,13.37304785,52.50543087,77.08938085
12,85.16320955,-20.22729308,13.37304785,52.50543087,77.08938085
14,32.62413406,-57.53757214,13.37304785,52.50543087,77.08938085
19,30.01716121,50.16159848,13.37304785,52.50543087,77.08938085
24,50.35070771,146.2662394,13.37304785,52.50543087,77.08938085
25,48.31631122,-92.51579949,13.37304785,52.50543087,77.08938085
29,14.71380748,-154.882191,13.37304785,52.50543087,77.08938085
41,18.44338167,-77.88858346,13.37304785,52.50543087,77.08938085
50,76.68866517,50.04350401,13.37304785,52.50543087,77.08938085
59,40.95258855,42.46882776,13.37304785,52.50543087,77.08938085
60,58.29757425,137.7020594,13.37304785,52.50543087,77.08938085
61,17.78871108,-178.0122882,13.37304785,52.50543087,77.08938085
2,22.15523508,122.8757997,13.37305457,52.50544257,77.09690861
6,27.34493017,75.60666214,13.37305457,52.50544257,77.09690861
12,85.16320955,-20.22729308,13.37305457,52.50544257,77.09690861
14,32.62413405,-57.53757214,13.37305457,52.50544257,77.09690861
19,30.01716119,50.16159848,13.37305457,52.50544257,77.09690861
24,50.3507077,146.2662394,13.37305457,52.50544257,77.09690861
25,48.31631121,-92.51579949,13.37305457,52.50544257,77.09690861
29,14.71380746,-154.882191,13.37305457,52.50544257,77.09690861
41,18.44338166,-77.88858346,13.37305457,52.50544257,77.09690861
50,76.68866516,50.04350401,13.37305457,52.50544257,77.09690861
59,40.95258853,42.46882776,13.37305457,52.50544257,77.09690861
60,58.29757423,137.7020594,13.37305457,52.50544257,77.09690861
61,17.78871106,-178.0122882,13.37305457,52.50544257,77.09690861
2,22.15523506,122.8757997,13.37306131,52.50545438,77.10448485
12,85.16320955,-20.22729308,13.37306131,52.50545438,77.10448485
14,32.62413403,-57.53757214,13.37306131,52.50545438,77.10448485
19,30.01716117,50.16159848,13.37306131,52.50545438,77.10448485
24,50.35070769,146.2662394,13.37306131,52.50545438,77.10448485
25,48.31631119,-92.51579949,13.37306131,52.50545438,77.10448485
29,14.71380744,-154.882191,13.37306131,52.50545438,77.10448485
41,18.44338164,-77.88858346,13.37306131,52.50545438,77.10448485
50,76.68866516,50.04350401,13.37306131,52.50545438,77.10448485
59,40.95258851,42.46882776,13.37306131,52.50545438,77.10448485
60,58.29757422,137.7020594,13.37306131,52.50545438,77.10448485
61,17.78871104,-178.0122882,13.37306131,52.50545438,77.10448485
2,22.15523504,122.8757997,13.37306811,52.50546636,77.11210685
12,85.16320955,-20.22729308,13.37306811,52.50546636,77.11210685
14,32.62413402,-57.53757214,13.37306811,52.50546636,77.11210685
24,50.35070767,146.2662394,13.37306811,52.50546636,77.11210685
29,14.71380743,-154.882191,13.37306811,52.50546636,77.11210685
32,35.47298631,-69.51060885,13.37306811,52.50546636,77.11210685
41,18.44338162,-77.88858346,13.37306811,52.50546636,77.11210685
50,76.68866515,50.04350401,13.37306811,52.50546636,77.11210685
59,40.9525885,42.46882776,13.37306811,52.50546636,77.11210685
60,58.29757421,137.7020594,13.37306811,52.50546636,77.11210685
61,17.78871103,-178.0122882,13.37306811,52.50546636,77.11210685
2,22.15523503,122.8757997,13.37307493,52.5054785,77.11977242
12,85.16320955,-20.22729308,13.37307493,52.5054785,77.11977242
24,50.35070766,146.2662394,13.37307493,52.5054785,77.11977242
29,14.71380741,-154.882191,13.37307493,52.5054785,77.11977242
32,35.47298629,-69.51060885,13.37307493,52.5054785,77.11977242
41,18.4433816,-77.88858346,13.37307493,52.5054785,77.11977242
50,76.68866515,50.04350401,13.37307493,52.5054785,77.11977242
59,40.95258848,42.46882776,13.37307493,52.5054785,77.11977242
60,58.2975742,137.7020594,13.37307493,52.5054785,77.11977242
61,17.78871101,-178.0122882,13.37307493,52.5054785,77.11977242
2,22.15523501,122.8757997,13.37308184,52.50549069,77.12747915
12,85.16320954,-20.22729308,13.37308184,52.50549069,77.12747915
17,7.539269966,41.41859953,13.37308184,52.50549069,77.12747915
19,30.01716112,50.16159848,13.37308184,52.50549069,77.12747915
24,50.35070765,146.2662394,13.37308184,52.50549069,77.12747915
29,14.71380739,-154.882191,13.37308184,52.50549069,77.12747915
41,18.44338158,-77.88858346,13.37308184,52.50549069,77.12747915
50,76.68866514,50.04350401,13.37308184,52.50549069,77.12747915
59,40.95258847,42.46882776,13.37308184,52.50549069,77.12747915
60,58.29757419,137.7020594,13.37308184,52.50549069,77.12747915
61,17.78871099,-178.0122882,13.37308184,52.50549069,77.12747915
2,22.15523499,122.8757997,13.37308893,52.50550291,77.13522444
12,85.16320954,-20.22729308,13.37308893,52.50550291,77.13522444
14,32.62413397,-57.53757214,13.37308893,52.50550291,77.13522444
19,30.01716111,50.16159848,13.37308893,52.50550291,77.13522444
24,50.35070763,146.2662394,13.37308893,52.50550291,77.13522444
29,14.71380737,-154.882191,13.37308893,52.50550291,77.13522444
32,35.47298626,-69.51060885,13.37308893,52.50550291,77.13522444
41,18.44338157,-77.88858346,13.37308893,52.50550291,77.13522444
50,76.68866514,50.04350401,13.37308893,52.50550291,77.13522444
59,40.95258845,42.46882776,13.37308893,52.50550291,77.13522444
60,58.29757418,137.7020594,13.37308893,52.50550291,77.13522444
61,17.78871097,-178.0122882,13.37308893,52.50550291,77.13522444
2,22.15523497,122.8757997,13.37309604,52.5055154,77.14300524
12,85.16320954,-20.22729308,13.37309604,52.5055154,77.14300524
14,32.62413395,-57.53757214,13.37309604,52.5055154,77.14300524
17,7.53926993,41.41859953,13.37309604,52.5055154,77.14300524
19,30.01716109,50.16159848,13.37309604,52.5055154,77.14300524
24,50.35070762,146.2662394,13.37309604,52.5055154,77.14300524
29,14.71380735,-154.882191,13.37309604,52.5055154,77.14300524
41,18.44338155,-77.88858346,13.37309604,52.5055154,77.14300524
42,17.80767014,-21.33849743,13.37309604,52.5055154,77.14300524
50,76.68866513,50.04350401,13.37309604,52.5055154,77.14300524
59,40.95258844,42.46882776,13.37309604,52.5055154,77.14300524
60,58.29757416,137.7020594,13.37309604,52.5055154,77.14300524
61,17.78871095,-178.0122882,13.37309604,52.5055154,77.14300524
12,85.16320954,-20.22729308,13.37310324,52.50552789,77.15081673
14,32.62413393,-57.53757214,13.37310324,52.50552789,77.15081673
17,7.539269913,41.41859953,13.37310324,52.50552789,77.15081673
19,30.01716107,50.16159848,13.37310324,52.50552789,77.15081673
24,50.35070761,146.2662394,13.37310324,52.50552789,77.15081673
29,14.71380734,-154.882191,13.37310324,52.50552789,77.15081673
32,35.47298623,-69.51060885,13.37310324,52.50552789,77.15081673
41,18.44338153,-77.88858346,13.37310324,52.50552789,77.15081673
42,17.80767012,-21.33849743,13.37310324,52.50552789,77.15081673
50,76.68866513,50.04350401,13.37310324,52.50552789,77.15081673
59,40.95258842,42.46882776,13.37310324,52.50552789,77.15081673
60,58.29757415,137.7020594,13.37310324,52.50552789,77.15081673
61,17.78871093,-178.0122882,13.37310324,52.50552789,77.15081673
2,22.15523494,122.8757997,13.37311056,52.5055408,77.15865632
12,85.16320954,-20.22729308,13.37311056,52.5055408,77.15865632
14,32.62413392,-57.53757214,13.37311056,52.5055408,77.15865632
17,7.539269895,41.41859953,13.37311056,52.5055408,77.15865632
19,30.01716106,50.16159848,13.37311056,52.5055408,77.15865632
24,50.35070759,146.2662394,13.37311056,52.5055408,77.15865632
29,14.71380732,-154.882191,13.37311056,52.5055408,77.15865632
32,35.47298621,-69.51060885,13.37311056,52.5055408,77.15865632
41,18.44338151,-77.88858346,13.37311056,52.5055408,77.15865632
42,17.8076701,-21.33849743,13.37311056,52.5055408,77.15865632
50,76.68866512,50.04350401,13.37311056,52.5055408,77.15865632
59,40.9525884,42.46882776,13.37311056,52.5055408,77.15865632
60,58.29757414,137.7020594,13.37311056,52.5055408,77.15865632
61,17.78871091,-178.0122882,13.37311056,52.5055408,77.15865632
2,22.15523492,122.8757997,13.373118,52.50555401,77.16652182
12,85.16320953,-20.22729308,13.373118,52.50555401,77.16652182
14,32.6241339,-57.53757214,13.373118,52.50555401,77.16652182
17,7.539269877,41.41859953,13.373118,52.50555401,77.16652182
19,30.01716104,50.16159848,13.373118,52.50555401,77.16652182
24,50.35070758,146.2662394,13.373118,52.50555401,77.16652182
29,14.7138073,-154.882191,13.373118,52.50555401,77.16652182
32,35.47298619,-69.51060885,13.373118,52.50555401,77.16652182
41,18.44338149,-77.88858346,13.373118,52.50555401,77.16652182
42,17.80767008,-21.33849743,13.373118,52.50555401,77.16652182
50,76.68866512,50.04350401,13.373118,52.50555401,77.16652182
59,40.95258839,42.46882776,13.373118,52.50555401,77.16652182
60,58.29757413,137.7020594,13.373118,52.50555401,77.16652182
61,17.7887109,-178.0122882,13.373118,52.50555401,77.16652182
2,22.1552349,122.8757997,13.37312931,52.50557423,77.17836381
12,85.16320953,-20.22729308,13.37312931,52.50557423,77.17836381
14,32.62413388,-57.53757214,13.37312931,52.50557423,77.17836381
24,50.35070756,146.2662394,13.37312931,52.50557423,77.17836381
29,14.71380727,-154.882191,13.37312931,52.50557423,77.17836381
32,35.47298617,-69.51060885,13.37312931,52.50557423,77.17836381
41,18.44338146,-77.88858346,13.37312931,52.50557423,77.17836381
50,76.68866511,50.04350401,13.37312931,52.50557423,77.17836381
59,40.95258836,42.46882776,13.37312931,52.50557423,77.17836381
60,58.29757411,137.7020594,13.37312931,52.50557423,77.17836381
