GPSWeek [weeks];GPSSecondsOfWeek [s];Velocity [meter/second]
1913;314748.612999916;0
1913;314748.632999897;0
1913;314748.652999878;0
1913;314748.672999859;0
1913;314748.69299984;0
1913;314748.713000059;0
1913;314748.73300004;0
1913;314748.753000021;0
1913;314748.773000002;0
1913;314748.792999983;0
1913;314748.812999964;0
1913;314748.832999945;0
1913;314748.852999926;0
1913;314748.872999907;0
1913;314748.892999887;0
1913;314748.912999868;0
1913;314748.932999849;0
1913;314748.95299983;0
1913;314748.97300005;0
1913;314748.993000031;0
1913;314749.013000011;0
1913;314749.032999992;0
1913;314749.052999973;0
1913;314749.072999954;0
1913;314749.092999935;0
1913;314749.112999916;0
1913;314749.132999897;0
1913;314749.152999878;0
1913;314749.172999859;0
1913;314749.19299984;0
1913;314749.213000059;0
1913;314749.23300004;0
1913;314749.253000021;0
1913;314749.273000002;0
1913;314749.292999983;0
1913;314749.312999964;0
1913;314749.332999945;0
1913;314749.352999926;0
1913;314749.372999907;0
1913;314749.392999887;0
1913;314749.412999868;0
1913;314749.432999849;0
1913;314749.45299983;0
1913;314749.47300005;0
1913;314749.493000031;0
1913;314749.513000011;0
1913;314749.532999992;0
1913;314749.552999973;0
1913;314749.572999954;0
1913;314749.592999935;0
1913;314749.612999916;0
1913;314749.632999897;0
1913;314749.652999878;0
1913;314749.672999859;0
1913;314749.69299984;0
1913;314749.713000059;0
1913;314749.73300004;0
1913;314749.753000021;0
1913;314749.773000002;0
1913;314749.792999983;0
1913;314749.812999964;0
1913;314749.832999945;0
1913;314749.852999926;0
1913;314749.872999907;0
1913;314749.892999887;0
1913;314749.912999868;0
1913;314749.932999849;0
1913;314749.95299983;0
1913;314749.97300005;0
1913;314749.993000031;0
1913;314750.013000011;0
1913;314750.032999992;0
1913;314750.052999973;0
1913;314750.072999954;0
1913;314750.092999935;0
1913;314750.112999916;0
1913;314750.132999897;0
1913;314750.152999878;0
1913;314750.172999859;0
1913;314750.19299984;0
1913;314750.213000059;0
1913;314750.23300004;0
1913;314750.253000021;0
1913;314750.273000002;0
1913;314750.292999983;0
1913;314750.312999964;0
1913;314750.332999945;0
1913;314750.352999926;0
1913;314750.372999907;0
1913;314750.392999887;0
1913;314750.412999868;0
1913;314750.432999849;0
1913;314750.45299983;0
1913;314750.473999977;0
1913;314750.493999958;0
1913;314750.513999939;0
1913;314750.53399992;0
1913;314750.553999901;0
1913;314750.573999882;0
1913;314750.593999863;0
1913;314750.613999844;0
1913;314750.634000063;0
1913;314750.654000044;0
1913;314750.674000025;0
1913;314750.694000006;0
1913;314750.713999987;0
1913;314750.733999968;0
1913;314750.753999949;0
1913;314750.773999929;0
1913;314750.79399991;0
1913;314750.813999891;0
1913;314750.833999872;0
1913;314750.853999853;0
1913;314750.873999834;0
1913;314750.894000053;0
1913;314750.914000034;0
1913;314750.934000015;0
1913;314750.953999996;0
1913;314750.973999977;0
1913;314750.993999958;0
1913;314751.013999939;0
1913;314751.03399992;0
1913;314751.053999901;0
1913;314751.073999882;0
1913;314751.093999863;0
1913;314751.113999844;0
1913;314751.134000063;0
1913;314751.154000044;0
1913;314751.174000025;0
1913;314751.194000006;0
1913;314751.213999987;0
1913;314751.233999968;0
1913;314751.253999949;0
1913;314751.273999929;0
1913;314751.29399991;0
1913;314751.313999891;0
1913;314751.333999872;0
1913;314751.353999853;0
1913;314751.373999834;0
1913;314751.394000053;0
1913;314751.414000034;0
1913;314751.434000015;0
1913;314751.453999996;0
1913;314751.473999977;0
1913;314751.493999958;0
1913;314751.513999939;0
1913;314751.53399992;0
1913;314751.553999901;0
1913;314751.573999882;0
1913;314751.593999863;0
1913;314751.613999844;0
1913;314751.634000063;0
1913;314751.654000044;0
1913;314751.674000025;0
1913;314751.694000006;0
1913;314751.713999987;0
1913;314751.733999968;0
1913;314751.753999949;0
1913;314751.773999929;0
1913;314751.79399991;0
1913;314751.813999891;0
1913;314751.833999872;0
1913;314751.853999853;0
1913;314751.873999834;0
1913;314751.894000053;0
1913;314751.914000034;0
1913;314751.934000015;0
1913;314751.953999996;0
1913;314751.973999977;0
1913;314751.993999958;0
1913;314752.013999939;0
1913;314752.03399992;0
1913;314752.053999901;0
1913;314752.073999882;0
1913;314752.093999863;0
1913;314752.113999844;0
1913;314752.134000063;0
1913;314752.154000044;0
1913;314752.174000025;0
1913;314752.194000006;0
1913;314752.213999987;0
1913;314752.233999968;0
1913;314752.253999949;0
1913;314752.273999929;0
1913;314752.29399991;0
1913;314752.313999891;0
1913;314752.333999872;0
1913;314752.353999853;0
1913;314752.373999834;0
1913;314752.394000053;0
1913;314752.414000034;0
1913;314752.434000015;0
1913;314752.453999996;0
1913;314752.473999977;0
1913;314752.493999958;0
1913;314752.513999939;0
1913;314752.53399992;0
1913;314752.553999901;0
1913;314752.573999882;0
1913;314752.593999863;0
1913;314752.613999844;0
1913;314752.634000063;0
1913;314752.654000044;0
1913;314752.674000025;0
1913;314752.694000006;0
1913;314752.713999987;0
1913;314752.733999968;0
1913;314752.753999949;0
1913;314752.773999929;0
1913;314752.79399991;0
1913;314752.813999891;0
1913;314752.833999872;0
1913;314752.853999853;0
1913;314752.873999834;0
1913;314752.894000053;0
1913;314752.914000034;0
1913;314752.934000015;0
1913;314752.953999996;0
1913;314752.973999977;0
1913;314752.993999958;0
1913;314753.013999939;0
1913;314753.03399992;0
1913;314753.053999901;0
1913;314753.073999882;0
1913;314753.093999863;0
1913;314753.113999844;0
1913;314753.134000063;0
1913;314753.154000044;0
1913;314753.174000025;0
1913;314753.194000006;0
1913;314753.213999987;0
1913;314753.233999968;0
1913;314753.253999949;0
1913;314753.273999929;0
1913;314753.29399991;0
1913;314753.313999891;0
1913;314753.333999872;0
1913;314753.353999853;0
1913;314753.373999834;0
1913;314753.394000053;0
1913;314753.414000034;0
1913;314753.434000015;0
1913;314753.453999996;0
1913;314753.473999977;0
1913;314753.493999958;0
1913;314753.513999939;0
1913;314753.53399992;0
1913;314753.553999901;0
1913;314753.573999882;0
1913;314753.593999863;0
1913;314753.613999844;0
1913;314753.634000063;0
1913;314753.654000044;0
1913;314753.674000025;0
1913;314753.694000006;0
1913;314753.713999987;0
1913;314753.733999968;0
1913;314753.753999949;0
1913;314753.773999929;0
1913;314753.79399991;0
1913;314753.813999891;0
1913;314753.833999872;0
1913;314753.853999853;0
1913;314753.873999834;0
1913;314753.894000053;0
1913;314753.914000034;0
1913;314753.934000015;0
1913;314753.953999996;0
1913;314753.973999977;0
1913;314753.993999958;0
1913;314754.013999939;0
1913;314754.03399992;0
1913;314754.053999901;0
1913;314754.073999882;0
1913;314754.093999863;0
1913;314754.113999844;0
1913;314754.134000063;0
1913;314754.154000044;0
1913;314754.174000025;0
1913;314754.194000006;0
1913;314754.213999987;0
1913;314754.233999968;0
1913;314754.253999949;0
1913;314754.273999929;0
1913;314754.29399991;0
1913;314754.313999891;0
1913;314754.333999872;0
1913;314754.353999853;0
1913;314754.373999834;0
1913;314754.394000053;0
1913;314754.414000034;0
1913;314754.434000015;0
1913;314754.453999996;0
1913;314754.473999977;0
1913;314754.493999958;0
1913;314754.513999939;0
1913;314754.53399992;0
1913;314754.553999901;0
1913;314754.573999882;0
1913;314754.593999863;0
1913;314754.613999844;0
1913;314754.634000063;0
1913;314754.654000044;0
1913;314754.674000025;0
1913;314754.694000006;0
1913;314754.713999987;0
1913;314754.733999968;0
1913;314754.753999949;0
1913;314754.773999929;0
1913;314754.79399991;0
1913;314754.813999891;0
1913;314754.833999872;0
1913;314754.853999853;0
1913;314754.873999834;0
1913;314754.894000053;0
1913;314754.914000034;0
1913;314754.934000015;0
1913;314754.953999996;0
1913;314754.973999977;0
1913;314754.993999958;0
1913;314755.013999939;0
1913;314755.03399992;0
1913;314755.053999901;0
1913;314755.073999882;0
1913;314755.093999863;0
1913;314755.113999844;0
1913;314755.134000063;0
1913;314755.154000044;0
1913;314755.174000025;0
1913;314755.194000006;0
1913;314755.213999987;0
1913;314755.233999968;0
1913;314755.253999949;0
1913;314755.273999929;0
1913;314755.29399991;0
1913;314755.313999891;0
1913;314755.333999872;0
1913;314755.353999853;0
1913;314755.373999834;0
1913;314755.394000053;0
1913;314755.414000034;0
1913;314755.434000015;0
1913;314755.453999996;0
1913;314755.473999977;0
1913;314755.493999958;0
1913;314755.513999939;0
1913;314755.53399992;0
1913;314755.553999901;0
1913;314755.573999882;0
1913;314755.593999863;0
1913;314755.613999844;0
1913;314755.634000063;0
1913;314755.654000044;0
1913;314755.674000025;0
1913;314755.694000006;0
1913;314755.713999987;0
1913;314755.733999968;0
1913;314755.753999949;0
1913;314755.773999929;0
1913;314755.79399991;0
1913;314755.813999891;0
1913;314755.833999872;0
1913;314755.853999853;0
1913;314755.873999834;0
1913;314755.894000053;0
1913;314755.914000034;0
1913;314755.934000015;0
1913;314755.953999996;0
1913;314755.973999977;0
1913;314755.993999958;0
1913;314756.013999939;0
1913;314756.03399992;0
1913;314756.053999901;0
1913;314756.073999882;0
1913;314756.093999863;0
1913;314756.113999844;0
1913;314756.134000063;0
1913;314756.154000044;0
1913;314756.174000025;0
1913;314756.194000006;0
1913;314756.213999987;0
1913;314756.233999968;0
1913;314756.253999949;0
1913;314756.273999929;0
1913;314756.29399991;0
1913;314756.313999891;0
1913;314756.333999872;0
1913;314756.353999853;0
1913;314756.373999834;0
1913;314756.394000053;0
1913;314756.414000034;0
1913;314756.434000015;0
1913;314756.453999996;0
1913;314756.473999977;0
1913;314756.493999958;0
1913;314756.513999939;0
1913;314756.53399992;0
1913;314756.553999901;0
1913;314756.573999882;0
1913;314756.593999863;0
1913;314756.613999844;0
1913;314756.634000063;0
1913;314756.654000044;0
1913;314756.674000025;0
1913;314756.694000006;0
1913;314756.713999987;0
1913;314756.733999968;0
1913;314756.753999949;0
1913;314756.773999929;0
1913;314756.79399991;0
1913;314756.813999891;0
1913;314756.833999872;0
1913;314756.853999853;0
1913;314756.873999834;0
1913;314756.894000053;0
1913;314756.914000034;0
1913;314756.934000015;0
1913;314756.953999996;0
1913;314756.973999977;0
1913;314756.993999958;0
1913;314757.013999939;0
1913;314757.03399992;0
1913;314757.053999901;0
1913;314757.073999882;0
1913;314757.093999863;0
1913;314757.113999844;0
1913;314757.134000063;0
1913;314757.154000044;0
1913;314757.174000025;0
1913;314757.194000006;0
1913;314757.213999987;0
1913;314757.233999968;0
1913;314757.253999949;0
1913;314757.273999929;0
1913;314757.29399991;0
1913;314757.313999891;0
1913;314757.333999872;0
1913;314757.353999853;0
1913;314757.373999834;0
1913;314757.394000053;0
1913;314757.414000034;0
1913;314757.434000015;0
1913;314757.453999996;0
1913;314757.473999977;0
1913;314757.493999958;0
1913;314757.513999939;0
1913;314757.53399992;0
1913;314757.553999901;0
1913;314757.573999882;0
1913;314757.593999863;0
1913;314757.613999844;0
1913;314757.634000063;0
1913;314757.654000044;0
1913;314757.674000025;0
1913;314757.694000006;0
1913;314757.713999987;0
1913;314757.733999968;0
1913;314757.753999949;0
1913;314757.773999929;0
1913;314757.79399991;0
1913;314757.813999891;0
1913;314757.833999872;0
1913;314757.853999853;0
1913;314757.873999834;0
1913;314757.894000053;0
1913;314757.914000034;0
1913;314757.934000015;0
1913;314757.953999996;0
1913;314757.973999977;0
1913;314757.993999958;0
1913;314758.013999939;0
1913;314758.03399992;0
1913;314758.053999901;0
1913;314758.073999882;0
1913;314758.093999863;0
1913;314758.113999844;0
1913;314758.134000063;0
1913;314758.154000044;0
1913;314758.174000025;0
1913;314758.194000006;0
1913;314758.213999987;0
1913;314758.233999968;0
1913;314758.253999949;0
1913;314758.273999929;0
1913;314758.29399991;0
1913;314758.313999891;0
1913;314758.333999872;0
1913;314758.353999853;0
1913;314758.373999834;0
1913;314758.394000053;0
1913;314758.414000034;0
1913;314758.434000015;0
1913;314758.453999996;0
1913;314758.473999977;0
1913;314758.493999958;0
1913;314758.513999939;0
1913;314758.53399992;0
1913;314758.553999901;0
1913;314758.573999882;0
1913;314758.593999863;0
1913;314758.613999844;0
1913;314758.634000063;0
1913;314758.654000044;0
1913;314758.674000025;0
1913;314758.694000006;0
1913;314758.713999987;0
1913;314758.733999968;0
1913;314758.753999949;0
1913;314758.773999929;0
1913;314758.79399991;0
1913;314758.813999891;0
1913;314758.833999872;0
1913;314758.853999853;0
1913;314758.873999834;0
1913;314758.894000053;0
1913;314758.914000034;0
1913;314758.934000015;0
1913;314758.953999996;0
1913;314758.973999977;0
1913;314758.993999958;0
1913;314759.013999939;0
1913;314759.03399992;0
1913;314759.053999901;0
1913;314759.073999882;0
1913;314759.093999863;0
1913;314759.113999844;0
1913;314759.134000063;0
1913;314759.154000044;0
1913;314759.174000025;0
1913;314759.194000006;0
1913;314759.213999987;0
1913;314759.233999968;0
1913;314759.253999949;0
1913;314759.273999929;0
1913;314759.29399991;0
1913;314759.313999891;0
1913;314759.333999872;0
1913;314759.353999853;0
1913;314759.373999834;0
1913;314759.394000053;0
1913;314759.414000034;0
1913;314759.434000015;0
1913;314759.453999996;0
1913;314759.473999977;0
1913;314759.493999958;0
1913;314759.513999939;0
1913;314759.53399992;0
1913;314759.553999901;0
1913;314759.573999882;0
1913;314759.593999863;0
1913;314759.613999844;0
1913;314759.634000063;0
1913;314759.654000044;0
1913;314759.674000025;0
1913;314759.694000006;0
1913;314759.713999987;0
1913;314759.733999968;0
1913;314759.753999949;0
1913;314759.773999929;0
1913;314759.79399991;0
1913;314759.813999891;0
1913;314759.833999872;0
1913;314759.853999853;0
1913;314759.873999834;0
1913;314759.894000053;0
1913;314759.914000034;0
1913;314759.934000015;0
1913;314759.953999996;0
1913;314759.973999977;0
1913;314759.993999958;0
1913;314760.013999939;0
1913;314760.03399992;0
1913;314760.053999901;0
1913;314760.073999882;0
1913;314760.093999863;0
1913;314760.113999844;0
1913;314760.134000063;0
1913;314760.154000044;0
1913;314760.174000025;0
1913;314760.194000006;0
1913;314760.213999987;0
1913;314760.233999968;0
1913;314760.253999949;0
1913;314760.273999929;0
1913;314760.29399991;0
1913;314760.313999891;0
1913;314760.333999872;0
1913;314760.353999853;0
1913;314760.373999834;0
1913;314760.394000053;0
1913;314760.414000034;0
1913;314760.434000015;0
1913;314760.453999996;0
1913;314760.473999977;0
1913;314760.493999958;0
1913;314760.513999939;0
1913;314760.53399992;0
1913;314760.553999901;0
1913;314760.573999882;0
1913;314760.593999863;0
1913;314760.613999844;0
1913;314760.634000063;0
1913;314760.654000044;0
1913;314760.674000025;0
1913;314760.694000006;0
1913;314760.713999987;0
1913;314760.733999968;0
1913;314760.753999949;0
1913;314760.773999929;0
1913;314760.79399991;0
1913;314760.813999891;0
1913;314760.833999872;0
1913;314760.853999853;0
1913;314760.873999834;0
1913;314760.894000053;0
1913;314760.914000034;0
1913;314760.934000015;0
1913;314760.953999996;0
1913;314760.973999977;0
1913;314760.993999958;0
1913;314761.013999939;0
1913;314761.03399992;0
1913;314761.053999901;0
1913;314761.073999882;0
1913;314761.093999863;0
1913;314761.113999844;0
1913;314761.134000063;0
1913;314761.154000044;0
1913;314761.174000025;0
1913;314761.194000006;0
1913;314761.213999987;0
1913;314761.233999968;0
1913;314761.253999949;0
1913;314761.273999929;0
1913;314761.29399991;0
1913;314761.313999891;0
1913;314761.333999872;0
1913;314761.353999853;0
1913;314761.373999834;0
1913;314761.394000053;0
1913;314761.414000034;0
1913;314761.434000015;0
1913;314761.453999996;0
1913;314761.473999977;0
1913;314761.493999958;0
1913;314761.513999939;0
1913;314761.53399992;0
1913;314761.553999901;0
1913;314761.573999882;0
1913;314761.593999863;0
1913;314761.613999844;0
1913;314761.634000063;0
1913;314761.654000044;0
1913;314761.674000025;0
1913;314761.694000006;0
1913;314761.713999987;0
1913;314761.733999968;0
1913;314761.753999949;0
1913;314761.773999929;0
1913;314761.79399991;0
1913;314761.813999891;0
1913;314761.833999872;0
1913;314761.853999853;0
1913;314761.873999834;0
1913;314761.894000053;0
1913;314761.914000034;0
1913;314761.934000015;0
1913;314761.953999996;0
1913;314761.973999977;0
1913;314761.993999958;0
1913;314762.013999939;0
1913;314762.03399992;0
1913;314762.053999901;0
1913;314762.073999882;0
1913;314762.093999863;0
1913;314762.113999844;0
1913;314762.134000063;0
1913;314762.154000044;0
1913;314762.174000025;0
1913;314762.194000006;0
1913;314762.213999987;0
1913;314762.233999968;0
1913;314762.253999949;0
1913;314762.273999929;0
1913;314762.29399991;0
1913;314762.313999891;0
1913;314762.333999872;0
1913;314762.353999853;0
1913;314762.373999834;0
1913;314762.394000053;0
1913;314762.414000034;0
1913;314762.434000015;0
1913;314762.453999996;0
1913;314762.473999977;0
1913;314762.493999958;0
1913;314762.513999939;0
1913;314762.53399992;0
1913;314762.553999901;0
1913;314762.573999882;0
1913;314762.593999863;0
1913;314762.613999844;0
1913;314762.634000063;0
1913;314762.654000044;0
1913;314762.674000025;0
1913;314762.694000006;0
1913;314762.713999987;0
1913;314762.733999968;0
1913;314762.753999949;0
1913;314762.773999929;0
1913;314762.79399991;0
1913;314762.813999891;0
1913;314762.833999872;0
1913;314762.853999853;0
1913;314762.873999834;0
1913;314762.894000053;0
1913;314762.914000034;0
1913;314762.934000015;0
1913;314762.953999996;0
1913;314762.973999977;0
1913;314762.993999958;0
1913;314763.013999939;0
1913;314763.03399992;0
1913;314763.053999901;0
1913;314763.073999882;0
1913;314763.093999863;0
1913;314763.113999844;0
1913;314763.134000063;0
1913;314763.154000044;0
1913;314763.174000025;0
1913;314763.194000006;0
1913;314763.213999987;0
1913;314763.233999968;0
1913;314763.253999949;0
1913;314763.273999929;0
1913;314763.29399991;0
1913;314763.313999891;0
1913;314763.333999872;0
1913;314763.353999853;0
1913;314763.373999834;0
1913;314763.394000053;0
1913;314763.414000034;0
1913;314763.434000015;0
1913;314763.453999996;0
1913;314763.473999977;0
1913;314763.493999958;0
1913;314763.513999939;0
1913;314763.53399992;0
1913;314763.553999901;0
1913;314763.573999882;0
1913;314763.593999863;0
1913;314763.613999844;0
1913;314763.634000063;0
1913;314763.654000044;0
1913;314763.674000025;0
1913;314763.694000006;0
1913;314763.713999987;0
1913;314763.733999968;0
1913;314763.753999949;0
1913;314763.773999929;0
1913;314763.79399991;0
1913;314763.813999891;0
1913;314763.833999872;0
1913;314763.853999853;0
1913;314763.873999834;0
1913;314763.894000053;0
1913;314763.914000034;0
1913;314763.934000015;0
1913;314763.953999996;0
1913;314763.973999977;0
1913;314763.993999958;0
1913;314764.013999939;0
1913;314764.03399992;0
1913;314764.053999901;0
1913;314764.073999882;0
1913;314764.093999863;0
1913;314764.113999844;0
1913;314764.134000063;0
1913;314764.154000044;0
1913;314764.174000025;0
1913;314764.194000006;0
1913;314764.213999987;0
1913;314764.233999968;0
1913;314764.253999949;0
1913;314764.273999929;0
1913;314764.29399991;0
1913;314764.313999891;0
1913;314764.333999872;0
1913;314764.353999853;0
1913;314764.373999834;0
1913;314764.394000053;0
1913;314764.414000034;0
1913;314764.434000015;0
1913;314764.453999996;0
1913;314764.473999977;0
1913;314764.493999958;0
1913;314764.513999939;0
1913;314764.53399992;0
1913;314764.553999901;0
1913;314764.573999882;0
1913;314764.593999863;0
1913;314764.613999844;0
1913;314764.634000063;0
1913;314764.654000044;0
1913;314764.674000025;0
1913;314764.694000006;0
1913;314764.713999987;0
1913;314764.733999968;0
1913;314764.753999949;0
1913;314764.773999929;0
1913;314764.79399991;0
1913;314764.813999891;0
1913;314764.833999872;0
1913;314764.853999853;0
1913;314764.873999834;0
1913;314764.894000053;0
1913;314764.914000034;0
1913;314764.934000015;0.0972222222222222
1913;314764.953999996;0.0972222222222222
1913;314764.973999977;0.0972222222222222
1913;314764.993999958;0.0972222222222222
1913;314765.013999939;0.219444444444444
1913;314765.03399992;0.244444444444444
1913;314765.053999901;0.272222222222222
1913;314765.073999882;0.272222222222222
1913;314765.093999863;0.302777777777778
1913;314765.113999844;0.302777777777778
1913;314765.134000063;0.352777777777778
1913;314765.154000044;0.352777777777778
1913;314765.174000025;0.352777777777778
1913;314765.194000006;0.402777777777778
1913;314765.213999987;0.402777777777778
1913;314765.233999968;0.45
1913;314765.253999949;0.472222222222222
1913;314765.273999929;0.472222222222222
1913;314765.29399991;0.497222222222222
1913;314765.313999891;0.511111111111111
1913;314765.333999872;0.55
1913;314765.353999853;0.569444444444444
1913;314765.373999834;0.569444444444444
1913;314765.394000053;0.586111111111111
1913;314765.414000034;0.605555555555556
1913;314765.434000015;0.655555555555556
1913;314765.453999996;0.655555555555556
1913;314765.473999977;0.675
1913;314765.493999958;0.713888888888889
1913;314765.513999939;0.725
1913;314765.53399992;0.763888888888889
1913;314765.553999901;0.783333333333333
1913;314765.573999882;0.783333333333333
1913;314765.593999863;0.797222222222222
1913;314765.613999844;0.833333333333333
1913;314765.634000063;0.883333333333333
1913;314765.654000044;0.902777777777778
1913;314765.674000025;0.902777777777778
1913;314765.694000006;0.919444444444445
1913;314765.713999987;0.95
1913;314765.733999968;1.00833333333333
1913;314765.753999949;1.02777777777778
1913;314765.773999929;1.02777777777778
1913;314765.79399991;1.06666666666667
1913;314765.813999891;1.09722222222222
1913;314765.833999872;1.14166666666667
1913;314765.853999853;1.175
1913;314765.873999834;1.175
1913;314765.894000053;1.21111111111111
1913;314765.914000034;1.23333333333333
1913;314765.934000015;1.31388888888889
1913;314765.953999996;1.34444444444444
1913;314765.973999977;1.34444444444444
1913;314765.993999958;1.37222222222222
1913;314766.013999939;1.39722222222222
1913;314766.03399992;1.45833333333333
1913;314766.053999901;1.47777777777778
1913;314766.073999882;1.47777777777778
1913;314766.093999863;1.52777777777778
1913;314766.113999844;1.54722222222222
1913;314766.134000063;1.60555555555556
1913;314766.154000044;1.64722222222222
1913;314766.174000025;1.64722222222222
1913;314766.194000006;1.66388888888889
1913;314766.213999987;1.69722222222222
1913;314766.233999968;1.76388888888889
1913;314766.253999949;1.77777777777778
1913;314766.273999929;1.77777777777778
1913;314766.29399991;1.80555555555556
1913;314766.313999891;1.83333333333333
1913;314766.333999872;1.9
1913;314766.353999853;1.93055555555556
1913;314766.373999834;1.93055555555556
1913;314766.394000053;1.95
1913;314766.414000034;1.99444444444444
1913;314766.434000015;2.04722222222222
1913;314766.453999996;2.08333333333333
1913;314766.473999977;2.08333333333333
1913;314766.493999958;2.09444444444444
1913;314766.513999939;2.13611111111111
1913;314766.53399992;2.19444444444444
1913;314766.553999901;2.19444444444444
1913;314766.573999882;2.225
1913;314766.593999863;2.26666666666667
1913;314766.613999844;2.29166666666667
1913;314766.634000063;2.35277777777778
1913;314766.654000044;2.39444444444444
1913;314766.674000025;2.39444444444444
1913;314766.694000006;2.42222222222222
1913;314766.713999987;2.46111111111111
1913;314766.733999968;2.50833333333333
1913;314766.753999949;2.55
1913;314766.773999929;2.55
1913;314766.79399991;2.57777777777778
1913;314766.813999891;2.61111111111111
1913;314766.833999872;2.69444444444444
1913;314766.853999853;2.725
1913;314766.873999834;2.725
1913;314766.894000053;2.76388888888889
1913;314766.914000034;2.79166666666667
1913;314766.934000015;2.86944444444444
1913;314766.953999996;2.9
1913;314766.973999977;2.9
1913;314766.993999958;2.93888888888889
1913;314767.013999939;2.95833333333333
1913;314767.03399992;3.03888888888889
1913;314767.053999901;3.06666666666667
1913;314767.073999882;3.06666666666667
1913;314767.093999863;3.09444444444444
1913;314767.113999844;3.13611111111111
1913;314767.134000063;3.20555555555556
1913;314767.154000044;3.24166666666667
1913;314767.174000025;3.24166666666667
1913;314767.194000006;3.27222222222222
1913;314767.213999987;3.30277777777778
1913;314767.233999968;3.375
1913;314767.253999949;3.43055555555556
1913;314767.273999929;3.43055555555556
1913;314767.29399991;3.46944444444444
1913;314767.313999891;3.49444444444444
1913;314767.333999872;3.57222222222222
1913;314767.353999853;3.57222222222222
1913;314767.373999834;3.61666666666667
1913;314767.394000053;3.62777777777778
1913;314767.414000034;3.66666666666667
1913;314767.434000015;3.73333333333333
1913;314767.453999996;3.75277777777778
1913;314767.473999977;3.75277777777778
1913;314767.493999958;3.78333333333333
1913;314767.513999939;3.81388888888889
1913;314767.53399992;3.85277777777778
1913;314767.553999901;3.89166666666667
1913;314767.573999882;3.89166666666667
1913;314767.593999863;3.90277777777778
1913;314767.613999844;3.95277777777778
1913;314767.634000063;4
1913;314767.654000044;4.025
1913;314767.674000025;4.025
1913;314767.694000006;4.01666666666667
1913;314767.713999987;4.00555555555556
1913;314767.733999968;4.10833333333333
1913;314767.753999949;4.10833333333333
1913;314767.773999929;4.10833333333333
1913;314767.79399991;4.125
1913;314767.813999891;4.15555555555556
1913;314767.833999872;4.175
1913;314767.853999853;4.20833333333333
1913;314767.873999834;4.20833333333333
1913;314767.894000053;4.21666666666667
1913;314767.914000034;4.22777777777778
1913;314767.934000015;4.22777777777778
1913;314767.953999996;4.22777777777778
1913;314767.973999977;4.26388888888889
1913;314767.993999958;4.25277777777778
1913;314768.013999939;4.26111111111111
1913;314768.03399992;4.29166666666667
1913;314768.053999901;4.29722222222222
1913;314768.073999882;4.29722222222222
1913;314768.093999863;4.28611111111111
1913;314768.113999844;4.30277777777778
1913;314768.134000063;4.35
1913;314768.154000044;4.35277777777778
1913;314768.174000025;4.35277777777778
1913;314768.194000006;4.38055555555556
1913;314768.213999987;4.40555555555556
1913;314768.233999968;4.43888888888889
1913;314768.253999949;4.45
1913;314768.273999929;4.45
1913;314768.29399991;4.45833333333333
1913;314768.313999891;4.48611111111111
1913;314768.333999872;4.5
1913;314768.353999853;4.50833333333333
1913;314768.373999834;4.50833333333333
1913;314768.394000053;4.51944444444444
1913;314768.414000034;4.53611111111111
1913;314768.434000015;4.54722222222222
1913;314768.453999996;4.54722222222222
1913;314768.473999977;4.58333333333333
1913;314768.493999958;4.58333333333333
1913;314768.513999939;4.575
1913;314768.53399992;4.62777777777778
1913;314768.553999901;4.625
1913;314768.573999882;4.625
1913;314768.593999863;4.65833333333333
1913;314768.613999844;4.69722222222222
1913;314768.634000063;4.70277777777778
1913;314768.654000044;4.73611111111111
1913;314768.674000025;4.73611111111111
1913;314768.694000006;4.76388888888889
1913;314768.713999987;4.775
1913;314768.733999968;4.81388888888889
1913;314768.753999949;4.79444444444444
1913;314768.773999929;4.79444444444444
1913;314768.79399991;4.84166666666667
1913;314768.813999891;4.85833333333333
1913;314768.833999872;4.88055555555556
1913;314768.853999853;4.87777777777778
1913;314768.873999834;4.87777777777778
1913;314768.894000053;4.93055555555556
1913;314768.914000034;4.93333333333333
1913;314768.934000015;4.97777777777778
1913;314768.953999996;4.97777777777778
1913;314768.973999977;4.98055555555556
1913;314768.993999958;5.01666666666667
1913;314769.013999939;5.04166666666667
1913;314769.03399992;5.05
1913;314769.053999901;5.09166666666667
1913;314769.073999882;5.09166666666667
1913;314769.093999863;5.1
1913;314769.113999844;5.13055555555556
1913;314769.134000063;5.16666666666667
1913;314769.154000044;5.18333333333333
1913;314769.174000025;5.18333333333333
1913;314769.194000006;5.2
1913;314769.213999987;5.21944444444445
1913;314769.233999968;5.26944444444444
1913;314769.253999949;5.27777777777778
1913;314769.273999929;5.27777777777778
1913;314769.29399991;5.30277777777778
1913;314769.313999891;5.33333333333333
1913;314769.333999872;5.38333333333333
1913;314769.353999853;5.40833333333333
1913;314769.373999834;5.40833333333333
1913;314769.394000053;5.41944444444444
1913;314769.414000034;5.45
1913;314769.434000015;5.48611111111111
1913;314769.453999996;5.52777777777778
1913;314769.473999977;5.52777777777778
1913;314769.493999958;5.53055555555556
1913;314769.513999939;5.55833333333333
1913;314769.53399992;5.57777777777778
1913;314769.553999901;5.60833333333333
1913;314769.573999882;5.60833333333333
1913;314769.593999863;5.60277777777778
1913;314769.613999844;5.625
1913;314769.634000063;5.64722222222222
1913;314769.654000044;5.66388888888889
1913;314769.674000025;5.66388888888889
1913;314769.694000006;5.66666666666667
