GPSWeek [weeks];GPSSecondsOfWeek [s];Solution status (sol stat);Position type (pos type);Latitude (lat) [deg];Longitude (lon) [deg];Height above mean sea level (hgt) [m];Undulation (undulation) [m];Datum ID number (datum id#);Latitude standard deviation (lat σ) [m];Longitude standard deviation (lon σ) [m];Height standard deviation (hgt σ) [m];Base station ID (stn id);Differential age in seconds (diff_age) [s];Solution age in seconds (sol_age) [s];Number of satellites tracked (#SVs);Number of satellites used in solution (#solnSVs);Number of satellites with L1/E1/B1 signals used in solution (#solnL1SVs);Number of satellites with multi-frequency signals used in solution (#solnMultiSVs);Extended solution status (ext sol stat);Galileo and BeiDou signals used mask (Galileo and BeiDou sig mask);GPS and GLONASS signals used mask (GPS and GLONASS sig mask)
1900;130938.05;0;50;52.5116263270077;13.3958138253199;35.8592262547463;39.5;61;0.023623326793313;0.00991400238126516;0.031173937022686;4095;2.04999995231628;0;10;10;10;9;1;51;0
1900;130938.1;0;50;52.5116259711202;13.395808795474;35.8858021814376;39.5;61;0.021353330463171;0.00896036252379417;0.0281296782195568;4095;1.10000002384186;0;10;10;10;9;1;51;0
1900;130938.15;0;50;52.5116256282159;13.3958037689739;35.8789271637797;39.5;61;0.0214147232472897;0.00899882428348064;0.0282643027603626;4095;1.14999997615814;0;10;10;10;9;1;51;0
1900;130938.2;0;50;52.5116252476639;13.3957988021909;35.8736449321732;39.5;61;0.021475937217474;0.00903713144361973;0.0283982884138823;4095;1.20000004768372;0;10;10;10;9;1;51;0
1900;130938.25;0;50;52.5116248957241;13.3957937139306;35.8901582406834;39.5;61;0.0215369742363691;0.0090752886608243;0.0285316463559866;4095;1.25;0;10;10;10;9;1;51;0
1900;130938.3;0;50;52.5116245405182;13.3957887116725;35.8722964357585;39.5;61;0.0215978343039751;0.00911329779773951;0.0286643858999014;4095;1.29999995231628;0;10;10;10;9;1;51;0
1900;130938.35;0;50;52.5116241606952;13.3957836271376;35.8861018735915;39.5;61;0.0218009576201439;0.00919743813574314;0.0290096998214722;4095;1.35000002384186;0;10;9;9;8;1;51;0
1900;130938.4;0;50;52.5116239077792;13.3957786254664;35.882229346782;39.5;61;0.0218610763549805;0.00923497136682272;0.0291402637958527;4095;1.39999997615814;0;10;10;10;9;1;51;0
1900;130938.45;0;50;52.5116234455496;13.3957735564365;35.8881882624701;39.5;61;0.0219210255891085;0.00927236769348383;0.0292702484875917;4095;1.45000004768372;0;10;10;10;9;1;51;0
1900;130938.5;0;50;52.5116231573087;13.3957685010684;35.8808555724099;39.5;61;0.0219808109104633;0.00930962897837162;0.02939966134727;4095;1.5;0;10;10;10;9;1;51;0
1900;130938.55;0;50;52.5116228941625;13.3957634738633;35.874560396187;39.5;61;0.0220404304563999;0.00934675894677639;0.0295285116881132;4095;1.54999995231628;0;10;10;10;9;1;51;0
1900;130938.6;0;50;52.5116223473106;13.3957583595854;35.8992210077122;39.5;61;0.0222393572330475;0.00942889135330915;0.0298638287931681;4095;1.60000002384186;0;10;9;9;8;1;51;0
1900;130938.65;0;50;52.5116219491895;13.3957532354888;35.8932901117951;39.5;61;0.0222982820123434;0.00946559011936188;0.029990691691637;4095;1.64999997615814;0;10;10;10;9;1;51;0
1900;130938.7;0;50;52.5116215546991;13.395748146064;35.8975870357826;39.5;61;0.0223570484668016;0.00950216874480248;0.0301170218735933;4095;1.70000004768372;0;10;10;10;9;1;51;0
1900;130938.75;0;50;52.5116211986034;13.3957430506666;35.8808574797586;39.5;61;0.0224156584590673;0.00953862722963095;0.0302428305149078;4095;1.75;0;10;10;10;9;1;51;0
1900;130938.8;0;50;52.5116208505104;13.3957378476486;35.9002665625885;39.5;61;0.0224741138517857;0.00957497116178274;0.0303681213408709;4095;1.79999995231628;0;10;10;10;9;1;51;0
1900;130938.85;0;50;52.511620512044;13.3957327187337;35.9181102253497;39.5;61;0.0225324183702469;0.00961120054125786;0.0304929036647081;4095;1.85000002384186;0;10;10;10;9;1;51;0
1900;130938.9;0;50;52.5116202755933;13.3957276025431;35.8943552738056;39.5;61;0.0225905701518059;0.00964732002466917;0.0306171830743551;4095;1.89999997615814;0;10;10;10;9;1;51;0
1900;130938.95;0;50;52.5116199805472;13.3957223462197;35.9086536848918;39.5;61;0.0226485729217529;0.00968333147466183;0.0307409670203924;4095;1.95000004768372;0;10;10;10;9;1;51;0
1900;130939;0;50;52.5116196928581;13.3957171135341;35.9044955046847;39.5;61;0.0228419341146946;0.00976280961185694;0.03106321208179;4095;2;0;10;9;9;8;1;51;0
1900;130939.05;0;50;52.511619435283;13.395712001748;35.8842124966905;39.5;61;0.0228992998600006;0.00979845318943262;0.0311852376908064;4095;2.04999995231628;0;10;10;10;9;1;51;0
1900;130939.1;0;50;52.5116191501228;13.3957067937876;35.879063709639;39.5;61;0.0230451188981533;0.00989919435232878;0.0314622335135937;4095;2.09999990463257;0;10;9;9;8;1;51;0
1900;130939.15;0;50;52.5116187683418;13.3957015349326;35.8758002305403;39.5;61;0.0231019798666239;0.00993441138416529;0.0315827317535877;4095;2.15000009536743;0;10;10;10;9;1;51;0
1900;130939.2;0;50;52.5116184737785;13.3956963092466;35.8479522280395;39.5;61;0.0213852375745773;0.00903693586587906;0.0283376481384039;4095;1.20000004768372;0;10;10;10;9;1;51;0
1900;130939.25;0;50;52.5116182165117;13.3956910507534;35.8519626343623;39.5;61;0.021446293219924;0.00907508376985788;0.0284712370485067;4095;1.25;0;10;10;10;9;1;51;0
1900;130939.3;0;50;52.5116179397999;13.3956858380345;35.8684889804572;39.5;61;0.0215071626007557;0.00911308266222477;0.0286042038351297;4095;1.29999995231628;0;10;10;10;9;1;51;0
1900;130939.35;0;50;52.5116174727466;13.3956805474699;35.8693678043783;39.5;61;0.0216918233782053;0.00920281838625669;0.0289031602442265;4095;1.35000002384186;0;10;9;9;8;1;51;0
1900;130939.4;0;50;52.5116170780294;13.3956752264036;35.8812884949148;39.5;61;0.0217831488698721;0.00924068316817284;0.0290586072951555;4095;1.39999997615814;0;10;9;9;8;1;51;0
1900;130939.45;0;50;52.5116166889414;13.3956699197094;35.8878043796867;39.5;61;0.0218430459499359;0.00927804410457611;0.0291889049112797;4095;1.45000004768372;0;10;10;10;9;1;51;0
1900;130939.5;0;50;52.5116163371437;13.3956645441081;35.8838406726718;39.5;61;0.0219027698040009;0.00931527186185122;0.0293186251074076;4095;1.5;0;10;10;10;9;1;51;0
1900;130939.55;0;50;52.5116158940124;13.3956592092674;35.8750345623121;39.5;61;0.0219623204320669;0.00935236737132072;0.0294477771967649;4095;1.54999995231628;0;10;10;10;9;1;51;0
1900;130939.6;0;50;52.511615700089;13.3956537912879;35.8731263140216;39.5;61;0.0221138577908278;0.00945759937167168;0.0297408308833838;4095;1.60000002384186;0;10;9;9;8;1;51;0
1900;130939.65;0;50;52.5116153164202;13.3956484073473;35.8929601628333;39.5;61;0.0221728179603815;0.00949417520314455;0.0298681631684303;4095;1.64999997615814;0;10;10;10;9;1;51;0
1900;130939.7;0;50;52.5116151795008;13.3956429496402;35.879143721424;39.5;61;0.0222316104918718;0.0095306308940053;0.0299949608743191;4095;1.70000004768372;0;10;10;10;9;1;51;0
1900;130939.75;0;50;52.511614863129;13.3956375490816;35.8916023643687;39.5;61;0.0222902353852987;0.00956696830689907;0.0301212277263403;4095;1.75;0;10;10;10;9;1;51;0
1900;130939.8;0;50;52.5116144707797;13.3956321477343;35.8896324746311;39.5;61;0.0223486945033073;0.00960319116711617;0.0302469730377197;4095;1.79999995231628;0;10;10;10;9;1;51;0
1900;130939.85;0;50;52.5116141191767;13.3956267186884;35.8907513776794;39.5;61;0.0224069897085428;0.00963930133730173;0.0303722023963928;4095;1.85000002384186;0;10;10;10;9;1;51;0
1900;130939.9;0;50;52.5116139379323;13.3956212989387;35.8777540717274;39.5;61;0.02246511913836;0.00967530161142349;0.0304969232529402;4095;1.89999997615814;0;10;10;10;9;1;51;0
1900;130939.95;0;50;52.5116136484041;13.3956158800383;35.8656143927947;39.5;61;0.0225230883806944;0.00971119478344917;0.0306211430579424;4095;1.95000004768372;0;10;10;10;9;1;51;0
1900;130940;0;50;52.5116133201787;13.3956103492945;35.8724044663832;39.5;61;0.0225808955729008;0.0097469836473465;0.0307448673993349;4095;2;0;10;10;10;9;1;51;0
1900;130940.05;0;50;52.5116130194823;13.3956048805607;35.8676191205159;39.5;61;0.0226385407149792;0.00978267006576061;0.0308681018650532;4095;2.04999995231628;0;10;10;10;9;1;51;0
1900;130940.1;0;50;52.5116125395224;13.3955993272454;35.8765394743532;39.5;61;0.0226960275322199;0.00981825683265924;0.0309908557683229;4095;2.09999990463257;0;10;10;10;9;1;51;0
1900;130940.15;0;50;52.511612321022;13.3955938546211;35.8630582662299;39.5;61;0.0227533560246229;0.00985374767333269;0.0311131309717894;4095;2.15000009536743;0;10;10;10;9;1;51;0
1900;130940.2;0;50;52.5116119728798;13.395588260666;35.8774682255462;39.5;61;0.0228105261921883;0.00988914351910353;0.0312349367886782;4095;2.20000004768372;0;10;10;10;9;1;51;0
1900;130940.25;0;50;52.5116117630125;13.3955827691755;35.8788178693503;39.5;61;0.0228675380349159;0.00992444809526205;0.0313562788069248;4095;2.25;0;10;10;10;9;1;51;0
1900;130940.3;0;50;52.5116117270316;13.3955774924401;35.8127093771473;39.5;61;0.0163850039243698;0.00896482076495886;0.0283077582716942;4095;1.29999995231628;0;10;10;10;9;1;51;0
1900;130940.35;0;50;52.5116114128964;13.3955718418798;35.8009778019041;39.5;61;0.0164639372378588;0.00900327879935503;0.0284414365887642;4095;1.35000002384186;0;10;10;10;9;1;51;0
1900;130940.4;0;50;52.5116110388743;13.3955662671223;35.8162416843697;39.5;61;0.0165424570441246;0.00904158595949411;0.0285744927823544;4095;1.39999997615814;0;10;10;10;9;1;51;0
1900;130940.45;0;50;52.5116106158316;13.3955607055296;35.8336014188826;39.5;61;0.0166205652058125;0.00907974597066641;0.0287069324404001;4095;1.45000004768372;0;10;10;10;9;1;51;0
1900;130940.5;0;50;52.5116102990748;13.3955551062194;35.8244540989399;39.5;61;0.0166982673108578;0.00911776162683964;0.0288387686014175;4095;1.5;0;10;10;10;9;1;51;0
1900;130940.55;0;50;52.511609904809;13.3955495092658;35.8306715898216;39.5;61;0.016775568947196;0.00915563572198153;0.0289700068533421;4095;1.54999995231628;0;10;10;10;9;1;51;0
1900;130940.6;0;50;52.5116097132089;13.3955438927082;35.819165546447;39.5;61;0.0168524719774723;0.0091933710500598;0.0291006565093994;4095;1.60000002384186;0;10;10;10;9;1;51;0
1900;130940.65;0;50;52.5116093605777;13.3955383074078;35.8194259023294;39.5;61;0.0169289819896221;0.00923097040504217;0.0292307268828154;4095;1.64999997615814;0;10;10;10;9;1;51;0
1900;130940.7;0;50;52.5116090961258;13.3955327164023;35.8156812749803;39.5;61;0.0170051027089357;0.00926843751221895;0.0293602235615253;4095;1.70000004768372;0;10;10;10;9;1;51;0
1900;130940.75;0;50;52.5116088692268;13.3955270471926;35.8229828625917;39.5;61;0.0170808359980583;0.00930577423423529;0.0294891577214003;4095;1.75;0;10;10;10;9;1;51;0
1900;130940.8;0;50;52.5116085015336;13.3955213721982;35.8196160569787;39.5;61;0.0171561855822802;0.00934298429638147;0.0296175330877304;4095;1.79999995231628;0;10;10;10;9;1;51;0
1900;130940.85;0;50;52.5116080377683;13.3955157101738;35.8281421102583;39.5;61;0.0172311570495367;0.00938007049262524;0.0297453626990318;4095;1.85000002384186;0;10;10;10;9;1;51;0
1900;130940.9;0;50;52.5116076448625;13.3955100159915;35.833817306906;39.5;61;0.0173057485371828;0.00941703468561172;0.0298726484179497;4095;1.89999997615814;0;10;10;10;9;1;51;0
1900;130940.95;0;50;52.5116072662029;13.3955043148963;35.8342281421646;39.5;61;0.0173799674957991;0.00945388060063124;0.0299994014203548;4095;1.95000004768372;0;10;10;10;9;1;51;0
1900;130941;0;50;52.5116068333934;13.3954986794881;35.8292317278683;39.5;61;0.0174538139253855;0.00949061010032892;0.0301256291568279;4095;2;0;10;10;10;9;1;51;0
1900;130941.05;0;50;52.5116065848123;13.3954929580705;35.8271072544158;39.5;61;0.0175297688692808;0.0095272921025753;0.0302513390779495;4095;2.04999995231628;0;10;10;10;9;1;51;0
1900;130941.1;0;50;52.5116062108032;13.3954871887449;35.8363439813256;39.5;61;0.0176054127514362;0.00956386607140303;0.0303765367716551;4095;2.09999990463257;0;10;10;10;9;1;51;0
1900;130941.15;0;50;52.5116060183897;13.3954813957003;35.8453364642337;39.5;61;0.0176807530224323;0.00960033293813467;0.0305012296885252;4095;2.15000009536743;0;10;10;10;9;1;51;0
1900;130941.2;0;50;52.5116057109315;13.3954756766638;35.8408399121836;39.5;61;0.0177557915449142;0.00963669829070568;0.0306254215538502;4095;2.20000004768372;0;10;10;10;9;1;51;0
1900;130941.25;0;50;52.5116051066219;13.3954699776054;35.8637248631567;39.5;61;0.0164434015750885;0.00892759300768375;0.0281678549945354;4095;1.25;0;10;10;10;9;1;51;0
1900;130941.3;0;50;52.5116047442119;13.3954641902685;35.8736584456638;39.5;61;0.0165238194167614;0.00896624010056257;0.0283021423965693;4095;1.29999995231628;0;10;10;10;9;1;51;0
1900;130941.35;0;50;52.5116044770807;13.3954584617415;35.841216923669;39.5;61;0.0166038535535336;0.00900473538786173;0.0284357964992523;4095;1.35000002384186;0;10;10;10;9;1;51;0
1900;130941.4;0;50;52.5116043344084;13.3954527059892;35.8227906720713;39.5;61;0.0168699137866497;0.009089938364923;0.028783593326807;4095;1.39999997615814;0;10;9;9;8;1;51;0
1900;130941.45;0;50;52.5116040177345;13.3954468518806;35.8332243626937;39.5;61;0.0169483441859484;0.00912794284522533;0.0289150271564722;4095;1.45000004768372;0;10;10;10;9;1;51;0
1900;130941.5;0;50;52.5116036972563;13.3954411716122;35.8308714227751;39.5;61;0.0170264225453138;0.00916580483317375;0.0290458686649799;4095;1.5;0;10;10;10;9;1;51;0
1900;130941.55;0;50;52.5116032629104;13.3954353345703;35.8350511854514;39.5;61;0.0171041544526815;0.0092035299167037;0.029176127165556;4095;1.54999995231628;0;10;10;10;9;1;51;0
1900;130941.6;0;50;52.5116029345042;13.3954295710079;35.8351550828665;39.5;61;0.0171815454959869;0.00924111902713776;0.0293058101087809;4095;1.60000002384186;0;10;10;10;9;1;51;0
1900;130941.65;0;50;52.5116026000678;13.3954237548826;35.8312482591718;39.5;61;0.0172585994005203;0.00927857588976622;0.0294349249452353;4095;1.64999997615814;0;10;10;10;9;1;51;0
1900;130941.7;0;50;52.5116022331137;13.3954179630797;35.8385799825192;39.5;61;0.0173353217542171;0.0093159032985568;0.0295634809881449;4095;1.70000004768372;0;10;10;10;9;1;51;0
1900;130941.75;0;50;52.5116018607382;13.3954122126799;35.811727931723;39.5;61;0.0174117181450129;0.00935310404747725;0.0296914838254452;4095;1.75;0;10;10;10;9;1;51;0
1900;130941.8;0;50;52.5116015378229;13.3954064102508;35.8050093781203;39.5;61;0.0174877941608429;0.00939018093049526;0.0298189427703619;4095;1.79999995231628;0;10;10;10;9;1;51;0
1900;130941.85;0;50;52.511601254897;13.3954005988183;35.8103538816795;39.5;61;0.0175635535269976;0.00942713674157858;0.0299458652734756;4095;1.85000002384186;0;10;10;10;9;1;51;0
1900;130941.9;0;50;52.5116009176708;13.3953946056974;35.8212858829647;39.5;61;0.0176390018314123;0.00946397520601749;0.0300722569227219;4095;1.89999997615814;0;10;10;10;9;1;51;0
1900;130941.95;0;50;52.5116006023388;13.3953887424894;35.8097901465371;39.5;61;0.0177141427993774;0.00950069818645716;0.0301981251686811;4095;1.95000004768372;0;10;10;10;9;1;51;0
1900;130942;0;50;52.5116002220536;13.3953828438534;35.8106691278517;39.5;61;0.0177889820188284;0.00953730847686529;0.0303234793245792;4095;2;0;10;10;10;9;1;51;0
1900;130942.05;0;50;52.5115996749153;13.3953768811292;35.832925517112;39.5;61;0.0180157758295536;0.00962352193892002;0.0306054931133986;4095;2.04999995231628;0;10;9;9;8;1;51;0
1900;130942.1;0;50;52.511599362521;13.3953710440932;35.8303436012939;39.5;61;0.0181176066398621;0.00966253969818354;0.030732337385416;4095;2.09999990463257;0;10;9;9;8;1;51;0
1900;130942.15;0;50;52.5115990266795;13.3953651859092;35.8265748955309;39.5;61;0.0181908346712589;0.00969863403588533;0.0308555439114571;4095;2.15000009536743;0;10;10;10;9;1;51;0
1900;130942.2;0;50;52.5115986883984;13.3953593845576;35.8569979434833;39.5;61;0.0183774288743734;0.00979839079082012;0.0311962552368641;4095;2.20000004768372;0;10;9;9;8;1;51;0
1900;130942.25;0;50;52.5115983377858;13.395353543335;35.8487652568147;39.5;61;0.0184496622532606;0.0098340567201376;0.0313176549971104;4095;2.25;0;10;10;10;9;1;51;0
1900;130942.3;0;50;52.5115980481956;13.3953475750973;35.8457956817001;39.5;61;0.0185216311365366;0.00986963137984276;0.0314385928213596;4095;2.29999995231628;0;10;10;10;9;1;51;0
1900;130942.35;0;50;52.5115979572122;13.3953417127702;35.795962757431;39.5;61;0.0165571104735136;0.00900689139962196;0.0283443033695221;4095;1.35000002384186;0;10;10;10;9;1;51;0
1900;130942.4;0;50;52.5115975688597;13.3953358317853;35.799359889701;39.5;61;0.0166676063090563;0.00904822256416082;0.0284810923039913;4095;1.39999997615814;0;10;10;10;9;1;51;0
1900;130942.45;0;50;52.511597053089;13.3953299371589;35.7860022662207;39.5;61;0.016777390614152;0.00908938236534595;0.0286172311753035;4095;1.45000004768372;0;10;10;10;9;1;51;0
1900;130942.5;0;50;52.5115967237124;13.3953239567429;35.8067318145186;39.5;61;0.0168864652514458;0.00913037266582251;0.0287527292966843;4095;1.5;0;10;10;10;9;1;51;0
1900;130942.55;0;50;52.5115965266412;13.395318094868;35.7879235632718;39.5;61;0.0169948432594538;0.0091711962595582;0.0288875941187143;4095;1.54999995231628;0;10;10;10;9;1;51;0
1900;130942.6;0;50;52.5115962030858;13.3953121809857;35.7797493590042;39.5;61;0.0171025395393372;0.00921185873448849;0.0290218349546194;4095;1.60000002384186;0;10;10;10;9;1;51;0
1900;130942.65;0;50;52.5115958062613;13.3953061655804;35.7798199998215;39.5;61;0.0172095652669668;0.00925236102193594;0.0291554629802704;4095;1.64999997615814;0;10;10;10;9;1;51;0
1900;130942.7;0;50;52.5115956528545;13.3953001141673;35.7820499828085;39.5;61;0.0173159390687943;0.00929270777851343;0.0292884856462479;4095;1.70000004768372;0;10;10;10;9;1;51;0
1900;130942.75;0;50;52.5115952313707;13.3952941386539;35.7858130522072;39.5;61;0.0174216665327549;0.00933290272951126;0.0294209104031324;4095;1.75;0;10;10;10;9;1;51;0
1900;130942.8;0;50;52.5115948301648;13.3952881671798;35.7883152039722;39.5;61;0.0175267644226551;0.00937294773757458;0.029552748426795;4095;1.79999995231628;0;10;10;10;9;1;51;0
1900;130942.85;0;50;52.5115945061625;13.3952821575191;35.7770561724901;39.5;61;0.0176312401890755;0.00941284745931625;0.029684005305171;4095;1.85000002384186;0;10;10;10;9;1;51;0
1900;130942.9;0;50;52.5115940918986;13.3952761725016;35.7787585482001;39.5;61;0.0177351199090481;0.00945260562002659;0.0298146922141314;4095;1.89999997615814;0;10;10;10;9;1;51;0
1900;130942.95;0;50;52.5115938974755;13.3952701870075;35.7790939016268;39.5;61;0.0178384054452181;0.00949222408235073;0.0299448147416115;4095;1.95000004768372;0;10;10;10;9;1;51;0
1900;130943;0;50;52.5115933086631;13.3952641815231;35.7924410337582;39.5;61;0.0179411042481661;0.00953170657157898;0.030074380338192;4095;2;0;10;10;10;9;1;51;0
1900;130943.05;0;50;52.5115929843268;13.3952581331682;35.7793508805335;39.5;61;0.0180432293564081;0.00957105681300163;0.0302033983170986;4095;2.04999995231628;0;10;10;10;9;1;51;0
1900;130943.1;0;50;52.5115929127237;13.3952521243413;35.7592853456736;39.5;61;0.0181447863578796;0.00961027666926384;0.0303318742662668;4095;2.09999990463257;0;10;10;10;9;1;51;0
1900;130943.15;0;50;52.5115925081997;13.3952461201846;35.766611228697;39.5;61;0.0182721372693777;0.00965777318924665;0.0304624792188406;4095;2.15000009536743;0;10;10;10;9;1;51;0
1900;130943.2;0;50;52.5115921830311;13.3952401096255;35.7670078091323;39.5;61;0.0183986146003008;0.00970507133752108;0.0305925328284502;4095;2.20000004768372;0;10;10;10;9;1;51;0
1900;130943.25;0;50;52.5115915150987;13.3952340204584;35.8019002657384;39.5;61;0.0190307796001434;0.00937404297292233;0.0283123329281807;4095;1.25;0;10;10;10;9;1;51;0
1900;130943.3;0;50;52.5115912108731;13.3952279342794;35.7943030968308;39.5;61;0.019152021035552;0.00942234043031931;0.0284520741552114;4095;1.29999995231628;0;10;10;10;9;1;51;0
1900;130943.35;0;50;52.5115909128159;13.3952218506804;35.773935479112;39.5;61;0.0192441269755363;0.0094697643071413;0.0285911168903112;4095;1.35000002384186;0;10;10;10;9;1;51;0
1900;130943.4;0;50;52.5115905123452;13.3952157943112;35.789071271196;39.5;61;0.0193347726017237;0.00951694138348103;0.0287294872105122;4095;1.39999997615814;0;10;10;10;9;1;51;0
1900;130943.45;0;50;52.5115902818126;13.3952096719219;35.7908257823437;39.5;61;0.0194240137934685;0.0095638781785965;0.0288671981543303;4095;1.45000004768372;0;10;10;10;9;1;51;0
1900;130943.5;0;50;52.5115898570618;13.3952036081758;35.786973470822;39.5;61;0.0195119250565767;0.00961058028042316;0.0290042571723461;4095;1.5;0;10;10;10;9;1;51;0
1900;130943.55;0;50;52.5115894967917;13.3951976185768;35.7644538823515;39.5;61;0.0195985957980156;0.00965705420821905;0.0291406735777855;4095;1.54999995231628;0;10;10;10;9;1;51;0
1900;130943.6;0;50;52.5115891989423;13.3951915627537;35.7829893212765;39.5;61;0.019684124737978;0.00970330554991961;0.0292764585465193;4095;1.60000002384186;0;10;10;10;9;1;51;0
1900;130943.65;0;50;52.5115888431668;13.3951854793751;35.788727093488;39.5;61;0.0197686273604631;0.00974934082478285;0.0294116195291281;4095;1.64999997615814;0;10;10;10;9;1;51;0
1900;130943.7;0;50;52.5115884418066;13.3951793820034;35.8009792370722;39.5;61;0.0198522340506315;0.00979516841471195;0.0295461658388376;4095;1.70000004768372;0;10;10;10;9;1;51;0
1900;130943.75;0;50;52.5115880428623;13.3951732687163;35.7868885975331;39.5;61;0.0199350845068693;0.00984079390764236;0.0296801067888737;4095;1.75;0;10;10;10;9;1;51;0
1900;130943.8;0;50;52.5115876553091;13.3951671387953;35.7792604099959;39.5;61;0.0200173240154982;0.00988622382283211;0.029813451692462;4095;1.79999995231628;0;10;10;10;9;1;51;0
1900;130943.85;0;50;52.5115874106458;13.3951610125612;35.7855087760836;39.5;61;0.0200991034507751;0.00993146654218435;0.0299462080001831;4095;1.85000002384186;0;10;10;10;9;1;51;0
1900;130943.9;0;50;52.5115869050964;13.3951548276298;35.8029237268493;39.5;61;0.0201805476099253;0.00997652858495712;0.0300783850252628;4095;1.89999997615814;0;10;10;10;9;1;51;0
1900;130943.95;0;50;52.5115866292653;13.3951486835056;35.7983801197261;39.5;61;0.0202616732567549;0.0100214136764407;0.0302099902182817;4095;1.95000004768372;0;10;10;10;9;1;51;0
1900;130944;0;50;52.5115861869321;13.3951425452836;35.7905195159838;39.5;61;0.0203424841165543;0.0100661255419254;0.0303410310298204;4095;2;0;10;10;10;9;1;51;0
1900;130944.05;0;50;52.5115857719122;13.395136255509;35.7985672866926;39.5;61;0.0204229839146137;0.0101106679067016;0.0304715149104595;4095;2.04999995231628;0;10;10;10;9;1;51;0
1900;130944.1;0;50;52.5115853896826;13.395130144567;35.8002461250871;39.5;61;0.0205031763762236;0.0101550444960594;0.0306014493107796;4095;2.09999990463257;0;10;10;10;9;1;51;0
1900;130944.15;0;50;52.5115851991874;13.3951238626027;35.7824242655188;39.5;61;0.0156797915697098;0.00918200053274632;0.0279093645513058;4095;1.14999997615814;0;10;10;10;9;1;51;0
1900;130944.2;0;50;52.5115848652887;13.3951175293379;35.7772396178916;39.5;61;0.0157838705927134;0.00923045724630356;0.0280510392040014;4095;1.20000004768372;0;10;10;10;9;1;51;0
1900;130944.25;0;50;52.5115844383157;13.3951112101464;35.7915935339406;39.5;61;0.0158872678875923;0.00927867088466883;0.0281920023262501;4095;1.25;0;10;10;10;9;1;51;0
1900;130944.3;0;50;52.5115840790379;13.3951051477901;35.7833316614851;39.5;61;0.0159899964928627;0.00932664610445499;0.0283322669565678;4095;1.29999995231628;0;10;10;10;9;1;51;0
1900;130944.35;0;50;52.5115836708378;13.3950990563805;35.7568912403658;39.5;61;0.0160921718925238;0.00937438849359751;0.0284718461334705;4095;1.35000002384186;0;10;10;10;9;1;51;0
1900;130944.4;0;50;52.5115832077344;13.3950928234561;35.7590015754104;39.5;61;0.0161937288939953;0.00942190270870924;0.0286107491701841;4095;1.39999997615814;0;10;10;10;9;1;51;0
1900;130944.45;0;50;52.5115826910025;13.3950864939848;35.772879768163;39.5;61;0.0163363590836525;0.00946998782455921;0.0287490021437407;4095;1.45000004768372;0;10;10;10;9;1;51;0
1900;130944.5;0;50;52.5115824238425;13.3950802477034;35.7779749864712;39.5;61;0.0164777580648661;0.00951784383505583;0.0288865976035595;4095;1.5;0;10;10;10;9;1;51;0
1900;130944.55;0;50;52.5115819696021;13.395073918039;35.7574803251773;39.5;61;0.0166179612278938;0.00956547632813454;0.0290235448628664;4095;1.54999995231628;0;10;10;10;9;1;51;0
1900;130944.6;0;50;52.5115812954097;13.3950677857065;35.7516475627199;39.5;61;0.0167569983750582;0.00961289089173079;0.029159851372242;4095;1.60000002384186;0;10;10;10;9;1;51;0
1900;130944.65;0;50;52.5115810405766;13.3950616022391;35.7311149258167;39.5;61;0.0168949030339718;0.00966009125113487;0.0292955283075571;4095;1.64999997615814;0;10;10;10;9;1;51;0
1900;130944.7;0;50;52.5115801826167;13.3950553705613;35.756942412816;39.5;61;0.0170316956937313;0.0097070811316371;0.0294305831193924;4095;1.70000004768372;0;10;10;10;9;1;51;0
1900;130944.75;0;50;52.5115794214593;13.3950491283871;35.7549774767831;39.5;61;0.0171674080193043;0.00975386612117291;0.0295650269836187;4095;1.75;0;10;10;10;9;1;51;0
1900;130944.8;0;50;52.5115785170945;13.3950428296371;35.77284747269;39.5;61;0.0208917800337076;0.00980057753622532;0.0302486252039671;4095;1.79999995231628;0;10;10;10;9;1;51;0
1900;130944.85;0;50;52.5115784255688;13.3950365837519;35.7463649846613;39.5;61;0.0240375008434057;0.00984709057956934;0.0309155788272619;4095;1.85000002384186;0;10;10;10;9;1;51;0
1900;130944.9;0;50;52.5115788723857;13.3950303925392;35.7070855405182;39.5;61;0.0268081538379192;0.00989340804517269;0.03156678378582;4095;1.89999997615814;0;10;10;10;9;1;51;0
1900;130944.95;0;50;52.5115785850588;13.3950241178357;35.6892028031871;39.5;61;0.0327381975948811;0.00995319988578558;0.0325135104358196;4095;1.95000004768372;0;10;10;10;9;1;51;0
1900;130945;0;50;52.511577649202;13.3950178647744;35.7062244322151;39.5;61;0.0377378612756729;0.0100126471370459;0.033431850373745;4095;2;0;10;10;10;9;1;51;0
1900;130945.05;0;50;52.5115770784158;13.3950115863919;35.7032167715952;39.5;61;0.0421175733208656;0.0100717162713408;0.0343203134834766;4095;2.04999995231628;0;10;10;10;9;1;51;0
1900;130945.1;0;50;52.5115765472362;13.3950052375034;35.7065326599404;39.5;61;0.0464740581810474;0.0101308776065707;0.0352563038468361;4095;2.09999990463257;0;10;10;10;9;1;51;0
1900;130945.15;0;50;52.5115751510882;13.3949988706245;35.6991606140509;39.5;61;0.0877014249563217;0.00969388894736767;0.0453671328723431;4095;1.14999997615814;0;10;10;10;9;1;51;0
1900;130945.2;0;50;52.5115743740962;13.3949925184031;35.7072970466688;39.5;61;0.0898357853293419;0.00975482631474733;0.0460685566067696;4095;1.20000004768372;0;10;10;10;9;1;51;0
