GPSWeek [weeks];GPSSecondsOfWeek [s];Velocity [meter/second]
1900;131114.697999954;3.78333333333333
1900;131114.717999935;3.73055555555556
1900;131114.737999916;3.68611111111111
1900;131114.757999897;3.65555555555556
1900;131114.777999878;3.65555555555556
1900;131114.797999859;3.64722222222222
1900;131114.81799984;3.63333333333333
1900;131114.838000059;3.53888888888889
1900;131114.85800004;3.53333333333333
1900;131114.878000021;3.53333333333333
1900;131114.898000002;3.50277777777778
1900;131114.917999983;3.48888888888889
1900;131114.937999964;3.43055555555556
1900;131114.957999945;3.4
1900;131114.977999926;3.4
1900;131114.997999907;3.36944444444444
1900;131115.017999887;3.35
1900;131115.037999868;3.28611111111111
1900;131115.057999849;3.26111111111111
1900;131115.07799983;3.26111111111111
1900;131115.09800005;3.225
1900;131115.118000031;3.20555555555556
1900;131115.138000011;3.14722222222222
1900;131115.157999992;3.14722222222222
1900;131115.177999973;3.14722222222222
1900;131115.197999954;3.07777777777778
1900;131115.217999935;3.03888888888889
1900;131115.237999916;3.04722222222222
1900;131115.257999897;3
1900;131115.277999878;3
1900;131115.297999859;2.92222222222222
1900;131115.31799984;2.92777777777778
1900;131115.338000059;2.86111111111111
1900;131115.35800004;2.82777777777778
1900;131115.378000021;2.82777777777778
1900;131115.398000002;2.81388888888889
1900;131115.417999983;2.775
1900;131115.437999964;2.74444444444444
1900;131115.457999945;2.69444444444444
1900;131115.477999926;2.69444444444444
1900;131115.497999907;2.66666666666667
1900;131115.517999887;2.63611111111111
1900;131115.537999868;2.56666666666667
1900;131115.557999849;2.53888888888889
1900;131115.57799983;2.53888888888889
1900;131115.59800005;2.53055555555556
1900;131115.618000031;2.5
1900;131115.638000011;2.39166666666667
1900;131115.657999992;2.38333333333333
1900;131115.677999973;2.38333333333333
1900;131115.697999954;2.36111111111111
1900;131115.717999935;2.325
1900;131115.737999916;2.28333333333333
1900;131115.757999897;2.23333333333333
1900;131115.777999878;2.23333333333333
1900;131115.797999859;2.21388888888889
1900;131115.81799984;2.17777777777778
1900;131115.838000059;2.10833333333333
1900;131115.85800004;2.07777777777778
1900;131115.878000021;2.07777777777778
1900;131115.898000002;2.04444444444444
1900;131115.917999983;2
1900;131115.937999964;1.94444444444444
1900;131115.957999945;1.9
1900;131115.977999926;1.9
1900;131115.997999907;1.88055555555556
1900;131116.017999887;1.85
1900;131116.037999868;1.77777777777778
1900;131116.057999849;1.74444444444444
1900;131116.07799983;1.74444444444444
1900;131116.09800005;1.72222222222222
1900;131116.118000031;1.68333333333333
1900;131116.138000011;1.61388888888889
1900;131116.157999992;1.59722222222222
1900;131116.177999973;1.59722222222222
1900;131116.197999954;1.56111111111111
1900;131116.217999935;1.54166666666667
1900;131116.237999916;1.48888888888889
1900;131116.257999897;1.46944444444444
1900;131116.277999878;1.46944444444444
1900;131116.297999859;1.44166666666667
1900;131116.31799984;1.40833333333333
1900;131116.338000059;1.36944444444444
1900;131116.35800004;1.34166666666667
1900;131116.378000021;1.34166666666667
1900;131116.398000002;1.31388888888889
1900;131116.417999983;1.28333333333333
1900;131116.437999964;1.25
1900;131116.457999945;1.225
1900;131116.477999926;1.225
1900;131116.497999907;1.19722222222222
1900;131116.517999887;1.175
1900;131116.537999868;1.13611111111111
1900;131116.557999849;1.11111111111111
1900;131116.57799983;1.11111111111111
1900;131116.59800005;1.08888888888889
1900;131116.618000031;1.06666666666667
1900;131116.638000011;1.02777777777778
1900;131116.657999992;1.00833333333333
1900;131116.677999973;1.00833333333333
1900;131116.697999954;0.988888888888889
1900;131116.717999935;0.980555555555556
1900;131116.737999916;0.930555555555556
1900;131116.757999897;0.902777777777778
1900;131116.777999878;0.902777777777778
1900;131116.797999859;0.9
1900;131116.81799984;0.875
1900;131116.838000059;0.822222222222222
1900;131116.85800004;0.805555555555556
1900;131116.878000021;0.805555555555556
1900;131116.898000002;0.791666666666667
1900;131116.917999983;0.763888888888889
1900;131116.937999964;0.727777777777778
1900;131116.957999945;0.713888888888889
1900;131116.977999926;0.713888888888889
1900;131116.997999907;0.694444444444444
1900;131117.017999887;0.672222222222222
1900;131117.037999868;0.636111111111111
1900;131117.057999849;0.608333333333333
1900;131117.07799983;0.608333333333333
1900;131117.09800005;0.588888888888889
1900;131117.118000031;0.566666666666667
1900;131117.138000011;0.530555555555556
1900;131117.157999992;0.525
1900;131117.177999973;0.525
1900;131117.197999954;0.5
1900;131117.217999935;0.477777777777778
1900;131117.237999916;0.441666666666667
1900;131117.257999897;0.430555555555556
1900;131117.277999878;0.430555555555556
1900;131117.297999859;0.422222222222222
1900;131117.31799984;0.391666666666667
1900;131117.338000059;0.380555555555556
1900;131117.35800004;0.361111111111111
1900;131117.378000021;0.361111111111111
1900;131117.398000002;0.327777777777778
1900;131117.417999983;0.322222222222222
1900;131117.437999964;0.308333333333333
1900;131117.457999945;0.277777777777778
1900;131117.477999926;0.277777777777778
1900;131117.497999907;0.263888888888889
1900;131117.517999887;0.263888888888889
1900;131117.537999868;0.255555555555556
1900;131117.557999849;0.236111111111111
1900;131117.57799983;0.236111111111111
1900;131117.59800005;0.213888888888889
1900;131117.618000031;0.2
1900;131117.638000011;0.0972222222222222
1900;131117.657999992;0.0972222222222222
1900;131117.677999973;0.0972222222222222
1900;131117.697999954;0.0972222222222222
1900;131117.717999935;0
1900;131117.737999916;0
1900;131117.757999897;0
1900;131117.777999878;0
1900;131117.797999859;0
1900;131117.81799984;0
1900;131117.838000059;0
1900;131117.85800004;0
1900;131117.878000021;0
1900;131117.898000002;0
1900;131117.917999983;0
1900;131117.937999964;0
1900;131117.957999945;0
1900;131117.977999926;0
1900;131117.997999907;0
1900;131118.017999887;0
1900;131118.037999868;0
1900;131118.057999849;0
1900;131118.07799983;0
1900;131118.09800005;0
1900;131118.118000031;0
1900;131118.138000011;0
1900;131118.157999992;0
1900;131118.177999973;0
1900;131118.197999954;0
1900;131118.217999935;0
1900;131118.237999916;0
1900;131118.257999897;0
1900;131118.277999878;0
1900;131118.297999859;0
1900;131118.31799984;0
1900;131118.338000059;0
1900;131118.35800004;0
1900;131118.378000021;0
1900;131118.398000002;0
1900;131118.417999983;0
1900;131118.437999964;0
1900;131118.457999945;0
1900;131118.477999926;0
1900;131118.497999907;0
1900;131118.517999887;0
1900;131118.537999868;0
1900;131118.557999849;0
1900;131118.57799983;0
1900;131118.59800005;0
1900;131118.618000031;0
1900;131118.638000011;0
1900;131118.657999992;0
1900;131118.677999973;0
1900;131118.697999954;0
1900;131118.717999935;0
1900;131118.737999916;0
1900;131118.757999897;0
1900;131118.777999878;0
1900;131118.797999859;0
1900;131118.81799984;0
1900;131118.838000059;0
1900;131118.85800004;0
1900;131118.878000021;0
1900;131118.898000002;0
1900;131118.917999983;0
1900;131118.937999964;0
1900;131118.957999945;0
1900;131118.977999926;0
1900;131118.997999907;0
1900;131119.017999887;0
1900;131119.037999868;0
1900;131119.057999849;0
1900;131119.07799983;0
1900;131119.09800005;0
1900;131119.118000031;0
1900;131119.138000011;0
1900;131119.157999992;0
1900;131119.177999973;0
1900;131119.197999954;0
1900;131119.217999935;0
1900;131119.237999916;0
1900;131119.257999897;0
1900;131119.277999878;0
1900;131119.297999859;0
1900;131119.31799984;0
1900;131119.338000059;0
1900;131119.35800004;0
1900;131119.378000021;0
1900;131119.398000002;0
1900;131119.417999983;0
1900;131119.437999964;0
1900;131119.457999945;0
1900;131119.477999926;0
1900;131119.497999907;0
1900;131119.517999887;0
1900;131119.537999868;0
1900;131119.557999849;0
1900;131119.57799983;0
1900;131119.59800005;0
1900;131119.618000031;0
1900;131119.638000011;0
1900;131119.657999992;0
1900;131119.677999973;0
1900;131119.697999954;0
1900;131119.717999935;0
1900;131119.737999916;0
1900;131119.757999897;0
1900;131119.777999878;0
1900;131119.797999859;0
1900;131119.81799984;0
1900;131119.838000059;0
1900;131119.85800004;0
1900;131119.878000021;0
1900;131119.898000002;0
1900;131119.917999983;0
1900;131119.937999964;0
1900;131119.957999945;0
1900;131119.977999926;0
1900;131119.997999907;0
1900;131120.017999887;0
1900;131120.037999868;0
1900;131120.057999849;0
1900;131120.07799983;0
1900;131120.09800005;0
1900;131120.118000031;0
1900;131120.138000011;0
1900;131120.157999992;0
1900;131120.177999973;0
1900;131120.197999954;0
1900;131120.217999935;0
1900;131120.237999916;0
1900;131120.257999897;0
1900;131120.277999878;0
1900;131120.297999859;0
1900;131120.31799984;0
1900;131120.338000059;0
1900;131120.35800004;0
1900;131120.378000021;0
1900;131120.398000002;0
1900;131120.417999983;0
1900;131120.437999964;0
1900;131120.457999945;0
1900;131120.477999926;0
1900;131120.497999907;0
1900;131120.517999887;0
1900;131120.537999868;0
1900;131120.557999849;0
1900;131120.57799983;0
1900;131120.59800005;0
1900;131120.618000031;0
1900;131120.638000011;0
1900;131120.657999992;0
1900;131120.677999973;0
1900;131120.697999954;0
1900;131120.717999935;0
1900;131120.737999916;0
1900;131120.757999897;0
1900;131120.777999878;0
1900;131120.797999859;0
1900;131120.81799984;0
1900;131120.838000059;0
1900;131120.85800004;0
1900;131120.878000021;0
1900;131120.898000002;0
1900;131120.917999983;0
1900;131120.937999964;0
1900;131120.957999945;0
1900;131120.977999926;0
1900;131120.997999907;0
1900;131121.017999887;0
1900;131121.037999868;0
1900;131121.057999849;0
1900;131121.07799983;0
1900;131121.09800005;0
1900;131121.118000031;0
1900;131121.138000011;0
1900;131121.157999992;0
1900;131121.177999973;0
1900;131121.197999954;0
1900;131121.217999935;0
1900;131121.237999916;0
1900;131121.257999897;0
1900;131121.277999878;0
1900;131121.297999859;0
1900;131121.31799984;0
1900;131121.338000059;0
1900;131121.35800004;0
1900;131121.378000021;0
1900;131121.398000002;0
1900;131121.417999983;0
1900;131121.437999964;0
1900;131121.457999945;0
1900;131121.477999926;0
1900;131121.497999907;0
1900;131121.517999887;0
1900;131121.537999868;0
1900;131121.557999849;0
1900;131121.57799983;0
1900;131121.59800005;0
1900;131121.618000031;0
1900;131121.638000011;0
1900;131121.657999992;0
1900;131121.677999973;0
1900;131121.697999954;0
1900;131121.717999935;0
1900;131121.737999916;0
1900;131121.757999897;0
1900;131121.777999878;0
1900;131121.797999859;0
1900;131121.81799984;0
1900;131121.838000059;0
1900;131121.85800004;0
1900;131121.878000021;0
1900;131121.898000002;0
1900;131121.917999983;0
1900;131121.937999964;0
1900;131121.957999945;0
1900;131121.977999926;0
1900;131121.997999907;0
1900;131122.017999887;0
1900;131122.037999868;0
1900;131122.057999849;0
1900;131122.07799983;0
1900;131122.09800005;0
1900;131122.118000031;0
1900;131122.138000011;0
1900;131122.157999992;0
1900;131122.177999973;0
1900;131122.197999954;0
1900;131122.217999935;0
1900;131122.237999916;0
1900;131122.257999897;0
1900;131122.277999878;0
1900;131122.297999859;0
1900;131122.31799984;0
1900;131122.338000059;0
1900;131122.35800004;0
1900;131122.378000021;0
1900;131122.398000002;0
1900;131122.417999983;0
1900;131122.437999964;0
1900;131122.457999945;0
1900;131122.477999926;0
1900;131122.497999907;0
1900;131122.517999887;0
1900;131122.537999868;0
1900;131122.557999849;0
1900;131122.57799983;0
1900;131122.59800005;0
1900;131122.618000031;0
1900;131122.638000011;0
1900;131122.657999992;0
1900;131122.677999973;0
1900;131122.697999954;0
1900;131122.717999935;0
1900;131122.737999916;0
1900;131122.757999897;0
1900;131122.777999878;0
1900;131122.797999859;0
1900;131122.81799984;0
1900;131122.838000059;0
1900;131122.85800004;0
1900;131122.878000021;0
1900;131122.898000002;0
1900;131122.917999983;0
1900;131122.937999964;0
1900;131122.957999945;0
1900;131122.977999926;0
1900;131122.997999907;0
1900;131123.017999887;0
1900;131123.037999868;0
1900;131123.057999849;0
1900;131123.07799983;0
1900;131123.09800005;0
1900;131123.118000031;0
1900;131123.138000011;0
1900;131123.157999992;0
1900;131123.177999973;0
1900;131123.197999954;0
1900;131123.217999935;0
1900;131123.237999916;0
1900;131123.257999897;0
1900;131123.277999878;0
1900;131123.297999859;0
1900;131123.31799984;0
1900;131123.338000059;0
1900;131123.35800004;0
1900;131123.378000021;0
1900;131123.398000002;0
1900;131123.417999983;0
1900;131123.437999964;0
1900;131123.457999945;0
1900;131123.477999926;0
1900;131123.497999907;0
1900;131123.517999887;0
1900;131123.537999868;0
1900;131123.557999849;0
1900;131123.57799983;0
1900;131123.59800005;0
1900;131123.618000031;0
1900;131123.638000011;0
1900;131123.657999992;0
1900;131123.677999973;0
1900;131123.697999954;0
1900;131123.717999935;0
1900;131123.737999916;0
1900;131123.757999897;0
1900;131123.777999878;0
1900;131123.797999859;0
1900;131123.81799984;0
1900;131123.838000059;0
1900;131123.85800004;0
1900;131123.878000021;0
1900;131123.898000002;0
1900;131123.917999983;0
1900;131123.937999964;0
1900;131123.957999945;0
1900;131123.977999926;0
1900;131123.997999907;0
1900;131124.017999887;0
1900;131124.037999868;0
1900;131124.057999849;0
1900;131124.07799983;0
1900;131124.09800005;0
1900;131124.118000031;0
1900;131124.138000011;0
1900;131124.157999992;0
1900;131124.177999973;0
1900;131124.197999954;0
1900;131124.217999935;0
1900;131124.237999916;0
1900;131124.257999897;0
1900;131124.277999878;0
1900;131124.297999859;0
1900;131124.31799984;0
1900;131124.338000059;0
1900;131124.35800004;0
1900;131124.378000021;0
1900;131124.398000002;0
1900;131124.417999983;0
1900;131124.437999964;0
1900;131124.457999945;0
1900;131124.477999926;0
1900;131124.497999907;0
1900;131124.517999887;0
1900;131124.537999868;0
1900;131124.557999849;0
1900;131124.57799983;0
1900;131124.59800005;0
1900;131124.618000031;0
1900;131124.638000011;0
1900;131124.657999992;0
1900;131124.677999973;0
1900;131124.697999954;0
1900;131124.717999935;0
1900;131124.737999916;0
1900;131124.757999897;0
1900;131124.777999878;0
1900;131124.797999859;0
1900;131124.81799984;0
1900;131124.838000059;0
1900;131124.85800004;0
1900;131124.878000021;0
1900;131124.898000002;0
1900;131124.917999983;0
1900;131124.937999964;0
1900;131124.957999945;0
1900;131124.977999926;0
1900;131124.997999907;0
1900;131125.017999887;0
1900;131125.037999868;0
1900;131125.057999849;0
1900;131125.07799983;0
1900;131125.09800005;0
1900;131125.118000031;0
1900;131125.138000011;0
1900;131125.157999992;0
1900;131125.177999973;0
1900;131125.197999954;0
1900;131125.217999935;0
1900;131125.237999916;0
1900;131125.257999897;0
1900;131125.277999878;0
1900;131125.297999859;0
1900;131125.31799984;0
1900;131125.338000059;0
1900;131125.35800004;0
1900;131125.378000021;0
1900;131125.398000002;0
1900;131125.417999983;0
1900;131125.437999964;0
1900;131125.457999945;0
1900;131125.477999926;0
1900;131125.497999907;0
1900;131125.517999887;0
1900;131125.537999868;0
1900;131125.557999849;0
1900;131125.57799983;0
1900;131125.59800005;0
1900;131125.618000031;0
1900;131125.638000011;0
1900;131125.657999992;0
1900;131125.677999973;0
1900;131125.697999954;0
1900;131125.717999935;0
1900;131125.737999916;0
1900;131125.757999897;0
1900;131125.777999878;0
1900;131125.797999859;0
1900;131125.81799984;0
1900;131125.838000059;0
1900;131125.85800004;0
1900;131125.878000021;0
1900;131125.898000002;0
1900;131125.917999983;0
1900;131125.937999964;0
1900;131125.957999945;0
1900;131125.977999926;0
1900;131125.997999907;0
1900;131126.017999887;0
1900;131126.037999868;0
1900;131126.057999849;0
1900;131126.07799983;0
1900;131126.09800005;0
1900;131126.118000031;0
1900;131126.138000011;0
1900;131126.157999992;0
1900;131126.177999973;0
1900;131126.197999954;0
1900;131126.217999935;0
1900;131126.237999916;0
1900;131126.257999897;0
1900;131126.277999878;0
1900;131126.297999859;0
1900;131126.31799984;0
1900;131126.338000059;0
1900;131126.35800004;0
1900;131126.378000021;0
1900;131126.398000002;0
1900;131126.417999983;0
1900;131126.437999964;0
1900;131126.457999945;0
1900;131126.477999926;0
1900;131126.497999907;0
1900;131126.517999887;0
1900;131126.537999868;0
1900;131126.557999849;0
1900;131126.57799983;0
1900;131126.59800005;0
1900;131126.618000031;0
1900;131126.638000011;0
1900;131126.657999992;0
1900;131126.677999973;0
1900;131126.697999954;0
1900;131126.717999935;0
1900;131126.737999916;0
1900;131126.757999897;0
1900;131126.777999878;0
1900;131126.797999859;0
1900;131126.81799984;0
1900;131126.838000059;0
1900;131126.85800004;0
1900;131126.878000021;0
1900;131126.898000002;0
1900;131126.917999983;0
1900;131126.937999964;0
1900;131126.957999945;0
1900;131126.977999926;0
1900;131126.997999907;0
1900;131127.017999887;0
1900;131127.037999868;0
1900;131127.057999849;0
1900;131127.07799983;0
1900;131127.09800005;0
1900;131127.118000031;0
1900;131127.138000011;0
1900;131127.157999992;0
1900;131127.177999973;0
1900;131127.197999954;0
1900;131127.217999935;0
1900;131127.237999916;0
1900;131127.257999897;0
1900;131127.277999878;0
1900;131127.297999859;0
1900;131127.31799984;0
1900;131127.338000059;0
1900;131127.35800004;0
1900;131127.378000021;0
1900;131127.398000002;0
1900;131127.417999983;0
1900;131127.437999964;0
1900;131127.457999945;0
1900;131127.477999926;0
1900;131127.497999907;0
1900;131127.517999887;0
1900;131127.537999868;0
1900;131127.557999849;0
1900;131127.57799983;0
1900;131127.59800005;0
1900;131127.618000031;0.0916666666666667
1900;131127.638000011;0
1900;131127.657999992;0
1900;131127.677999973;0
1900;131127.697999954;0
1900;131127.717999935;0
1900;131127.737999916;0
1900;131127.757999897;0
1900;131127.777999878;0
1900;131127.797999859;0
1900;131127.81799984;0
1900;131127.838000059;0
1900;131127.85800004;0
1900;131127.878000021;0
1900;131127.898000002;0
1900;131127.917999983;0
1900;131127.937999964;0
1900;131127.957999945;0
1900;131127.977999926;0
1900;131127.997999907;0
1900;131128.017999887;0.111111111111111
1900;131128.037999868;0.233333333333333
1900;131128.057999849;0.272222222222222
1900;131128.07799983;0.272222222222222
1900;131128.09800005;0.308333333333333
1900;131128.118000031;0.308333333333333
1900;131128.138000011;0.388888888888889
1900;131128.157999992;0.416666666666667
1900;131128.177999973;0.416666666666667
1900;131128.197999954;0.45
1900;131128.217999935;0.477777777777778
1900;131128.237999916;0.527777777777778
1900;131128.257999897;0.55
1900;131128.277999878;0.55
1900;131128.297999859;0.597222222222222
1900;131128.31799984;0.597222222222222
1900;131128.338000059;0.686111111111111
1900;131128.35800004;0.686111111111111
1900;131128.378000021;0.686111111111111
1900;131128.398000002;0.725
1900;131128.417999983;0.763888888888889
1900;131128.437999964;0.802777777777778
1900;131128.457999945;0.833333333333333
1900;131128.477999926;0.833333333333333
1900;131128.497999907;0.861111111111111
1900;131128.517999887;0.880555555555556
1900;131128.537999868;0.930555555555556
1900;131128.557999849;0.958333333333333
1900;131128.57799983;0.958333333333333
1900;131128.59800005;0.988888888888889
1900;131128.618000031;1.01388888888889
1900;131128.638000011;1.06388888888889
1900;131128.657999992;1.06388888888889
1900;131128.677999973;1.08611111111111
1900;131128.697999954;1.10555555555556
1900;131128.717999935;1.13333333333333
1900;131128.737999916;1.18055555555556
1900;131128.757999897;1.21111111111111
1900;131128.777999878;1.21111111111111
1900;131128.797999859;1.23333333333333
1900;131128.81799984;1.25
1900;131128.838000059;1.32222222222222
1900;131128.85800004;1.36111111111111
1900;131128.878000021;1.36111111111111
1900;131128.898000002;1.38055555555556
1900;131128.917999983;1.41944444444444
1900;131128.937999964;1.46944444444444
1900;131128.957999945;1.46944444444444
1900;131128.977999926;1.51111111111111
1900;131128.997999907;1.53888888888889
1900;131129.017999887;1.55555555555556
1900;131129.037999868;1.61666666666667
1900;131129.057999849;1.65555555555556
1900;131129.07799983;1.65555555555556
1900;131129.09800005;1.69444444444444
1900;131129.118000031;1.725
1900;131129.138000011;1.79444444444444
1900;131129.157999992;1.81111111111111
1900;131129.177999973;1.81111111111111
1900;131129.197999954;1.84722222222222
1900;131129.217999935;1.89166666666667
1900;131129.237999916;1.95
1900;131129.257999897;1.975
1900;131129.277999878;1.975
1900;131129.297999859;2.025
1900;131129.31799984;2.05833333333333
1900;131129.338000059;2.10833333333333
1900;131129.35800004;2.12777777777778
1900;131129.378000021;2.12777777777778
1900;131129.398000002;2.16388888888889
1900;131129.417999983;2.21111111111111
1900;131129.437999964;2.26666666666667
1900;131129.457999945;2.26666666666667
1900;131129.477999926;2.31388888888889
1900;131129.497999907;2.33333333333333
1900;131129.517999887;2.38055555555556
1900;131129.537999868;2.45833333333333
1900;131129.557999849;2.48888888888889
1900;131129.57799983;2.48888888888889
1900;131129.59800005;2.52222222222222
1900;131129.618000031;2.55833333333333
1900;131129.638000011;2.63055555555556
1900;131129.657999992;2.66666666666667
1900;131129.677999973;2.66666666666667
1900;131129.697999954;2.70555555555556
1900;131129.717999935;2.73333333333333
1900;131129.737999916;2.80277777777778
1900;131129.757999897;2.84166666666667
1900;131129.777999878;2.84166666666667
1900;131129.797999859;2.85833333333333
1900;131129.81799984;2.89166666666667
1900;131129.838000059;2.96666666666667
1900;131129.85800004;2.98611111111111
1900;131129.878000021;2.98611111111111
1900;131129.898000002;3.05833333333333
1900;131129.917999983;3.09444444444444
1900;131129.937999964;3.13611111111111
1900;131129.957999945;3.18333333333333
1900;131129.977999926;3.18333333333333
1900;131129.997999907;3.225
1900;131130.017999887;3.25277777777778
1900;131130.037999868;3.31388888888889
1900;131130.057999849;3.34444444444444
1900;131130.07799983;3.34444444444444
1900;131130.09800005;3.38888888888889
1900;131130.118000031;3.41944444444444
1900;131130.138000011;3.5
1900;131130.157999992;3.51944444444444
1900;131130.177999973;3.51944444444444
1900;131130.197999954;3.55277777777778
1900;131130.217999935;3.57777777777778
1900;131130.237999916;3.63611111111111
1900;131130.257999897;3.68611111111111
1900;131130.277999878;3.68611111111111
1900;131130.297999859;3.69444444444444
1900;131130.31799984;3.71111111111111
1900;131130.338000059;3.825
1900;131130.35800004;3.825
1900;131130.378000021;3.84166666666667
1900;131130.398000002;3.86388888888889
1900;131130.417999983;3.89166666666667
1900;131130.437999964;3.96944444444444
1900;131130.457999945;3.98055555555556
1900;131130.477999926;3.98055555555556
1900;131130.497999907;4.00555555555556
1900;131130.517999887;4.01944444444444
1900;131130.537999868;4.06666666666667
1900;131130.557999849;4.10555555555556
1900;131130.57799983;4.10555555555556
1900;131130.59800005;4.11666666666667
1900;131130.618000031;4.13333333333333
1900;131130.638000011;4.16388888888889
1900;131130.657999992;4.17777777777778
1900;131130.677999973;4.17777777777778
1900;131130.697999954;4.19444444444444
1900;131130.717999935;4.22222222222222
1900;131130.737999916;4.29722222222222
1900;131130.757999897;4.31666666666667
1900;131130.779000044;4.31666666666667
1900;131130.799000025;4.175
1900;131130.819000006;4.25833333333333
1900;131130.838999987;4.33055555555556
1900;131130.858999968;4.29722222222222
1900;131130.878999949;4.29722222222222
1900;131130.898999929;4.28333333333333
1900;131130.91899991;4.38611111111111
1900;131130.938999891;4.4
1900;131130.958999872;4.43055555555556
1900;131130.978999853;4.43055555555556
1900;131130.998999834;4.43055555555556
1900;131131.019000053;4.48611111111111
1900;131131.039000034;4.48055555555556
1900;131131.059000015;4.49444444444444
1900;131131.078999996;4.49444444444444
1900;131131.098999977;4.56666666666667
1900;131131.118999958;4.53888888888889
1900;131131.138999939;4.57777777777778
1900;131131.15899992;4.56944444444444
1900;131131.178999901;4.56944444444444
1900;131131.198999882;4.59444444444445
1900;131131.218999863;4.61666666666667
1900;131131.238999844;4.63333333333333
1900;131131.259000063;4.69444444444444
1900;131131.279000044;4.69444444444444
1900;131131.299000025;4.71388888888889
1900;131131.319000006;4.71388888888889
1900;131131.338999987;4.78611111111111
1900;131131.358999968;4.79444444444444
1900;131131.378999949;4.79444444444444
1900;131131.398999929;4.82222222222222
1900;131131.41899991;4.87777777777778
1900;131131.438999891;4.94166666666667
1900;131131.458999872;4.94166666666667
1900;131131.478999853;4.94166666666667
1900;131131.498999834;4.96944444444445
1900;131131.519000053;4.96944444444445
1900;131131.539000034;5.00277777777778
1900;131131.559000015;5
1900;131131.578999996;5
1900;131131.598999977;5.05
1900;131131.618999958;5.05833333333333
1900;131131.638999939;5.07777777777778
1900;131131.65899992;5.09444444444445
1900;131131.678999901;5.09444444444445
1900;131131.698999882;5.11111111111111
1900;131131.718999863;5.14444444444444
1900;131131.738999844;5.19444444444444
1900;131131.759000063;5.225
1900;131131.779000044;5.225
1900;131131.799000025;5.25277777777778
1900;131131.819000006;5.275
1900;131131.838999987;5.32222222222222
1900;131131.858999968;5.33888888888889
1900;131131.878999949;5.33888888888889
1900;131131.898999929;5.36666666666667
1900;131131.91899991;5.39166666666667
1900;131131.938999891;5.44166666666667
1900;131131.958999872;5.475
1900;131131.978999853;5.475
1900;131131.998999834;5.475
1900;131132.019000053;5.48055555555556
1900;131132.039000034;5.525
1900;131132.059000015;5.55
1900;131132.078999996;5.55
1900;131132.098999977;5.57777777777778
1900;131132.118999958;5.60555555555556
1900;131132.138999939;5.65555555555556
1900;131132.15899992;5.69722222222222
1900;131132.178999901;5.69722222222222
1900;131132.198999882;5.71111111111111
1900;131132.218999863;5.72777777777778
1900;131132.238999844;5.775
1900;131132.259000063;5.78333333333333
1900;131132.279000044;5.78333333333333
1900;131132.299000025;5.82222222222222
1900;131132.319000006;5.84166666666667
1900;131132.338999987;5.86111111111111
1900;131132.358999968;5.875
1900;131132.378999949;5.875
1900;131132.398999929;5.88888888888889
1900;131132.41899991;5.90277777777778
1900;131132.438999891;5.93333333333333
1900;131132.458999872;5.95277777777778
1900;131132.478999853;5.95277777777778
1900;131132.498999834;5.98333333333333
1900;131132.519000053;6.00277777777778
1900;131132.539000034;6.05555555555556
1900;131132.559000015;6.05555555555556
1900;131132.578999996;6.08611111111111
1900;131132.598999977;6.09166666666667
1900;131132.618999958;6.11666666666667
1900;131132.638999939;6.14722222222222
1900;131132.65899992;6.18055555555556
1900;131132.678999901;6.18055555555556
1900;131132.698999882;6.18611111111111
1900;131132.718999863;6.19444444444444
1900;131132.738999844;6.25277777777778
1900;131132.759000063;6.25277777777778
1900;131132.779000044;6.25277777777778
1900;131132.799000025;6.31388888888889
1900;131132.819000006;6.31944444444444
1900;131132.838999987;6.35
1900;131132.858999968;6.37222222222222
1900;131132.878999949;6.37222222222222
1900;131132.898999929;6.38333333333333
1900;131132.91899991;6.38333333333333
1900;131132.938999891;6.40277777777778
1900;131132.958999872;6.39166666666667
1900;131132.978999853;6.39166666666667
1900;131132.998999834;6.41111111111111
1900;131133.019000053;6.42222222222222
1900;131133.039000034;6.42222222222222
1900;131133.059000015;6.45
1900;131133.078999996;6.45
1900;131133.098999977;6.45277777777778
1900;131133.118999958;6.44166666666667
1900;131133.138999939;6.46111111111111
1900;131133.15899992;6.48611111111111
1900;131133.178999901;6.48611111111111
1900;131133.198999882;6.48888888888889
1900;131133.218999863;6.49166666666667
1900;131133.238999844;6.50833333333333
1900;131133.259000063;6.52777777777778
1900;131133.279000044;6.52777777777778
1900;131133.299000025;6.51111111111111
1900;131133.319000006;6.49166666666667
1900;131133.338999987;6.55555555555556
1900;131133.358999968;6.53611111111111
1900;131133.378999949;6.53611111111111
1900;131133.398999929;6.48888888888889
1900;131133.41899991;6.53055555555556
1900;131133.438999891;6.58888888888889
1900;131133.458999872;6.51944444444444
1900;131133.478999853;6.51944444444444
1900;131133.498999834;6.55
1900;131133.519000053;6.60833333333333
1900;131133.539000034;6.59722222222222
1900;131133.559000015;6.59722222222222
1900;131133.578999996;6.58888888888889
1900;131133.598999977;6.58888888888889
1900;131133.618999958;6.62777777777778
1900;131133.638999939;6.53055555555556
1900;131133.65899992;6.57777777777778
1900;131133.678999901;6.57777777777778
1900;131133.698999882;6.63333333333333
1900;131133.718999863;6.61944444444444
1900;131133.738999844;6.63611111111111
1900;131133.759000063;6.59722222222222
1900;131133.779000044;6.59722222222222
1900;131133.799000025;6.65277777777778
1900;131133.819000006;6.68888888888889
1900;131133.838999987;6.57777777777778
1900;131133.858999968;6.61944444444444
1900;131133.878999949;6.61944444444444
