GPSWeek [weeks];GPSSecondsOfWeek [s];Solution status (sol status);Velocity type (vel type);A measure of the latency in the velocity time tag in seconds. It should be subtracted from the time to give improved results. (latency) [s];Differential age (age) [s];Horizontal speed over ground (hor spd) [m/s];Actual direction of motion over ground (track over ground) with respect to True North [deg];Vertical speed, where positive values indicate increasing altitude (up) and negative values indicate decreasing altitude (down) [m/s]
1913;383494.2;0;50;0.025000000372529;2.20000004768372;0.0311402920621964;103.524540765329;-0.070856537658304
1913;383494.25;0;50;0.025000000372529;2.25;0.0490331826235001;180.757400422828;0.000544016238205745
1913;383494.3;0;50;0.025000000372529;2.29999995231628;0.0177099550767048;285.789830501381;0.0522217505544376
1913;383494.35;0;50;0.025000000372529;2.34999990463257;0.0605380601813466;144.587103348459;0.0500419273004209
1913;383494.4;0;50;0.025000000372529;2.40000009536743;0.0302272212818357;52.279845203302;-0.0238068684960551
1913;383494.45;0;50;0.025000000372529;2.45000004768372;0.0595403256051566;126.523950617256;0.0516589299787322
1913;383494.5;0;50;0.025000000372529;2.5;0.0208580156325678;227.228664005543;0.0374743772124239
1913;383494.55;0;50;0.025000000372529;2.54999995231628;0.021367995843839;55.3189963838234;0.0201860840886656
1913;383494.6;0;50;0.025000000372529;2.59999990463257;0.0307985343652275;129.574325951506;0.00876729047308475
1913;383494.65;0;50;0.025000000372529;2.65000009536743;0.0265564229626677;328.532299740586;-0.00385592138807363
1913;383494.7;0;50;0.025000000372529;2.70000004768372;0.0705344707114789;155.100641316079;0.0431723575676235
1913;383494.75;0;50;0.025000000372529;2.75;0.0201188374489216;312.855651861367;0.00727947491247401
1913;383494.8;0;50;0.025000000372529;1.79999995231628;0.0360433323094636;355.207421283305;-0.0557287847237923
1913;383494.85;0;50;0.025000000372529;1.85000002384186;0.108046831194621;322.767422221109;-0.059712848338809
1913;383494.9;0;50;0.025000000372529;1.89999997615814;0.11127739941249;138.374649467624;0.0838054981703436
1913;383494.95;0;50;0.025000000372529;1.95000004768372;0.00943553348985994;170.791271477847;-0.00166801044871702
1913;383495;0;50;0.025000000372529;2;0.0360061858775253;91.375308954798;0.0883843656076224
1913;383495.05;0;50;0.025000000372529;2.04999995231628;0.03134959272756;197.546328330444;0.168129301598598
1913;383495.1;0;50;0.025000000372529;2.09999990463257;0.0284517081395888;287.415840322587;-0.0639908581485821
1913;383495.15;0;50;0.025000000372529;2.15000009536743;0.0679370696476312;125.648503242602;-0.0316170257086659
1913;383495.2;0;50;0.025000000372529;2.20000004768372;0.0244362098719652;288.535749443552;0.0759385816723365
1913;383495.25;0;50;0.025000000372529;2.25;0.0238574942200416;82.0170814229232;-0.0340968375698082
1913;383495.3;0;50;0.025000000372529;2.29999995231628;0.0269777136731418;347.619288698585;0.0921538710837195
1913;383495.35;0;50;0.025000000372529;2.34999990463257;0.101111726898836;153.520242920403;0.0496305557875144
1913;383495.4;0;50;0.025000000372529;2.40000009536743;0.0684401948098855;322.278387125452;-0.111255239019356
1913;383495.45;0;50;0.025000000372529;2.45000004768372;0.109580522174631;132.077477574506;0.105385516824689
1913;383495.5;0;50;0.025000000372529;2.5;0.022638792160316;132.961083827317;0.117466934028183
1913;383495.55;0;50;0.025000000372529;2.54999995231628;0.0692303731467045;132.969976907839;0.0604757516672888
1913;383495.6;0;50;0.025000000372529;2.59999990463257;0.0882777336726483;333.130247617492;-0.0791041651003308
1913;383495.65;0;50;0.025000000372529;2.65000009536743;0.139366675194537;300.724628429134;-0.203643893609661
1913;383495.7;0;50;0.025000000372529;2.70000004768372;0.0680140975301994;154.730106829405;0.0506596596642119
1913;383495.75;0;50;0.025000000372529;2.75;0.0727806334642619;132.596008249122;0.0198497227185279
1913;383495.8;0;50;0.025000000372529;2.79999995231628;0.0729267551001013;152.244687124119;0.102392649099252
1913;383495.85;0;50;0.025000000372529;2.84999990463257;0.0208545883114409;55.9956540821686;-0.0202992048313528
1913;383495.9;0;50;0.025000000372529;1.89999997615814;0.0208505604556054;146.125563117303;0.0581687109421214
1913;383495.95;0;50;0.025000000372529;1.95000004768372;0.0126883551452093;67.1499041599121;-0.00491015725731955
1913;383496;0;50;0.025000000372529;2;0.061595363820268;139.681817129276;0.0113694681543739
1913;383496.05;0;50;0.025000000372529;2.04999995231628;0.0769098320393617;124.753989267095;0.0665441811408198
1913;383496.1;0;50;0.025000000372529;2.09999990463257;0.0103246233674881;202.3389908145;0.0451867490577057
1913;383496.15;0;50;0.025000000372529;2.15000009536743;0.054509931463809;133.036020474173;0.0872015729772267
1913;383496.2;0;50;0.025000000372529;2.20000004768372;0.0305506759438785;141.469701608702;-0.00545729201140609
1913;383496.25;0;50;0.025000000372529;2.25;0.0113756860578408;46.5601410596728;0.0962651504386413
1913;383496.3;0;50;0.025000000372529;2.29999995231628;0.0572211334834244;132.893180153702;0.101928785741488
1913;383496.35;0;50;0.025000000372529;2.34999990463257;0.0413406762884674;171.09050786772;-0.0640278871305075
1913;383496.4;0;50;0.025000000372529;2.40000009536743;0.0228296854756844;328.115298335329;-0.0235787832670807
1913;383496.45;0;50;0.025000000372529;2.45000004768372;0.0681464473307026;316.341737326909;-0.0742262025489215
1913;383496.5;0;50;0.025000000372529;2.5;0.0316147351480184;94.741375596988;-0.0489747139851566
1913;383496.55;0;50;0.025000000372529;2.54999995231628;0.0171848204255425;214.73455823447;0.0198739350251624
1913;383496.6;0;50;0.025000000372529;2.59999990463257;0.0110691330534415;276.436689723617;-0.0325889676441133
1913;383496.65;0;50;0.025000000372529;1.64999997615814;0.0842299747210391;131.310744451915;0.13682761633818
1913;383496.7;0;50;0.025000000372529;1.70000004768372;0.0771256469335877;151.526053442355;0.121293599723173
1913;383496.75;0;50;0.025000000372529;1.75;0.0532255893905153;299.631415544436;-0.0124476007201253
1913;383496.8;0;50;0.025000000372529;1.79999995231628;0.0199411315977149;2.10266356299771;-0.0189097787813292
1913;383496.85;0;50;0.025000000372529;1.85000002384186;0.0532308920744022;156.022442942029;0.0944989357109413
1913;383496.9;0;50;0.025000000372529;1.89999997615814;0.00794656732117896;210.645134541935;-0.0872125851920199
1913;383496.95;0;50;0.025000000372529;1.95000004768372;0.119498493686211;142.310942664657;0.138525931767931
1913;383497;0;50;0.025000000372529;2;0.0234635511295561;81.7322835392851;0.025161893743658
1913;383497.05;0;50;0.025000000372529;2.04999995231628;0.0429630739393317;143.669215288983;0.0842159577292239
1913;383497.1;0;50;0.025000000372529;2.09999990463257;0.0900264827836535;322.601422222261;-0.0995426716666738
1913;383497.15;0;50;0.025000000372529;2.15000009536743;0.054778621665609;180.319281104158;0.130676753167129
1913;383497.2;0;50;0.025000000372529;2.20000004768372;0.0877556231217335;132.926775427781;-0.0464063447846692
1913;383497.25;0;50;0.025000000372529;2.25;0.0199256762734435;193.284302168735;-0.00281506090694834
1913;383497.3;0;50;0.025000000372529;2.29999995231628;0.0924727750656552;154.077666352239;0.116231332940709
1913;383497.35;0;50;0.025000000372529;2.34999990463257;0.0197785498151703;14.6551048189;0.0381506443774128
1913;383497.4;0;50;0.025000000372529;2.40000009536743;0.169047225399695;328.167906057544;-0.12236837414053
1913;383497.45;0;50;0.025000000372529;2.45000004768372;0.161551410624265;157.865430163682;0.098587139210326
1913;383497.5;0;50;0.025000000372529;2.5;0.0587910704537258;134.214048382952;0.0343288474406496
1913;383497.55;0;50;0.025000000372529;2.54999995231628;0.119609586750425;321.989225996502;-0.138628306326881
1913;383497.6;0;50;0.025000000372529;2.59999990463257;0.103166679622151;331.276846335686;-0.0662837636209775
1913;383497.65;0;50;0.025000000372529;2.65000009536743;0.0469963957980765;143.888361579097;0.0332713540583879
1913;383497.7;0;50;0.025000000372529;2.70000004768372;0.0424803613872815;175.67691097955;0.0108119859655249
1913;383497.75;0;50;0.025000000372529;2.75;0.0444928552969733;143.931761715209;0.0267943685676972
1913;383497.8;0;50;0.025000000372529;2.79999995231628;0.0699230579318002;319.769013642323;-0.0342980400042049
1913;383497.85;0;50;0.025000000372529;2.84999990463257;0.106167716810329;138.039751355364;0.0661955401064808
1913;383497.9;0;50;0.025000000372529;2.90000009536743;0.0413030646786757;179.91490833925;0.040555152217396
1913;383497.95;0;50;0.025000000372529;2.95000004768372;0.0413117955869084;160.514734521708;0.0379253970930222
1913;383498;0;50;0.025000000372529;3;0.0334898827504194;157.583520101154;0.0132680183548883
1913;383498.05;0;50;0.025000000372529;3.04999995231628;0.0310443044717934;31.8636302223779;0.0317922175862857
1913;383498.1;0;50;0.025000000372529;3.09999990463257;0.100402477338599;317.583336887012;-0.121997017340342
1913;383498.15;0;50;0.025000000372529;2.15000009536743;0.110669575556772;154.966723153977;0.0619542241189352
1913;383498.2;0;50;0.025000000372529;2.20000004768372;0.0476330731588538;149.871284358757;-0.0219422118441251
1913;383498.25;0;50;0.025000000372529;2.25;0.0408872820220006;302.619348059282;0.0346526275327656
1913;383498.3;0;50;0.025000000372529;1.29999995231628;0.00642267431781655;240.975297155712;-0.0424336950393564
1913;383498.35;0;50;0.025000000372529;1.35000002384186;0.0708105750867869;337.571945512508;0.0139178675017604
1913;383498.4;0;50;0.025000000372529;1.39999997615814;0.0594242489870687;144.681355036332;0.0589065617060014
1913;383498.45;0;50;0.025000000372529;1.45000004768372;0.0115095159590646;224.023385152274;0.00597847339566352
1913;383498.5;0;50;0.025000000372529;1.5;0.0450041778732693;146.400564373197;-0.00294042937835909
1913;383498.55;0;50;0.025000000372529;1.54999995231628;0.0344241702186429;43.9144840642181;0.024580324405555
1913;383498.6;0;50;0.025000000372529;1.60000002384186;0.0507465754611278;337.632954891053;-0.0488453867206019
1913;383498.65;0;50;0.025000000372529;1.64999997615814;0.0427605010626836;291.012303254099;-0.0333225901737966
1913;383498.7;0;50;0.025000000372529;1.70000004768372;0.00465791476638651;114.515059916019;0.0399490392109715
1913;383498.75;0;50;0.025000000372529;1.75;0.0461464424833368;171.023682567216;-0.00404915949659167
1913;383498.8;0;50;0.025000000372529;1.79999995231628;0.0140545049235369;99.8864190180757;0.0339866443034467
1913;383498.85;0;50;0.025000000372529;1.85000002384186;0.0442424845814835;160.88447847057;0.0185621115876149
1913;383498.9;0;50;0.025000000372529;1.89999997615814;0.0122362485062701;331.478958728213;-0.0551625793942291
1913;383498.95;0;50;0.025000000372529;1.95000004768372;0.00417153403733747;260.528348288178;-0.0570107892027513
1913;383499;0;50;0.025000000372529;2;0.0187115762460278;169.821757379059;0.062932733554273
1913;383499.05;0;50;0.025000000372529;2.04999995231628;0.0782699363180432;320.515666124753;-0.0778714987509992
1913;383499.1;0;50;0.025000000372529;2.09999990463257;0.0409203299553432;144.954549813118;-0.00148245227985237
1913;383499.15;0;50;0.025000000372529;2.15000009536743;0.0369347879358997;312.506301826551;0.0260734965865657
1913;383499.2;0;50;0.025000000372529;2.20000004768372;0.0245820645070857;136.081174094067;0.0126395892849717
1913;383499.25;0;50;0.025000000372529;2.25;0.0347188530623096;79.9158820454142;-0.00050841742106666
1913;383499.3;0;50;0.025000000372529;2.29999995231628;0.0379301159150801;304.890137689156;0.0160301616136322
1913;383499.35;0;50;0.025000000372529;2.34999990463257;0.0263208917784194;166.843292948828;-0.00292942263394646
1913;383499.4;0;50;0.025000000372529;2.40000009536743;0.066828026921657;352.955231423622;-0.148508029304451
1913;383499.45;0;50;0.025000000372529;2.45000004768372;0.0652418100812486;149.607316779221;0.111329608589938
1913;383499.5;0;50;0.025000000372529;2.5;0.0297359429649555;2.94338922806025;0.0514138187231638
1913;383499.55;0;50;0.025000000372529;2.54999995231628;0.0187051854564464;316.644837513533;-0.0174248023122932
1913;383499.6;0;50;0.025000000372529;2.59999990463257;0.0346856566916518;140.636696384248;0.0622105116183174
1913;383499.65;0;50;0.025000000372529;2.65000009536743;0.0481298217221378;305.771984353696;0.0104591338574199
1913;383499.7;0;50;0.025000000372529;2.70000004768372;0.0245515094764097;279.863382319481;-0.048494180870306
1913;383499.75;0;50;0.025000000372529;2.75;0.0341569837385984;99.0270866151448;-0.012303560749861
1913;383499.8;0;50;0.025000000372529;2.79999995231628;0.0160570292805286;128.774002278797;0.0574787628296721
1913;383499.85;0;50;0.025000000372529;2.84999990463257;0.0194244264058759;326.700270083378;-0.00813416494037657
1913;383499.9;0;50;0.025000000372529;1.89999997615814;0.010685023622333;172.50759836951;-0.00494118574279836
1913;383499.95;0;50;0.025000000372529;1.95000004768372;0.0177486565873029;99.0761976130953;-0.0161714598966647
1913;383500;0;50;0.025000000372529;2;0.00364088582616525;44.1393634984549;0.0170669039226772
1913;383500.05;0;50;0.025000000372529;2.04999995231628;0.0246451525766113;328.009858342535;-0.0577882910029
1913;383500.1;0;50;0.025000000372529;2.09999990463257;0.0474489939192735;316.045224534487;0.0191312120435034
1913;383500.15;0;50;0.025000000372529;2.15000009536743;0.0175408823418347;33.7736874196791;-0.103397950203093
1913;383500.2;0;50;0.025000000372529;2.20000004768372;0.0268939362966381;171.741597134108;-0.0107031821872478
1913;383500.25;0;50;0.025000000372529;2.25;0.0732488920546083;309.533928590168;-0.0164540314530722
1913;383500.3;0;50;0.025000000372529;2.29999995231628;0.0377288649180598;11.2295304245855;0.00346147227525894
1913;383500.35;0;50;0.025000000372529;2.34999990463257;0.0122532738863741;180.733460819629;-0.0915476730866465
1913;383500.4;0;50;0.025000000372529;2.40000009536743;0.0403528043435947;152.655280452611;0.0955058846676494
1913;383500.45;0;50;0.025000000372529;2.45000004768372;0.0425345385956629;312.362071844897;-0.0383060990546762
1913;383500.5;0;50;0.025000000372529;2.5;0.057389204376971;292.143530296463;-0.122510355745108
1913;383500.55;0;50;0.025000000372529;2.54999995231628;0.0381177269524217;159.850656184251;0.0354269395642253
1913;383500.6;0;50;0.025000000372529;2.59999990463257;0.0168483909183997;278.637197516224;-0.00159143130899296
1913;383500.65;0;50;0.025000000372529;2.65000009536743;0.0477675638749151;2.63320580955696;0.0243251688480468
1913;383500.7;0;50;0.025000000372529;1.70000004768372;0.0151287115821274;120.609932310427;-0.0240137069711044
1913;383500.75;0;50;0.025000000372529;1.75;0.048986301807248;263.825784285719;-0.0865523686152262
1913;383500.8;0;50;0.025000000372529;1.79999995231628;0.0460300145767771;87.9732913935195;0.0320375599103613
1913;383500.85;0;50;0.025000000372529;1.85000002384186;0.00879500483167389;354.589803630375;0.0309175324398497
1913;383500.9;0;50;0.025000000372529;1.89999997615814;0.0193756075746574;58.4075618022647;0.0157608291794067
1913;383500.95;0;50;0.025000000372529;1.95000004768372;0.0224807718901828;342.707092391176;-0.0398987741177422
1913;383501;0;50;0.025000000372529;2;0.0189871375710487;298.690935935898;0.0435661934657459
1913;383501.05;0;50;0.025000000372529;2.04999995231628;0.0214571068151573;255.971700589585;0.0305161728288739
1913;383501.1;0;50;0.025000000372529;2.09999990463257;0.0157378169620657;272.693553355203;-0.093210805132226
1913;383501.15;0;50;0.025000000372529;2.15000009536743;0.0548456965736912;139.787174104757;0.0284677503550071
1913;383501.2;0;50;0.025000000372529;2.20000004768372;0.0357552010111706;293.953356343245;0.0363813188002232
1913;383501.25;0;50;0.025000000372529;2.25;0.0749137877241029;102.518924051579;0.00224355735264545
1913;383501.3;0;50;0.025000000372529;2.29999995231628;0.0648460974452867;274.876721531106;-0.0553470473521433
1913;383501.35;0;50;0.025000000372529;2.34999990463257;0.0463130842240998;122.041210413477;0.0806422101200594
1913;383501.4;0;50;0.025000000372529;2.40000009536743;0.0389853345897569;284.478232184206;-0.0201282007824568
1913;383501.45;0;50;0.025000000372529;1.45000004768372;0.0127183898046607;28.8345750887614;-0.0415930028669659
1913;383501.5;0;50;0.025000000372529;1.5;0.0029999538513104;149.265974142411;-0.0382672365299362
1913;383501.55;0;50;0.025000000372529;1.54999995231628;0.0379249906531699;312.203786113882;0.00691586398216652
1913;383501.6;0;50;0.025000000372529;1.60000002384186;0.0329309087809582;261.850573986997;-0.0775142350235201
1913;383501.65;0;50;0.025000000372529;1.64999997615814;0.0422409028919745;121.906430229471;0.115641527965656
1913;383501.7;0;50;0.025000000372529;1.70000004768372;0.0118862490432244;275.629919885225;-0.0937086984526547
1913;383501.75;0;50;0.025000000372529;1.75;0.0297650536569152;314.238434965838;-0.0476148540630854
1913;383501.8;0;50;0.025000000372529;1.79999995231628;0.0172631083908778;344.884365079966;0.00152508847250641
1913;383501.85;0;50;0.025000000372529;1.85000002384186;0.0616006781638489;149.388862432326;0.0268810956930762
1913;383501.9;0;50;0.025000000372529;1.89999997615814;0.018233392813201;161.912392601529;-0.0193501883007035
1913;383501.95;0;50;0.025000000372529;1.95000004768372;0.0186852603613354;334.898210843389;-0.036214451179309
1913;383502;0;50;0.025000000372529;2;0.0307774240205309;100.324517787347;0.066218393960454
1913;383502.05;0;50;0.025000000372529;2.04999995231628;0.028387176420071;160.530380052289;0.0115968631986215
1913;383502.1;0;50;0.025000000372529;2.09999990463257;0.0497463175026649;312.632859865575;-0.0677073771801303
1913;383502.15;0;50;0.025000000372529;2.15000009536743;0.0334813796224118;126.317172348667;0.0670094162574511
1913;383502.2;0;50;0.025000000372529;2.20000004768372;0.0101605507708553;79.536226946883;0.0128595582789777
1913;383502.25;0;50;0.025000000372529;2.25;0.0205372104230951;269.571665775946;-0.0169834808296768
1913;383502.3;0;50;0.025000000372529;2.29999995231628;0.0356341253667508;132.105376422945;-0.0183723370993165
1913;383502.35;0;50;0.025000000372529;2.34999990463257;0.0346569126122679;24.2537187803261;0.123269442143659
1913;383502.4;0;50;0.025000000372529;2.40000009536743;0.0505250759420549;283.149943272745;-0.0884392458586636
1913;383502.45;0;50;0.025000000372529;2.45000004768372;0.0550371116351462;116.190364317938;0.0966710605593484
1913;383502.5;0;50;0.025000000372529;2.5;0.00967644342773412;355.630273980041;-0.0164839043023479
1913;383502.55;0;50;0.025000000372529;2.54999995231628;0.00850662988277607;102.752004164222;-0.00828213095928679
1913;383502.6;0;50;0.025000000372529;2.59999990463257;0.0129817090545818;296.092720643977;0.0362871374266833
1913;383502.65;0;50;0.025000000372529;2.65000009536743;0.00974738217533324;309.805078965034;-0.0204463453705655
1913;383502.7;0;50;0.025000000372529;2.70000004768372;0.0502898907265555;303.865198429144;-0.00211336641257159
1913;383502.75;0;50;0.025000000372529;1.75;0.0330007989065217;315.197102360608;-0.0180567025527499
1913;383502.8;0;50;0.025000000372529;1.79999995231628;0.0331807513755125;89.1255214149839;-0.00560409518567709
1913;383502.85;0;50;0.025000000372529;1.85000002384186;0.0155171763059256;273.371072412608;0.0047276856311938
1913;383502.9;0;50;0.025000000372529;1.89999997615814;0.0222618673889343;77.3519786922183;0.04559368439044
1913;383502.95;0;50;0.025000000372529;1.95000004768372;0.0326427084664398;145.842357614689;0.0192948061377315
1913;383503;0;50;0.025000000372529;2;0.0353143974012198;322.568866490157;-0.0221784996998903
1913;383503.05;0;50;0.025000000372529;2.04999995231628;0.00723242688418017;33.945007063305;-0.0142438080920589
1913;383503.1;0;50;0.025000000372529;2.09999990463257;0.0524779165297243;307.322367218015;-0.0332410164660671
1913;383503.15;0;50;0.025000000372529;2.15000009536743;0.00429491554632714;91.1656137884172;0.0158794276587205
1913;383503.2;0;50;0.025000000372529;2.20000004768372;0.0319131946823206;182.287255875418;-0.0365221712375817
1913;383503.25;0;50;0.025000000372529;2.25;0.0299007268850253;67.2157721794473;0.0223109910579132
1913;383503.3;0;50;0.025000000372529;2.29999995231628;0.0126818432475475;257.949273788833;-0.02543890291115
1913;383503.35;0;50;0.025000000372529;2.34999990463257;0.0161995811514466;157.787126437794;0.0612690033569619
1913;383503.4;0;50;0.025000000372529;2.40000009536743;0.0621567830992462;304.962683165657;-0.0576589843613511
1913;383503.45;0;50;0.025000000372529;2.45000004768372;0.0224069625917817;68.2319506237257;0.0279636159652519
1913;383503.5;0;50;0.025000000372529;2.5;0.027983648047517;116.646949094522;0.100123011674732
1913;383503.55;0;50;0.025000000372529;2.54999995231628;0.0641376824342712;120.913190936747;0.0294110448960068
1913;383503.6;0;50;0.025000000372529;2.59999990463257;0.0580128804353948;325.360186496637;-0.00625646351194395
1913;383503.65;0;50;0.025000000372529;2.65000009536743;0.00943909219421419;326.040875255181;-0.0262054993029472
1913;383503.7;0;50;0.025000000372529;2.70000004768372;0.0428068666047308;163.855982787908;-0.0171973054654533
1913;383503.75;0;50;0.025000000372529;2.75;0.0780139875002768;323.012683833918;0.0134172314724283
1913;383503.8;0;50;0.025000000372529;2.79999995231628;0.0255854783987416;136.034399771138;-0.0225754051430266
1913;383503.85;0;50;0.025000000372529;2.84999990463257;0.0252139460695131;170.692178626071;0.0286497936003493
1913;383503.9;0;50;0.025000000372529;2.90000009536743;0.0139033237900538;37.8058066534454;-0.00875886903948671
1913;383503.95;0;50;0.025000000372529;2.95000004768372;0.0179060113789607;64.22158776881;0.00914681050679414
1913;383504;0;50;0.025000000372529;2;0.0567111456808319;147.586785481258;0.130636215932398
1913;383504.05;0;50;0.025000000372529;2.04999995231628;0.0247511431820477;265.928991530527;-0.0368916062421139
1913;383504.1;0;50;0.025000000372529;2.09999990463257;0.0348785406821912;44.3009799466005;0.00664480180126184
1913;383504.15;0;50;0.025000000372529;2.15000009536743;0.0552344608074893;305.78875420708;-0.0265676961577485
1913;383504.2;0;50;0.025000000372529;2.20000004768372;0.0455758473264172;312.584341986282;-0.00476987735170535
1913;383504.25;0;50;0.025000000372529;2.25;0.0606105827137431;114.741222199404;0.0370336381236641
1913;383504.3;0;50;0.025000000372529;2.29999995231628;0.0665563534853709;138.358087540056;0.0375621871713281
1913;383504.35;0;50;0.025000000372529;2.34999990463257;0.0561557103969989;311.549009489224;0.00254331709284187
1913;383504.4;0;50;0.025000000372529;2.40000009536743;0.044997241366281;111.642756684478;0.0142329275099879
1913;383504.45;0;50;0.025000000372529;2.45000004768372;0.0508097527983051;315.504629318523;-0.0292887457659596
1913;383504.5;0;50;0.025000000372529;2.5;0.01880330573041;67.5120961282447;0.0886586791562187
1913;383504.55;0;50;0.025000000372529;2.54999995231628;0.0204886315406869;275.335161563405;-0.0528298450256477
1913;383504.6;0;50;0.025000000372529;2.59999990463257;0.00451388775998876;8.26575365723703;-0.0172222715469567
1913;383504.65;0;50;0.025000000372529;2.65000009536743;0.0133882225445663;307.711461840938;-0.00664740643052765
1913;383504.7;0;50;0.025000000372529;2.70000004768372;0.034006797146246;157.23478450287;0.0073962824305554
1913;383504.75;0;50;0.025000000372529;2.75;0.0383430640279589;86.1673922183734;0.0543170114961161
1913;383504.8;0;50;0.025000000372529;1.79999995231628;0.0823793752107281;317.485873826771;-0.111452550189142
1913;383504.85;0;50;0.025000000372529;1.85000002384186;0.054668993655862;132.720088881159;0.0913295411568281
1913;383504.9;0;50;0.025000000372529;1.89999997615814;0.0499637037663434;309.899282707722;-0.0161232307992022
1913;383504.95;0;50;0.025000000372529;1.95000004768372;0.0424086457610038;136.225845356103;0.00631169137034805
1913;383505;0;50;0.025000000372529;2;0.0221323145977662;309.65149489187;0.0599007482164317
1913;383505.05;0;50;0.025000000372529;2.04999995231628;0.0146107039150605;38.5619805776976;-0.042382357910685
1913;383505.1;0;50;0.025000000372529;2.09999990463257;0.032575804371106;295.361440767032;-0.0228750150788626
1913;383505.15;0;50;0.025000000372529;2.15000009536743;0.0188779762475781;272.180409516614;-0.0449097414346275
1913;383505.2;0;50;0.025000000372529;2.20000004768372;0.0277535791901813;11.4844600316792;0.0725608930168075
1913;383505.25;0;50;0.025000000372529;2.25;0.00630226874746094;32.661742403378;0.0318349894148594
1913;383505.3;0;50;0.025000000372529;2.29999995231628;0.059723267682636;133.759988295007;0.0180929319168195
1913;383505.35;0;50;0.025000000372529;1.35000002384186;0.0225417549831767;87.2736708855863;0.0362290134157268
1913;383505.4;0;50;0.025000000372529;1.39999997615814;0.0356936018258523;338.085333482361;-0.00109730908366076
1913;383505.45;0;50;0.025000000372529;1.45000004768372;0.046191702326512;232.103945884055;-0.130452359582204
1913;383505.5;0;50;0.025000000372529;1.5;0.0209691270282563;164.447302249174;-0.0743864138610221
1913;383505.55;0;50;0.025000000372529;1.54999995231628;0.094721547831152;134.133122728536;0.155576136546548
1913;383505.6;0;50;0.025000000372529;1.60000002384186;0.00886174191213858;79.0994819901624;0.0535926430116841
1913;383505.65;0;50;0.025000000372529;1.64999997615814;0.0505632355830337;325.512838730469;-0.0784525431901721
1913;383505.7;0;50;0.025000000372529;1.70000004768372;0.0327164684962191;262.508016751658;-0.00267395891940433
1913;383505.75;0;50;0.025000000372529;1.75;0.115915841413372;121.803286525534;0.0791098555849769
1913;383505.8;0;50;0.025000000372529;1.79999995231628;0.071593858555886;288.595909420709;-0.0367222882973179
1913;383505.85;0;50;0.025000000372529;1.85000002384186;0.028313582958504;21.544714203121;-0.00567850439902895
1913;383505.9;0;50;0.025000000372529;1.89999997615814;0.0152611514233689;232.240055966526;-0.0628415067018199
1913;383505.95;0;50;0.025000000372529;1.95000004768372;0.0485167186797311;103.764940844372;0.116361178832322
1913;383506;0;50;0.025000000372529;2;0.0936397377565769;295.332374607269;-0.0145963195248585
1913;383506.05;0;50;0.025000000372529;2.04999995231628;0.0494861423196262;102.247860157314;-0.142284515187953
1913;383506.1;0;50;0.025000000372529;2.09999990463257;0.0277718012970042;258.078448454841;0.0268279694768893
1913;383506.15;0;50;0.025000000372529;2.15000009536743;0.0490501987069417;310.495319704477;0.0193272631168171
1913;383506.2;0;50;0.025000000372529;2.20000004768372;0.0517158083666616;97.7195114311195;0.0404276902046283
1913;383506.25;0;50;0.025000000372529;2.25;0.0631251362026621;178.50579100969;-0.0429827056351998
1913;383506.3;0;50;0.025000000372529;2.29999995231628;0.0175576346272782;59.8780111579444;0.0421620520639121
1913;383506.35;0;50;0.025000000372529;2.34999990463257;0.0306163381805597;318.527101327431;0.047853392861892
1913;383506.4;0;50;0.025000000372529;2.40000009536743;0.0251533018351474;117.807029973015;0.0489208494418239
1913;383506.45;0;50;0.025000000372529;2.45000004768372;0.0766063451078137;305.468150565002;-0.149125855132998
1913;383506.5;0;50;0.025000000372529;2.5;0.0615544068280886;125.604456110767;0.0427861362206336
1913;383506.55;0;50;0.025000000372529;2.54999995231628;0.0177351502159471;88.4700354655088;0.0695269870040495
1913;383506.6;0;50;0.025000000372529;2.59999990463257;0.0706605433621307;280.303105566401;-0.0847435378567705
1913;383506.65;0;50;0.025000000372529;2.65000009536743;0.0329585015433583;56.2750533871342;0.0405375118581978
1913;383506.7;0;50;0.025000000372529;2.70000004768372;0.0745615373702864;312.570335592261;0.0264175689531756
1913;383506.75;0;50;0.025000000372529;1.75;0.0405006081606158;120.459167203459;-0.0277318727390795
1913;383506.8;0;50;0.025000000372529;1.79999995231628;0.104702447980878;135.983716648567;0.0258017062276289
1913;383506.85;0;50;0.025000000372529;1.85000002384186;0.0775612282443486;276.104299631342;-0.0193159695287199
1913;383506.9;0;50;0.025000000372529;1.89999997615814;0.0230709077731104;143.135504401099;0.00517426510819719
1913;383506.95;0;50;0.025000000372529;1.95000004768372;0.0417046837415396;93.4078094881632;0.0793680889445606
1913;383507;0;50;0.025000000372529;2;0.102053012110175;303.870716696932;-0.209671423428667
1913;383507.05;0;50;0.025000000372529;2.04999995231628;0.0301856712169402;300.445571367974;0.0362524921507668
1913;383507.1;0;50;0.025000000372529;2.09999990463257;0.0394050261857226;102.176311654222;0.0802372324007603
1913;383507.15;0;50;0.025000000372529;2.15000009536743;0.0485398749729978;321.236889507434;-0.0996421430715605
1913;383507.2;0;50;0.025000000372529;2.20000004768372;0.0742596144296175;128.131897308803;0.102777267341154
1913;383507.25;0;50;0.025000000372529;2.25;0.00991542760606601;299.73029399242;-0.0375593706158572
1913;383507.3;0;50;0.025000000372529;2.29999995231628;0.0326427578278804;130.714526473742;0.0273267375880986
1913;383507.35;0;50;0.025000000372529;2.34999990463257;0.0367311608135197;55.271599778278;0.035691941670193
