elevation,diff_azimuth,Carrier-to-noise density ratio (cno) [dbHz],Estimated pseudorange measurement standard deviation (prStdev) [m],"NLOS (0 == no, 1 == yes, # == No Information)"
26.42198095,82.48657480516061,29,1.28,1
49.15368374,29.46639383301317,23,20.48,1
13.58674362,87.20862327836943,32,20.48,1
48.48372013,46.62399965389574,44,0.32,1
28.44466366,29.685855239700288,27,10.24,1
33.53642265,81.72138693751936,28,20.48,1
55.86876288,48.6797146203769,23,10.24,1
13.70108082,89.82296684615869,35,20.48,1
54.58424012,84.1457771121701,31,40.96,1
10.18850133,30.971677702966986,40,20.48,1
3.349175753,66.78356675066496,43,0.32,1
18.16020321,10.166305776488002,35,10.24,1
37.01211112,5.947668724197712,27,1.28,1
68.57839408,48.92141106685625,28,20.48,1
40.26495421,22.739289120713067,36,10.24,1
26.91451717,23.70916412831835,44,0.32,1
32.43765979,40.97511753069352,28,20.48,1
55.67181256,26.840223669552543,26,2.56,1
4.351891365,17.77684401125194,29,0.64,1
30.71982435,1.0749567484237446,32,40.96,1
13.65980988,3.872030679342913,28,10.24,1
13.56784653,87.49136615519865,29,20.48,1
32.7080011,27.66760339017702,45,1.28,1
76.31593264,2.714080014603581,26,20.48,1
40.3434394,40.17223560407129,25,5.12,1
43.05301686,85.86043379851426,22,20.48,1
46.52398041,87.2441868797682,32,20.48,1
9.035187709,33.16654031296781,44,0.32,1
49.15368375,29.49371433956435,25,10.24,1
60.53862043,76.47111149879402,24,10.24,1
69.14987265,25.12660472897636,23,20.48,1
26.68253127,19.77083188992006,45,0.32,1
13.61078707,80.0434243388728,37,40.96,1
3.483001563,43.46516917029092,29,10.24,1
18.16020313,10.049191939551918,36,5.12,1
83.15592156,48.90896272018893,28,10.24,1
35.16098612,42.09169912674781,38,10.24,1
69.38173581,50.05691962860368,23,20.48,1
83.92449796,4.047313595662445,18,40.96,1
81.94170777,44.25923884790353,30,20.48,1
24.35289157,40.06999464232808,31,10.24,1
43.64190784,85.16440273164298,19,40.96,1
51.179496,48.683471142370905,38,0.64,1
33.52467155,49.38114794887876,22,40.96,1
20.0130955,72.0309132874857,29,10.24,1
31.9108209,50.93349854079992,32,5.12,1
26.14605653,8.231459436563512,38,10.24,1
22.39862995,54.81293141438209,24,20.48,1
35.66146528,63.30207940157612,32,10.24,1
26.56677656,11.743648691366332,30,10.24,1
69.38173579,56.24858500972499,35,5.12,1
24.01231621,31.733043280775192,32,20.48,1
37.83773749,89.92345905049558,40,5.12,1
49.89733183,2.363171269679768,30,20.48,1
22.15523545,8.622371652860465,39,10.24,1
39.72595268,11.45818451502197,30,20.48,1
4.351891363,17.77611801016795,29,0.64,1
16.25037824,14.727377194410252,28,20.48,1
80.46711936,39.07144503279369,30,20.48,1
23.77120816,11.505537162359047,35,81.92,1
19.12836227,16.225967074054438,37,10.24,1
48.91645031,88.81430493469767,44,10.24,1
51.79093726,52.755399481430544,31,20.48,1
68.68578868,63.86089580507635,32,10.24,1
32.50221574,26.33144639114965,29,10.24,1
34.06667399,13.975825758762554,44,0.32,1
37.83774153,47.175033913679385,23,20.48,1
35.16098614,38.77303174533779,36,20.48,1
55.47457314,36.58186408905215,28,20.48,1
27.1730166,30.401096424588744,28,10.24,1
39.76844045,88.28326605791773,33,2.56,1
22.26530346,88.00550219439947,35,0.64,1
68.88858999,22.642571938843844,30,5.12,1
61.48547601,61.42773040418868,23,20.48,1
30.66123415,43.568292276620014,32,10.24,1
19.23908364,60.176692999139846,38,5.12,1
56.68077633,27.69729510548548,23,20.48,1
76.31593284,1.7208250942891825,30,20.48,1
55.01285511,2.096381181858348,32,10.24,1
69.28890523,7.24410303610685,32,10.24,1
13.62625144,68.88342187920546,29,10.24,1
28.07782858,19.45566650148132,26,2.56,1
50.92809369,52.66128097589053,31,10.24,1
61.55042414,0.0709347395855388,42,10.24,1
64.75193211,79.06878513245456,29,2.56,1
41.36091056,58.16875027744396,18,40.96,1
24.32645224,50.99333108982833,34,20.48,1
28.51100362,26.75859746515673,29,1.28,1
68.46912057,49.56707678612708,42,20.48,1
17.65491338,42.86451076593826,31,10.24,1
54.15826741,8.048600418965037,47,1.28,1
69.53892519,9.679999311543952,27,10.24,1
39.85212529,87.94839879227914,34,1.28,1
26.14605651,19.20384497564237,36,10.24,1
60.40019201,7.234072954407523,37,0.64,1
10.20668283,21.009569838235308,29,40.96,1
8.006899993,27.165178946404865,29,10.24,1
49.36665736,29.606781417340017,26,1.28,1
59.72231498,55.01889626237261,28,10.24,1
58.02421207,0.3553840586517935,29,20.48,1
59.38362185,38.26232264787831,25,20.48,1
48.9409159,29.35312848056321,28,1.28,1
39.57453307,46.12445840066118,37,10.24,1
23.92711054,56.11079388897196,33,1.28,1
53.01658139,53.17544594588469,25,40.96,1
35.59981039,53.779002300349504,29,20.48,1
40.13851285,61.20331004980015,28,10.24,1
18.16020198,10.695203402528762,32,40.96,1
10.18850173,38.00199420528929,25,10.24,1
48.48372013,46.61428223904255,44,0.32,1
51.80840125,79.11172495566306,26,20.48,1
57.19993349,81.11655261073298,37,10.24,1
55.62729913,37.73336546032786,27,20.48,1
7.246464115,71.79376438728156,32,2.56,1
13.752776,28.75567688674613,30,5.12,1
7.059786014,39.862320722695245,24,20.48,1
33.22129855,9.607128912039911,26,10.24,1
72.49323686,8.460374365964554,36,5.12,1
80.68050902,51.351851226085614,17,40.96,1
67.23351254,60.65477244036197,39,5.12,1
34.73447717,37.99483625218773,26,5.12,1
19.88707667,29.60364888239189,32,1.28,1
20.81630855,12.423770416191502,38,0.64,1
69.73395417,28.595634222013857,33,1.28,1
85.57344736,16.977307803385713,28,1.28,1
27.00883955,9.52868104182707,34,20.48,1
51.05429564,5.1367995381122,40,10.24,1
48.61601704,51.21651854001252,30,20.48,1
54.49035761,46.268847142538846,25,10.24,1
10.46948137,13.11951554740358,25,2.56,1
50.22061357,38.82539070362532,29,10.24,1
70.66721724,36.832795129732176,30,5.12,1
62.05938826,78.01401178561946,31,10.24,1
36.50738293,11.262250921071654,29,20.48,1
27.37917263,42.19559808429017,46,1.28,1
2.636063745,41.06416984507638,39,10.24,1
21.99893718,50.54247984998983,32,10.24,1
10.83403167,20.65295844600996,33,40.96,1
53.51450211,87.8753932672653,36,10.24,1
18.79166257,34.800132907137424,44,2.56,1
50.32339047,51.271913769555255,29,40.96,1
63.85440102,9.069441015022363,29,1.28,1
35.16098616,39.94099157025971,34,10.24,1
70.06407029,3.7539089921618825,41,0.64,1
62.56457439,30.77924369308363,33,20.48,1
19.88707672,29.556193323970945,44,0.32,1
4.799183756,61.57954782918522,34,20.48,1
13.70223357,9.425926277304768,37,10.24,1
24.96053687,20.871211156643824,26,5.12,1
85.13398479,42.67427655763538,32,20.48,1
42.44662979,10.655990172676638,26,10.24,1
69.45228824,49.3921645151313,26,5.12,1
26.97381963,30.275095878816856,36,0.64,1
28.14190472,3.945339911032932,32,10.24,1
52.68001466,41.52857429914263,29,20.48,1
24.22145386,78.56177780910983,27,10.24,1
30.61278722,2.5605598216398,31,10.24,1
57.59287329,1.9189217251806383,25,10.24,1
13.69447732,82.19332379468108,27,10.24,1
48.7283544,29.7997529791881,27,20.48,1
50.11138501,19.52807619456561,33,20.48,1
42.72160457,75.57624388282127,25,10.24,1
25.39682429,8.75819756846488,34,1.28,1
48.67780261,0.1781360764678936,34,20.48,1
30.17447221,89.13507684953129,17,40.96,1
54.49035726,84.07126611635766,26,10.24,1
39.57453341,50.49200988706559,25,10.24,1
53.94208666,86.61157494713242,32,10.24,1
33.46346617,56.79142425358901,20,40.96,1
25.78119272,25.499680582639087,45,2.56,1
58.48760498,1.90856142183678,21,20.48,1
13.6202581,4.653850935064781,25,10.24,1
28.31115681,19.435749284351715,16,20.48,1
39.51835379,75.16510684068567,39,40.96,1
33.41656632,63.25354571316035,19,40.96,1
69.230486,0.4589568734745626,28,10.24,1
33.56057082,31.1220561310229,33,10.24,1
52.46369493,47.40999332705135,45,0.32,1
35.24191035,37.71926467282731,26,2.56,1
56.9465629,68.91875137659838,33,10.24,1
25.46679656,43.070879020831626,33,1.28,1
6.110115771,57.24195270739818,30,20.48,1
31.01986294,13.330474240431585,23,20.48,1
7.132570488,56.84599432799993,27,5.12,1
31.01986327,13.210991306066347,17,20.48,1
51.54609579,33.97363661730225,39,20.48,1
20.01314567,72.86360138104476,47,0.32,1
33.55485531,51.53749153793473,19,20.48,1
31.00142937,4.817665972408122,36,5.12,1
64.48649774,25.17302365982109,47,5.12,1
60.130236,17.284632468999746,26,1.28,1
41.9897862,12.029877408981775,27,1.28,1
27.49607221,84.4141408289351,40,5.12,1
68.33751188,7.74108580954362,39,0.64,1
46.88702441,41.1202018622987,38,10.24,1
61.74841923,2.441190638747344,30,2.56,1
51.79093709,50.22869479016046,32,10.24,1
34.47578808,60.43380854107341,35,2.56,1
67.14363052,7.516032268631619,38,0.64,1
21.04316267,20.28111347998293,45,0.64,1
56.7313164,2.432308507694969,15,40.96,1
4.799183991,64.50716945732944,27,10.24,1
19.99229201,30.15947081078866,23,20.48,1
6.783573206,58.81167295631103,33,1.28,1
4.912104728,23.683542109734333,34,1.28,1
25.58567964,9.711539928054236,33,10.24,1
86.03979482,5.706511112514306,27,10.24,1
40.75106567,26.9574019815716,31,10.24,1
36.50738344,5.334590903439221,30,2.56,1
37.81314866,72.58162576842997,35,1.28,1
56.08615449,87.59990686292878,15,40.96,1
47.24619462,70.92329085798548,31,1.28,1
65.05106766,9.365130697702996,33,10.24,1
68.2450603,62.68952700513816,44,5.12,1
83.54533141,38.18481476313275,24,10.24,1
70.09983011,37.59621844712953,34,81.92,1
50.92809891,41.75389758858067,29,20.48,1
33.02576835,49.285778480216266,38,10.24,1
20.32216713,67.2277143397323,28,81.92,1
33.6533162,23.572089826939504,37,10.24,1
51.38295286,87.03739530136988,31,20.48,1
13.47802923,3.65372519136929,31,20.48,1
81.73416563,38.08478556801776,26,20.48,1
34.98827242,37.87904938069747,25,20.48,1
22.70223527,13.51197729437402,25,10.24,1
39.72595252,12.672805886346424,39,20.48,1
22.82740598,22.953040427802364,36,10.24,1
58.05533413,34.248062470198136,28,20.48,1
37.51587019,6.42971039851426,23,20.48,1
65.58435124,25.90300406212063,41,0.64,1
51.68123595,48.05007976677823,25,20.48,1
22.23673128,73.70076976168619,27,20.48,1
72.76726576,30.09342981385882,31,20.48,1
46.30645452,82.94717189286169,39,10.24,1
20.1745169,73.11275423187254,36,10.24,1
61.14473544,68.41122756361096,26,20.48,1
52.5260418,39.35470851683746,27,2.56,1
58.53851217,11.032881623911834,27,20.48,1
18.57479487,10.358607047633996,28,20.48,1
39.90562272,68.61631879525396,34,20.48,1
33.71790564,4.11181662308735,35,10.24,1
24.32645222,62.95949292988141,34,10.24,1
61.14473563,0.5313732348779467,32,5.12,1
8.292204606,58.46774923574543,22,5.12,1
69.80217787,44.49685511254842,27,1.28,1
7.307224797,56.707352085201606,44,0.32,1
67.14363053,42.44745203216971,29,20.48,1
68.89481305,64.4045925324838,32,1.28,1
28.31115681,19.43592655577524,15,20.48,1
5.427589,71.63894525973396,27,20.48,1
69.73395418,28.601015541464605,26,40.96,1
55.06514249,56.6423723426165,27,20.48,1
43.05301668,85.69569275734338,21,20.48,1
13.26783175,42.97364540637926,27,20.48,1
38.39229477,10.716677410576494,32,10.24,1
34.73695994,12.261342431396422,44,0.32,1
85.43469877,74.94224706716449,29,1.28,1
76.62358459,89.30136979992955,29,20.48,1
68.63566403,8.748606708328282,39,20.48,1
33.56402799,21.905739788757217,31,1.28,1
24.37042512,18.004767357216167,33,10.24,1
35.26612104,62.58326545483061,34,10.24,1
50.11138428,4.634305072125613,36,20.48,1
48.48372011,46.61281417192282,44,0.32,1
62.85125405,86.80046637297482,29,10.24,1
4.689552868,46.88559182299463,44,1.28,1
13.68213886,11.94356581094786,37,10.24,1
68.79516612,48.96834085807768,30,5.12,1
60.47480587,86.48928239790591,40,10.24,1
33.10898778,68.73284742126813,41,10.24,1
39.76844042,88.28269066117093,31,2.56,1
14.21150246,2.7388680165264248,31,5.12,1
20.87953614,36.379636759242686,23,10.24,1
45.43683537,70.30879251267461,35,10.24,1
55.47457301,38.73768128748424,22,20.48,1
49.79322351,38.62133883814744,34,10.24,1
13.70223312,77.10775511181157,24,20.48,1
60.40019226,7.236673969984466,38,0.64,1
32.89479007,4.245795840256875,21,40.96,1
84.99805307,17.915548367832457,31,20.48,1
59.3836219,35.091832481042616,25,20.48,1
69.23152728,88.62816990770304,22,40.96,1
52.28091178,38.89667759895414,28,10.24,1
32.10791685,50.21236766138952,30,2.56,1
63.55520553,9.126052184567897,33,2.56,1
53.1767551,49.480459104268846,29,20.48,1
32.8435602,8.100648539650791,36,0.64,1
30.6002541,37.13432478363949,41,2.56,1
18.31243524,11.748694339985434,25,10.24,1
13.70108053,3.682919207745556,39,2.56,1
19.06733419,42.01288293573981,40,10.24,1
41.59169344,42.71147906496978,31,20.48,1
38.01856929,7.377219686755183,35,5.12,1
33.56003988,24.457435926271927,22,40.96,1
29.25090972,6.677968753235973,15,40.96,1
60.26101868,7.017561792761626,37,0.64,1
14.93269066,15.145124907630304,28,20.48,1
86.20841686,78.80942730086122,28,10.24,1
33.79200967,77.6643741949315,37,0.64,1
24.1461831,56.48636408904866,17,20.48,1
20.20027304,29.86573710774473,32,10.24,1
32.7905042,8.083525245963955,29,10.24,1
59.92729744,39.95451038741336,36,5.12,1
24.36542865,56.54684547714572,14,40.96,1
60.53862019,10.574504307806563,24,20.48,1
48.72835451,30.674239435899324,25,20.48,1
28.47037327,33.15565171285613,26,5.12,1
18.13427883,68.24778824445184,31,40.96,1
33.54623932,89.10797662459294,30,20.48,1
33.51264271,23.462591782927184,34,1.28,1
25.69433406,25.2780945113322,37,5.12,1
31.51673423,35.097145093355664,25,40.96,1
19.96027246,5.988484463313966,37,10.24,1
34.08080805,60.327972957906525,31,20.48,1
27.97206299,29.712236298792632,20,20.48,1
56.51616596,0.5964237815827431,39,5.12,1
26.14605658,21.73334366993464,36,10.24,1
19.74759324,43.73595610477327,29,10.24,1
19.34903812,53.673704996773154,26,10.24,1
13.70108081,76.1473060706507,38,10.24,1
76.62358485,75.99676475296246,32,10.24,1
32.6241339,77.53523053686212,27,40.96,1
83.54533145,40.12592530434711,27,10.24,1
35.24191036,37.7248251671827,27,2.56,1
59.98049249,72.59242457776973,26,5.12,1
19.88707669,29.639919756751624,32,1.28,1
62.657658,23.45871278034133,29,5.12,1
54.45770632,15.820646203761155,21,20.48,1
54.79849707,85.90662144593392,18,20.48,1
31.84742333,47.74476583906954,21,20.48,1
28.27035968,43.53215241611167,34,20.48,1
70.12244619,31.60255840393537,22,20.48,1
51.54609616,38.89533668397763,34,20.48,1
58.92851645,44.21873878714388,32,10.24,1
30.39132712,5.199979615809667,27,10.24,1
33.80628951,45.35231982320272,23,10.24,1
17.66991957,20.7247933004237,38,5.12,1
37.3079888,48.89678420984697,39,10.24,1
86.13017035,1.7381096641650515,28,40.96,1
40.39722495,68.44262476523105,29,20.48,1
19.12836227,8.35215569826363,43,5.12,1
21.29356704,72.93685149196577,27,10.24,1
69.99371539,82.89280570999298,43,10.24,1
44.87084245,46.650835420606086,29,10.24,1
2.883273721,37.71721974856845,45,0.64,1
37.30798883,48.85429791842293,47,10.24,1
40.75049583,75.40829776436902,35,20.48,1
35.61568124,37.80486257213357,36,20.48,1
19.67423388,34.29421695046443,29,10.24,1
10.91908107,67.70439999686835,30,5.12,1
13.70023447,2.6017057551082416,38,10.24,1
53.87561466,4.914300860739189,47,0.32,1
4.912104792,23.689004371762564,26,5.12,1
70.09983035,5.914263169767168,34,0.64,1
33.56607469,21.583164329546378,14,20.48,1
69.23048628,29.762912428921936,37,10.24,1
38.50279371,62.19113343503051,27,20.48,1
19.36387101,41.17818690354417,44,5.12,1
76.62358485,73.75809591415265,31,10.24,1
30.79782287,5.069734850338818,30,2.56,1
76.62358456,85.50593274591199,42,20.48,1
27.77196067,29.77230613326438,30,2.56,1
19.9602721,5.24002719224552,36,20.48,1
45.37511605,40.99592831927953,25,20.48,1
13.5026147,3.465654917370728,26,10.24,1
38.01856941,6.850783375077214,33,1.28,1
26.78773932,11.22225928774958,30,20.48,1
4.871341738,17.403567231901008,25,5.12,1
33.51264271,23.46201471698613,34,1.28,1
65.94824299,53.91986120955352,30,20.48,1
69.5292048,81.33728132818067,35,10.24,1
48.72835458,31.03986832340684,24,10.24,1
22.70223524,12.813231950184928,37,20.48,1
55.22731529,4.255813569696144,20,20.48,1
64.76079505,23.6442427543756,40,5.12,1
53.42439471,48.6786567452869,27,10.24,1
45.98377568,70.54398399865039,19,40.96,1
31.51673386,34.247152772230095,40,20.48,1
59.83916922,52.27019980025612,28,20.48,1
50.77274765,85.69462018157006,40,10.24,1
17.89959757,55.47510404376109,19,20.48,1
51.0542958,5.096986465491852,45,10.24,1
70.50863144,68.02178071831477,38,1.28,1
24.58484312,51.37511833539514,48,5.12,1
29.26914099,53.06666974898911,34,40.96,1
56.34940049,39.44694665080031,25,10.24,1
53.30086765,4.763831334825213,34,10.24,1
5.138927855,32.081715560037026,28,20.48,1
25.98118448,59.79553200690708,41,20.48,1
27.88602042,84.37295075536935,24,40.96,1
76.31593249,80.72638333504463,23,20.48,1
49.15521093,86.9405220252462,28,10.24,1
37.76735824,6.904994157709751,25,10.24,1
26.14605647,8.10863710920654,32,10.24,1
25.10658005,25.208935013332905,39,20.48,1
32.0709209,34.87588223991128,36,1.28,1
10.68824809,49.707799158119485,30,10.24,1
41.10845337,84.99533666139865,29,10.24,1
8.440109514,35.38728094397857,35,10.24,1
40.72142155,18.77409114379992,26,10.24,1
26.55886168,82.69632167920554,29,1.28,1
38.77042016,5.9916233995002415,36,40.96,1
19.10051491,51.42639322262525,41,10.24,1
30.60025493,1.1845947873713882,20,20.48,1
60.12111443,10.394775462288564,43,1.28,1
19.23908364,58.70842135710279,35,2.56,1
41.08726285,36.50198895506796,40,10.24,1
26.14880855,29.85855515933864,30,10.24,1
19.99229216,30.58855513096989,33,0.64,1
56.47923011,27.94810310161371,25,20.48,1
18.05040381,35.04482485407135,37,10.24,1
27.65698674,19.96257850922313,29,10.24,1
39.50537386,89.53381617866995,32,40.96,1
5.702156417,33.364134386427935,26,20.48,1
39.72595251,12.314521923470949,30,10.24,1
83.35179229,49.61771383768502,27,10.24,1
29.25090969,7.15527408021768,11,40.96,1
35.47298545,89.86936800321655,36,20.48,1
55.87129622,58.257748384173226,36,5.12,1
86.27375375,74.2758984428123,32,10.24,1
59.66806406,80.07622656631736,31,10.24,1
38.03571845,4.098229192202041,36,10.24,1
43.49609091,84.72723887269225,26,5.12,1
21.45183814,73.5351133824555,37,10.24,1
39.50537378,89.69601161297948,32,10.24,1
48.6160173,46.651791076577496,37,5.12,1
47.61229673,4.741537274229557,30,40.96,1
48.26580355,46.46499950176832,43,0.32,1
39.90562361,67.81426290617318,42,40.96,1
7.307225118,58.99201351440071,44,0.32,1
74.56906271,11.450162247334047,36,5.12,1
32.62413309,78.14460072382866,31,81.92,1
55.8687627,47.58984556284671,43,10.24,1
68.79127226,63.69495231875723,25,5.12,1
59.28554784,78.46746291559977,27,10.24,1
56.94656298,0.8745809910277558,36,10.24,1
20.66333451,17.768644770590214,33,1.28,1
55.4745732,40.24698070431805,40,10.24,1
37.01211113,5.944814415491038,24,5.12,1
25.46679652,43.06925517503936,31,2.56,1
63.8544009,9.216126817978164,27,20.48,1
21.29356754,77.61469413929595,38,40.96,1
2.484783566,56.16864450012904,28,1.28,1
41.53974039,89.12889222203563,35,10.24,1
84.99805325,22.3016081877918,38,10.24,1
67.44226652,7.789949982325112,30,20.48,1
32.0824167,44.42754181742924,36,10.24,1
54.05240162,15.91354863046007,23,5.12,1
34.6048162,21.98085535481469,46,5.12,1
70.94321032,67.81511460918978,38,20.48,1
41.53974004,89.27758367935894,40,5.12,1
41.3394701,46.81129551976301,40,10.24,1
60.67628846,87.76659513541466,27,1.28,1
11.08146459,19.91258326139092,34,10.24,1
20.65642958,45.72075011861989,28,10.24,1
85.05645168,31.88812924121015,35,20.48,1
49.8721747,23.67452019682352,41,10.24,1
13.70108103,77.97124746827751,18,20.48,1
17.89959597,37.02564860245067,26,20.48,1
49.57983758,29.718227739582066,23,1.28,1
58.23719057,36.11733616231526,30,10.24,1
60.94928356,88.57304080036613,27,10.24,1
38.03571855,4.840237450683048,30,20.48,1
55.87383858,27.16482205601035,26,2.56,1
41.33947011,46.563687235740645,31,10.24,1
51.43054702,48.27917959257493,25,20.48,1
21.99893718,50.20556775632207,32,10.24,1
69.76633058,83.73560614289718,35,10.24,1
34.22645236,73.48643608004002,20,40.96,1
32.502216,27.717887503895213,37,10.24,1
38.27999728,14.175127962211208,26,5.12,1
55.87383857,27.165902082174128,31,2.56,1
41.25334286,82.51861012546638,20,40.96,1
1.37497521,15.290012295231037,31,10.24,1
48.74673359,8.14727940822496,26,20.48,1
86.20841688,86.81764738755425,35,10.24,1
52.87391513,86.48666641078012,26,10.24,1
72.72027664,78.29495961839845,32,20.48,1
37.76735823,6.905090228089051,25,5.12,1
19.88707667,29.59849501295122,33,1.28,1
20.68314449,21.06775874904816,35,10.24,1
19.62755618,35.247542724791174,36,5.12,1
36.84816006,19.86868112397304,30,2.56,1
37.93247627,63.834926398530456,46,2.56,1
13.39577718,88.21664061808957,25,5.12,1
85.70411631,13.372854495388369,33,20.48,1
32.24114169,42.15742142206176,28,5.12,1
56.95323404,58.38195138778195,34,1.28,1
59.15667186,30.97173097190113,44,5.12,1
37.26411723,6.1043823911050765,27,2.56,1
11.0190443,39.10847482865182,34,10.24,1
49.79322345,38.41112590595844,28,5.12,1
69.81630239,28.93270188351382,30,2.56,1
57.59287331,2.1042795756345924,25,10.24,1
50.92806974,48.269872659241344,26,20.48,1
48.61601726,51.87105865976966,32,20.48,1
34.9684034,20.222903603470115,27,10.24,1
51.17947452,48.67784529931302,19,40.96,1
20.01314485,72.86235408444873,47,0.32,1
47.45731505,71.04308289462,25,5.12,1
29.25090999,2.1286158887689908,40,20.48,1
24.09790928,49.45013684816156,26,10.24,1
55.87129629,81.29128866701416,33,10.24,1
40.76002028,25.496962585405186,27,10.24,1
25.02417349,27.16030022637108,39,10.24,1
59.25313191,52.40972071642716,27,10.24,1
24.32645201,82.41367771165767,29,5.12,1
21.92409431,13.507401943677962,28,5.12,1
17.91575149,61.71068693791233,29,10.24,1
58.02421206,0.3331934593916799,29,20.48,1
60.73897918,83.66710299540773,37,0.64,1
69.5194057,48.71684134030346,24,20.48,1
71.61378733,5.115572829162517,43,10.24,1
54.65443012,51.08979913293496,29,20.48,1
28.1419045,4.093581010683977,23,10.24,1
70.10446392,74.83982017314935,36,20.48,1
39.90562331,68.1639710179295,31,20.48,1
14.49513244,85.79742798956809,31,10.24,1
18.83748685,80.57025863239645,25,10.24,1
50.74559845,84.25945307601877,29,10.24,1
33.29123981,37.41432294601026,28,20.48,1
69.73395418,28.60255574662117,35,0.64,1
81.52544763,46.86093344776265,12,40.96,1
68.99637878,65.15021594466893,32,2.56,1
10.18850176,38.00922422164996,25,10.24,1
61.75324023,1.7552303716942106,26,10.24,1
26.34595616,78.9923608459286,22,20.48,1
43.27366308,46.916630555131945,32,2.56,1
26.78773739,5.582230407188547,37,40.96,1
33.79200966,77.65954458042575,37,0.64,1
42.44662978,1.917962137402924,32,5.12,1
19.88145853,45.3411038523831,27,20.48,1
58.08733781,6.896180846911108,23,20.48,1
28.6419665,83.17356573786645,29,20.48,1
85.18830607,64.83042727856878,27,10.24,1
17.97849058,14.473811302690592,38,10.24,1
45.56460321,48.24811292864325,45,0.32,1
52.23428466,43.41675247142609,24,20.48,1
30.71982434,1.1976252233624225,26,40.96,1
47.61229685,4.698812845148126,35,10.24,1
33.30511557,16.128023403737203,46,0.32,1
33.18545619,26.03594168425525,33,20.48,1
56.07575424,27.235174386562903,32,2.56,1
55.22731513,3.7564442615916818,16,40.96,1
53.42439496,50.96553091841059,32,81.92,1
34.06667397,13.971911945100388,44,0.32,1
16.25037736,58.6759066557386,32,20.48,1
54.89864962,51.69786684146456,28,10.24,1
26.14605658,31.54864390269768,30,10.24,1
22.70223525,14.637294099048432,32,10.24,1
67.94059398,87.42938757106049,43,0.32,1
13.68647276,85.57401494815662,33,10.24,1
31.00143008,4.828161014969908,32,1.28,1
19.62755501,35.8706798025288,18,40.96,1
30.46286518,43.48385816559284,34,20.48,1
5.427588774,44.31662834753135,31,20.48,1
63.41387989,52.62029365459853,24,20.48,1
4.351890866,7.869747194407267,22,20.48,1
19.12836227,20.101415682315974,46,5.12,1
70.10446403,75.23593337719899,35,20.48,1
30.06560375,44.93058688028077,20,40.96,1
30.26432017,41.3074427185303,33,10.24,1
31.84742335,47.74888556371678,41,0.32,1
21.34693031,80.06149982301041,31,10.24,1
85.10453368,58.21415947260934,26,10.24,1
52.18145779,48.72600599276143,30,1.28,1
25.2520119,8.403934571141491,32,10.24,1
22.65025939,69.22395232526429,38,10.24,1
38.03571868,10.6197723660394,43,2.56,1
36.00178052,75.65648609573017,26,20.48,1
10.11633897,86.19270314719122,17,20.48,1
4.871342429,17.3967247363843,29,2.56,1
54.45770692,15.82071845769076,24,10.24,1
21.13488243,15.157630035811763,27,5.12,1
69.56250106,27.34715870476872,34,1.28,1
8.440109551,35.37100587550964,26,20.48,1
26.34595638,80.50086429642852,25,10.24,1
59.98049236,69.79673860471904,32,20.48,1
22.70223528,13.646526551536027,34,40.96,1
33.61156713,38.443509692605744,30,20.48,1
17.8576144,68.33455760960811,27,10.24,1
24.36542864,56.53596265542939,13,40.96,1
60.12111447,12.843890975401465,41,0.64,1
43.27366308,46.928995460149935,41,0.32,1
28.47037331,33.467189517541215,39,2.56,1
3.683438485,60.47956937608132,38,10.24,1
5.218127346,70.10114755742806,28,10.24,1
13.69708075,5.616022562792296,27,10.24,1
70.10446416,72.52711017608567,39,20.48,1
76.62358456,79.49915719137266,43,10.24,1
39.07054708,51.97324820656968,37,10.24,1
56.51616589,2.330516987681918,27,10.24,1
7.428319311,66.43021458173203,28,10.24,1
25.3968244,9.38600977895527,33,10.24,1
57.53631956,57.77263149464051,27,20.48,1
4.286321644,48.97975496257064,43,0.64,1
4.799184052,65.71180742495727,27,2.56,1
32.89478957,6.77221597331382,29,10.24,1
70.71479564,32.09816073861049,41,2.56,1
30.50472486,2.1348230984426664,35,10.24,1
67.69895897,7.857690922950837,33,10.24,1
69.89635635,29.12396048752704,31,10.24,1
48.6160174,51.52114633102698,32,10.24,1
68.3374935,7.727835100814275,37,0.64,1
76.55370321,62.524617692468496,40,2.56,1
56.73131652,2.7739917965238163,31,10.24,1
48.91644977,68.3140229346483,38,10.24,1
54.86274119,12.210768951821764,18,40.96,1
51.33595841,85.13198937571434,29,20.48,1
5.138927717,31.736530309846955,32,20.48,1
25.86730973,7.543842959518145,27,10.24,1
26.12528018,80.58957230710644,25,5.12,1
24.80442472,68.49953513661816,20,40.96,1
28.87002444,43.34644883376615,30,10.24,1
24.32645218,83.23060463010918,41,10.24,1
34.27828201,59.686339448985336,34,1.28,1
45.62720431,32.24153205827862,27,20.48,1
30.46286497,41.3898543189872,31,40.96,1
46.4037637,70.670983977383,18,20.48,1
20.17451724,72.64852500031111,29,10.24,1
85.82593824,10.473047839116871,19,40.96,1
3.483001219,32.82254254297342,32,20.48,1
31.71196078,0.0260692822799057,26,10.24,1
48.0919072,17.352293560311125,42,1.28,1
28.75847605,26.23603291820953,33,10.24,1
58.23719093,34.5943970347107,25,5.12,1
37.26411724,6.110464557834035,27,2.56,1
58.88703277,77.89542758602721,33,5.12,1
38.16591797,14.546449070467872,25,10.24,1
70.71479548,32.11289191418808,28,1.28,1
21.99893721,51.00502781286349,38,1.28,1
